Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;8.0;12.1000003815;6;23.0;2;13.4359998703;10.0;2;21.1871190071;
4;1;9.0;11.5;6;23.0;2;14.7122716904;10.0;2;21.2917383909;
5;1;9.60000038147;11.5;6;23.0;2;15.7750434875;10.0;2;21.4042263031;
6;1;10.6000003815;11.5;6;23.0;2;16.8425350189;10.0;2;21.9389723539;
7;1;11.6000003815;11.5;6;23.0;2;17.9233837128;10.1999998093;2;22.4109756947;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;18.4465866089;10.3632001877;2;23.7114653587;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;19.2268791199;10.9097137451;2;24.8527286053;
10;2;12.4463853836;11.9106416702;5;25.0;2;21.2268791199;11.3658018112;2;25.8476524353;
11;2;12.5000009537;12.0;5;26.2400007248;2;23.2268791199;11.7372808456;2;26.7164058685;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;24.681060791;12.0336990356;2;27.4822225571;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;25.8614730835;12.2662630081;2;28.168181181;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;27.0570449829;12.446267128;2;28.6269388199;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;28.2678184509;12.5;3;29.0031633377;
16;2;20.5099372864;13.943564415;5;29.2577478886;3;29.4935531616;12.5;2;29.4033532143;
17;2;21.5237102509;14.0;6;29.3048160076;3;30.7336673737;12.5;3;29.8259272575;
18;2;22.5378303528;14.0;6;29.3530313969;3;31.8955574036;12.5;3;30.268661499;
19;2;22.8059082031;14.0;6;29.4023760557;3;32.1611976624;12.5;3;30.7286863327;
20;2;22.8207130432;14.0;6;29.4528282881;3;32.437210083;12.5;3;31.2025241852;
21;2;22.8358478546;14.0;7;29.5043625832;3;32.7215156555;12.5;3;31.6861643791;
22;4;22.8513088226;14.0;5;29.5569496155;3;33.0116996765;12.5;4;32.1751794815;
23;4;22.8670845032;14.0;5;29.6105561256;4;33.3051071167;12.5;3;32.6648726463;
24;4;22.8831672668;14.0;5;29.6651450396;4;33.5989227295;12.5;3;33.1504516602;
25;4;22.3999996185;14.49954319;5;29.72067523;4;33.8902702332;12.5;3;33.6272163391;
26;4;22.3999996185;14.8603372574;5;29.7771017551;4;34.1763305664;12.5;3;34.0907382965;
27;4;22.9331302643;14.0;5;29.8343759775;4;34.4544448853;12.5;3;34.5370264053;
28;4;22.3999996185;14.9171876907;5;29.8924454451;4;34.7222137451;12.5;3;34.9626617432;
29;4;22.9677333832;14.0;5;29.9512542486;4;34.977596283;12.5;3;35.3648881912;
30;4;22.985376358;14.0;5;30.0107431412;4;35.2189331055;12.5;3;35.7416639328;
31;4;22.3999996185;15.0;5;30.0708494186;4;35.4449996948;14.5;3;36.0916633606;
32;4;23.0212554932;14.0;5;30.1315076351;4;35.6549987793;16.5;4;36.4142465591;
33;4;22.3999996185;15.0;5;30.1926498413;4;35.8485488892;18.5;5;36.7093906403;
34;4;23.0577945709;14.0;5;30.2542052269;4;36.0256347656;20.5;6;36.9776067734;
35;4;22.3999996185;15.0;5;30.3161010742;4;36.1865615845;22.5;6;37.2198410034;
36;4;23.0948295593;14.0;5;30.3782629967;4;36.331905365;22.5;7;37.4373731613;
37;4;23.1134796143;14.0;6;30.4406147003;4;36.4624252319;22.5;7;37.6317224503;
38;4;23.132183075;14.0;7;30.5030794144;4;36.5790328979;22.5;7;37.8045597076;
39;4;23.1509227753;14.0;8;30.5655794144;4;36.6827354431;22.5;8;37.9576301575;
40;4;23.1696739197;14.0;8;30.628036499;4;36.7745780945;22.5;7;38.0;
41;4;23.1884098053;16.0;9;30.690372467;4;36.7999992371;22.5;7;38.0;
42;4;23.2071113586;18.0;9;30.7525100708;4;36.7999992371;22.5;9;38.0;
43;4;23.2257518768;20.0;10;30.8143725395;4;36.7999992371;22.5;9;38.0;
44;4;22.3999996185;22.0;11;30.8758842945;4;36.7999992371;22.5;9;38.0;
45;4;23.2627639771;24.0;11;30.936971426;4;36.7999992371;22.5;9;38.0;
46;4;22.3999996185;25.0;12;30.9975619316;4;36.7999992371;22.5;10;38.0;
47;4;22.3999996185;25.4987812042;13;31.0575861931;4;36.7999992371;22.5;10;39.3900003433;
48;5;23.3999996185;26.528793335;12;32.1169772148;4;37.6339988708;23.0;11;40.5194797516;
49;5;24.3999996185;27.5584888458;13;32.3281706572;4;38.3116874695;23.3899993896;10;41.424580574;
50;5;24.7457504272;28.5878353119;13;32.5601041317;4;38.8547477722;23.6872596741;10;42.1435155869;
51;5;24.7979488373;29.6168022156;14;32.8151823282;4;39.2861099243;23.9097423553;11;42.5640974045;
52;5;24.3999996185;30.645362854;15;33.0959146023;4;39.5384597778;24.0;12;42.773223877;
53;5;24.9246826172;30.6734848022;15;33.4048564434;4;39.6639328003;24.0;12;42.9544582367;
54;6;25.0007667542;30.7011489868;8;48.7445282936;4;39.7726745605;24.0;13;43.0;
55;6;27.0863609314;30.0;10;49.8673119545;4;37.7726745605;25.0;13;43.0;
56;7;28.2351932526;31.0;9;50.9446923733;4;36.7726745605;26.0;13;43.0;
57;7;27.2889041901;33.0;8;51.9775183201;4;35.7726745605;27.0;14;43.0;
58;7;27.3999996185;34.0;8;52.9693892002;4;34.7726745605;28.0;13;43.0;
