Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;4;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.6916561127;10.9097137451;3;23.7316036224;
10;1;12.1463851929;11.9106416702;6;24.0;2;20.6916561127;11.3658018112;3;24.4745616913;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;22.6916561127;11.7372808456;3;25.0673980713;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;23.6916561127;12.0336990356;3;25.5325260162;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;24.6916561127;12.2662630081;3;25.892534256;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;25.6916561127;12.446267128;3;26.0;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;26.6916561127;12.5;4;26.0;
16;2;20.4834403992;13.943564415;5;29.1558350325;3;27.6916561127;12.5;3;26.0;
17;2;21.4931354523;14.0;5;29.1887089014;3;28.0916557312;12.5;4;26.0;
18;2;22.5029983521;14.0;5;29.2221269608;3;29.6000003815;12.5;3;26.0;
19;2;22.7666378021;14.0;7;29.2560760975;3;29.6000003815;12.5;3;26.0;
20;2;22.7768230438;14.0;7;29.2905418873;3;29.6000003815;12.5;4;26.0;
21;2;22.7871627808;14.0;7;29.3255085945;3;29.0;13.1999998093;4;26.0;
22;2;22.7976531982;14.0;7;29.3609591722;3;29.0;13.1999998093;4;26.0;
23;2;22.8082866669;14.0;9;29.3968753815;3;29.0;13.1999998093;4;26.0;
24;2;22.8190612793;14.0;9;29.4332377911;3;29.0;13.1999998093;4;26.0;
25;2;22.3999996185;14.4299716949;10;29.4700255394;3;29.0;13.1999998093;4;26.0;
26;2;20.8410072327;15.0;10;29.5072168112;3;29.0;13.1999998093;4;26.0;
27;2;19.8521652222;16.0;10;29.5447884798;3;29.0;13.1999998093;4;26.0;
28;2;18.8634357452;17.0;9;29.5827163458;3;29.0;13.1999998093;5;26.0;
29;2;17.8748149872;18.0;8;29.6209751368;3;29.0;13.1999998093;5;26.0;
30;2;16.8862915039;19.0;8;29.6595385075;3;27.0;14.1999998093;6;26.0;
31;2;15.8978614807;20.0;8;29.6983793974;3;28.0;13.1999998093;6;26.0;
32;2;14.9095134735;21.0;8;29.7374696732;3;26.0;14.1999998093;6;26.0;
33;2;14.0;22.0;8;29.7767804861;3;27.0;16.2000007629;5;26.0;
34;2;14.0;23.0;8;29.8162822723;3;28.0;18.2000007629;5;26.0;
35;2;14.0;24.0;9;29.8559447527;3;29.0;20.2000007629;4;26.0;
36;2;14.0;25.0;8;29.8957372904;3;29.0;22.2000007629;4;26.0;
37;2;14.0;26.0;9;29.9356285334;3;29.0;23.2000007629;3;26.0;
38;2;14.0;27.0;9;29.9755871296;3;29.0;23.2000007629;3;26.0;
39;2;15.0;25.0;9;30.015581131;3;29.0;23.2000007629;4;26.0;
40;2;14.0;26.0;11;30.0555787086;3;29.0;23.2000007629;4;26.0;
41;2;14.0;27.0;12;30.0955479145;3;29.0;23.2000007629;5;26.0;
42;3;15.0;25.0;9;54.135456562;3;29.0;23.2000007629;5;26.0;
43;3;17.0;25.0;10;55.3752739429;4;30.0;24.2000007629;4;27.0;
