Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;4;20.0;
5;2;10.6000003815;11.6999998093;5;24.0;1;15.0;10.0;4;20.0;
6;2;12.6000003815;11.5;5;24.0750000477;2;16.6000003815;10.0;3;21.3999996185;
7;2;14.6000003815;11.5;5;24.1548187733;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;15.2464447021;11.5;5;24.7111896276;2;18.0358409882;10.3632001877;3;22.8594274521;
9;2;15.413356781;11.7299995422;5;25.1756821871;2;18.7156562805;10.9097137451;2;23.8127875328;
10;2;15.5527048111;11.9106416702;5;26.5467309952;2;20.7156562805;11.3658018112;2;24.5981152058;
11;2;15.9640188217;12.5274600983;5;27.6844699383;2;22.7156562805;11.7372808456;2;25.2345055342;
12;2;18.5939292908;13.0216779709;5;28.6162755489;2;23.7919197083;12.0336990356;3;25.7443674803;
13;2;20.5939292908;13.4066829681;5;29.3774147034;2;24.8187599182;12.2662630081;3;26.1502821445;
14;2;21.7397079468;13.6998376846;5;30.0042243004;2;25.8463039398;12.446267128;3;26.3048160076;
15;2;22.7962036133;13.9190797806;5;30.3682439327;2;26.874546051;12.5;3;26.3530313969;
16;2;23.8568572998;14.0;5;30.5845062733;2;27.9034748077;12.5;3;26.4023760557;
17;2;24.9217376709;14.0;6;30.8149278164;2;28.9330806732;12.5;3;26.4528282881;
18;2;25.9908638;14.0;6;31.0594062805;2;29.8716964722;12.5;3;26.5043625832;
19;2;26.3178215027;14.0;6;31.3176383972;2;29.9026184082;12.5;4;26.5569496155;
20;2;26.3952903748;14.0;6;31.5890996456;2;29.9341697693;12.5;4;26.6105561256;
21;2;25.3999996185;15.0;6;31.8730297089;2;29.9663333893;12.5;4;26.6651450396;
22;2;26.3999996185;14.0;7;32.1684246063;2;29.99908638;12.5;4;26.72067523;
23;2;26.6505279541;14.0;7;32.4740357399;2;30.0324058533;12.5;4;26.7771017551;
24;2;26.7422103882;14.0;7;32.7883796692;2;30.0662612915;12.5;4;26.8343759775;
25;2;26.8365135193;14.0;7;33.1097574234;2;30.1006259918;12.5;5;26.8924454451;
26;2;25.3999996185;15.0;7;33.4362831116;3;30.1354675293;12.5;4;26.9512542486;
27;2;26.3999996185;14.0;7;33.7659239769;3;30.170753479;12.5;4;27.0107431412;
28;2;27.129776001;14.0;7;34.0965466499;3;30.206445694;12.5;4;27.0708494186;
29;2;27.2289638519;14.0;7;34.4259705544;3;30.2425098419;12.5;4;27.1315076351;
30;2;25.327791214;15.0;7;34.7520260811;3;29.0;13.5;4;27.1926498413;
31;2;24.4256076813;16.0;8;35.0726103783;3;29.0;13.5963249207;4;27.2542052269;
32;2;23.5217819214;17.0;8;35.3857421875;3;29.0;15.5963249207;4;27.3161010742;
33;2;22.6157226562;18.0;8;35.6896104813;3;29.0;17.5963249207;4;27.3782629967;
34;2;21.7068824768;19.0;7;35.9826145172;3;29.0;19.5963249207;5;27.4406147003;
35;2;20.7947845459;20.0;7;36.2633934021;3;29.0;21.5963249207;6;27.5030794144;
36;2;19.8790168762;21.0;7;36.5308465958;3;29.0;23.5963249207;6;27.5655794144;
37;2;19.5592536926;22.0;7;36.7841405869;3;29.0;23.7827892303;7;27.628036499;
38;2;20.6352424622;21.0;7;37.0227050781;3;29.0;23.8140182495;7;27.690372467;
39;2;21.7068119049;21.0;7;37.2462244034;3;29.0;23.8451862335;7;28.7525100708;
40;2;22.7738685608;22.0;8;37.4546136856;4;30.0;24.8762550354;6;28.8543725014;
41;2;23.8363838196;23.0;8;37.6479969025;4;32.0;24.5;6;28.9570682049;
42;2;24.8943996429;24.0;9;37.8266782761;4;33.3742408752;25.5;6;29.0605249405;
43;2;25.9480037689;24.0;9;37.991109848;4;33.4363136292;26.5;6;29.1646693945;
44;2;26.9973335266;24.0;9;38.1418647766;4;33.4988021851;27.5;6;29.2694276571;
45;3;28.0425605774;24.0;9;38.2796049118;4;33.5616569519;27.5;7;29.3747251034;
46;3;26.4425582886;25.0;9;38.4050569534;4;33.624835968;27.5;7;29.4804866314;
47;4;28.4425582886;25.0;8;39.5;4;33.688293457;27.5;7;29.5866367817;
48;4;27.4425582886;27.0;9;39.5399999619;4;33.7519798279;27.5;7;29.693099618;
49;5;27.7119998932;29.0;8;39.5811839104;4;33.8158607483;27.5;7;29.7997993231;
50;5;27.3999996185;31.0;8;39.6235535145;4;33.8798789978;27.5;8;30.90666008;
51;5;27.7370662689;33.0;10;39.6671074629;5;35.9439964294;29.5;7;32.043605566;
52;5;27.3999996185;34.0;10;39.711841464;5;38.0081634521;31.5;7;33.3917232752;
53;5;28.3999996185;32.0;10;39.7577478886;5;39.3924980164;34.0;7;34.5331048965;
54;5;27.3999996185;33.0;10;39.8048160076;5;39.3267402649;36.3899993896;8;35.5025002956;
55;5;27.3999996185;34.0;10;39.8530313969;5;39.8114013672;38.6872596741;8;36.3360490799;
56;5;28.3999996185;32.0;10;41.9023760557;5;40.2078361511;39.5100784302;8;36.9190140963;
57;5;29.3999996185;35.0;11;42.0128282309;5;40.44688797;39.0;9;37.3354471922;
58;5;31.3999996185;38.0;12;42.125544548;5;40.5786895752;39.0;10;37.7659143209;
59;5;32.4000015259;38.0;11;42.2404818535;6;40.7113342285;39.0;9;38.210387826;
60;5;31.3999996185;41.0;12;42.3575906754;6;40.8445777893;39.6950378418;9;38.6687452793;
61;5;31.3999996185;44.0;12;44.2060753107;6;40.9781837463;39.7201271057;12;39.1407523155;
62;5;32.8199996948;43.2835350037;14;45.6980112791;6;41.1119270325;39.7457618713;12;39.6260455847;
63;5;32.1375198364;44.8350982666;15;46.8912810087;6;39.5929222107;40.0;11;40.1241153479;
64;6;33.369758606;43.8739700317;14;47.8488202095;6;38.3788375854;41.7986030579;12;40.634290576;
65;6;34.5353660583;43.197052002;15;48.4570891857;6;37.5115318298;42.8257789612;12;41.1557246447;
66;6;32.5999984741;44.3529891968;18;48.8382539749;6;36.643409729;43.8534317017;12;41.6873863935;
