Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;2;13.3999996185;10.0;4;21.0;
3;1;8.0;12.1000003815;4;23.0;2;13.3999996185;10.0;4;21.0599999428;
4;1;9.0;11.5;4;23.0;2;14.6359996796;10.0;4;21.1229639053;
5;1;9.60000038147;11.5;4;23.0;2;15.6737785339;10.0;4;21.1889609098;
6;1;10.6000003815;11.5;4;23.0;2;16.7133769989;10.0;4;21.6699410677;
7;2;11.6000003815;11.6999998093;3;24.0;2;17.761964798;10.1999998093;4;22.0818096399;
8;2;12.1999998093;11.5;3;24.6799991131;2;18.24908638;10.3632001877;4;23.3055604696;
9;2;12.4040002823;11.7299995422;3;25.3069993258;2;18.983335495;10.9097137451;4;24.3591253757;
10;2;12.5921001434;11.9106416702;3;25.8053570986;2;20.983335495;11.3658018112;4;25.2546225786;
11;2;12.741607666;12.0;3;27.4602110386;2;22.983335495;11.7372808456;4;26.0115795135;
12;2;14.8244485855;12.6000003815;3;28.9769818783;2;24.2581653595;12.0336990356;5;26.6527690887;
13;2;16.8244476318;13.0788002014;3;30.4022293091;2;25.3638019562;12.2662630081;5;27.2010498047;
14;2;18.8244476318;13.4505519867;4;31.789580822;2;26.476764679;12.446267128;5;27.5091598034;
15;3;20.4435405731;13.7328653336;3;33.1914615631;2;27.59715271;12.5;5;27.7222084999;
16;3;21.7376861572;13.943564415;3;34.4551429749;2;28.724981308;12.5;5;27.9475471973;
17;3;23.0829277039;14.0;4;35.7813429832;2;29.8601837158;12.5;5;28.184896946;
18;3;24.4807891846;14.0;5;37.2768125534;2;30.9109382629;12.5;5;28.4337999821;
19;3;25.1830444336;14.0;5;38.9209594727;2;31.0602798462;12.5;6;28.6936080456;
20;3;25.6762886047;14.0;5;40.6769447327;2;31.2161636353;12.5;6;28.9634776115;
21;3;26.2030830383;14.0;5;42.4926700592;2;29.2161636353;13.5;6;29.2423686981;
22;3;26.747800827;14.0;5;44.305316925;2;29.0;14.5;6;29.5290522575;
23;3;27.291595459;14.0;5;46.049118042;3;29.0;15.5;5;29.822124958;
24;3;27.8147354126;14.0;5;47.6646728516;3;29.0;15.8754873276;5;30.1200299263;
25;3;26.2994003296;15.0;5;49.1071414948;3;30.0;13.8754873276;5;30.4210863113;
26;3;25.2994003296;15.0;5;50.3509559631;3;29.0;14.8754873276;5;30.7235240936;
27;3;25.2994003296;16.0;5;51.3900623322;3;29.0;15.8754873276;5;31.0255246162;
28;3;24.2994003296;15.0;5;52.2344284058;3;30.0;13.8754873276;6;31.3252630234;
29;3;24.2994003296;16.0;5;52.9046497345;3;29.0;14.8754873276;6;31.6209526062;
30;3;24.2994003296;17.0;6;53.4264888763;3;29.0;15.8754873276;6;31.9108872414;
31;3;24.2994003296;18.0;6;53.8265781403;3;29.0;16.8754882812;6;32.1934814453;
