Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;15.6000003815;10.0;4;21.0;
6;1;10.6000003815;11.5;6;23.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.6000003815;11.5;6;23.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;18.0358409882;10.3632001877;3;22.8394274712;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.7036552429;10.9097137451;3;23.7717995644;
10;2;12.1463851929;12.3106412888;5;25.0;2;20.7036552429;11.3658018112;2;24.5351434946;
11;2;12.5000009537;12.0;5;26.2500007153;2;22.7036552429;11.7372808456;2;25.1485489607;
12;2;14.4613847733;12.6000003815;5;27.259575367;2;23.7403469086;12.0336990356;3;25.6344225407;
13;2;16.4613857269;13.0788002014;5;28.0570539236;2;24.7527942657;12.2662630081;3;26.0153459311;
14;2;18.4613857269;13.4505519867;5;28.6776753664;2;25.7653427124;12.446267128;3;26.1438889503;
15;2;19.509967804;13.7328653336;5;29.157102108;2;26.7779884338;12.5;3;26.1651208401;
16;2;20.5273780823;13.943564415;5;29.3300433159;2;27.7907276154;12.5;3;26.1864993572;
17;2;21.5453987122;14.0;6;29.3921557665;2;28.8035545349;12.5;3;26.2080165148;
18;2;22.564031601;14.0;6;29.4563041925;2;29.7248096466;12.5;3;26.2296639681;
19;2;22.8368911743;14.0;6;29.5224741697;2;29.7377986908;12.5;4;26.2514331341;
20;2;22.8567428589;14.0;6;29.5906432867;2;29.7508602142;12.5;4;26.2733153105;
21;2;22.8771934509;14.0;6;29.6607804298;2;29.7639884949;12.5;4;26.2953014374;
22;2;22.8982334137;14.0;6;29.7328453064;2;29.7771816254;12.5;4;26.3173824549;
23;2;22.9198532104;14.0;6;29.8067884445;2;29.790430069;12.5;3;26.3395489454;
24;2;22.942035675;14.0;6;29.8825509548;2;29.803730011;12.5;2;26.3617914915;
25;2;22.3999996185;14.9412755966;6;29.9600640535;2;29.817073822;12.5;2;26.3841004372;
26;2;22.3999996185;15.3720445633;6;30.0392494202;2;29.8304595947;12.5;2;26.4064661264;
27;2;22.3999996185;15.4274749756;6;30.120018959;2;29.8438796997;12.5;2;26.428878665;
28;2;22.3999996185;15.4840135574;7;30.2022752762;2;29.8573265076;12.5;2;26.4513280392;
29;2;22.3999996185;15.541592598;7;30.2859115601;2;29.8707962036;12.5;3;26.4738043547;
30;2;22.3999996185;15.6001377106;7;30.3708124161;2;29.0;13.2369022369;3;26.4962974787;
31;2;22.3999996185;15.6595687866;7;30.4568536282;2;29.0;13.2481489182;3;26.5187973976;
32;2;22.3999996185;15.7197971344;7;30.5439035892;2;29.911277771;15.2481489182;3;26.5412938595;
33;2;22.3999996185;15.7807321548;7;30.6318233013;2;29.9247760773;17.2481479645;3;26.5637768507;
34;2;22.3999996185;15.8422765732;7;30.7204678059;3;29.9382667542;19.2481479645;2;26.5862361193;
35;3;23.3999996185;16.4043273926;6;31.8096864223;3;29.9517421722;21.2481498718;3;26.6086617708;
36;3;22.3999996185;15.0;6;31.9593241215;3;29.9651966095;22.5;3;26.6310436726;
37;3;22.5877971649;16.0;6;32.1121866703;3;29.9786262512;22.5;4;26.6533719301;
38;3;21.6336555481;17.0;6;32.2681823969;3;29.992023468;22.5;4;26.6756366491;
39;3;21.7566871643;16.0;7;32.4272105694;3;30.0053825378;22.5;4;26.6978281736;
40;3;22.7774162292;16.0;8;32.5891610384;3;30.0186958313;22.5;4;26.7199368477;
41;3;23.3999996185;16.9463539124;8;32.7539144754;3;30.031961441;22.5;4;27.7419531345;
42;3;24.8217124939;19.9463539124;9;32.9213416576;3;31.0451717377;23.5;4;27.7938677073;
43;3;24.8453063965;22.9463539124;9;33.0913037062;3;32.0583190918;24.5;4;27.846262455;
44;3;24.8698654175;25.9463539124;10;33.2636516094;3;32.7077560425;25.5;4;27.8991215229;
45;3;24.8953971863;28.9463539124;10;33.4382263422;3;32.7394714355;26.5;4;27.9524279833;
46;3;24.9218959808;31.281211853;11;33.6148580313;3;32.7714576721;27.5;5;28.0061639547;
47;3;24.9493484497;31.6485862732;12;33.7933661938;3;32.8036994934;27.5;5;28.060310483;
48;3;24.9777450562;31.7072868347;12;33.9735591412;3;32.8361854553;27.5;5;28.1148476601;
49;3;25.0070590973;31.7650184631;15;34.1552340984;3;32.8689079285;27.5;6;28.1697545052;
50;3;25.0372695923;31.8217010498;15;34.3381772041;4;32.9018516541;27.5;5;28.2250089645;
51;3;25.0683422089;31.8772583008;15;34.5221629143;4;32.935005188;27.5;5;28.2805880308;
52;3;25.1002349854;31.9316291809;15;34.7069559097;4;32.9683532715;27.5;5;29.349722743;
53;4;25.1329078674;31.9847488403;10;49.892308712;4;33.6098327637;28.0;5;30.199788332;
54;4;27.166305542;30.9847488403;10;50.8279650211;4;34.1198730469;28.3899993896;5;30.8494808674;
55;4;28.5233898163;31.0;11;51.6830332279;4;34.5096893311;28.6872596741;5;31.3464411497;
56;4;26.3999996185;34.0;12;52.4564056396;4;33.6078643799;29.9097423553;6;31.5799883604;
57;4;27.2702560425;35.0;12;53.1503248215;4;33.7479934692;30.0;7;31.6340241432;
58;4;26.3999996185;38.0;12;53.7695157528;4;33.7804145813;30.0;7;31.6890250444;
59;5;26.3999996185;39.8447418213;12;54.320318222;4;33.8134155273;30.0;7;31.7449482679;
60;6;26.3999996185;39.3180465698;11;54.8098978996;4;33.8469696045;30.0;8;31.8017472029;
61;6;27.3999996185;40.3598480225;12;55.2456138134;4;33.8810462952;30.0;9;31.8593716621;
62;6;27.4516372681;41.400177002;13;55.540851593;4;33.9156227112;30.0;9;31.9177676439;
63;6;27.4883880615;42.4390258789;13;55.7165961266;4;33.9506607056;30.0;9;32.9768776894;
64;6;29.5250873566;38.4390258789;13;55.8721673489;4;34.986125946;31.0;10;33.1266411543;
65;6;31.0616493225;36.4390258789;13;55.9932823181;5;36.0219841003;32.0;7;33.2841131687;
