Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;7.0;14.3000001907;3;24.0;1;13.0;10.0;4;20.0;
2;2;9.0;13.1000003815;3;24.1124999523;1;13.0;10.0;5;20.0;
3;2;11.0;12.1000003815;3;24.2364046574;1;13.0;10.0;6;20.0;
4;2;12.2472810745;11.5;3;24.3725773096;1;14.0;10.0;6;20.0;
5;2;13.4117736816;11.5;3;24.5218783617;2;15.6000003815;10.0;5;21.0;
6;2;14.4565639496;11.5;3;24.6851472855;2;16.6000003815;10.0;4;21.469999671;
7;2;15.405544281;11.5;3;25.340031147;2;17.6420001984;10.1999998093;4;21.8705514669;
8;2;15.6020097733;11.7299995422;3;25.9150743484;2;18.1223316193;10.3632001877;4;23.0649029016;
9;2;15.7745227814;11.9106416702;3;27.4451127052;2;18.8389415741;10.9097137451;4;24.0861145258;
10;2;16.2335338593;12.5274600983;3;28.7648246288;2;20.8389415741;11.3658018112;4;24.9461766481;
11;2;18.2335338593;13.0216779709;4;29.9030094147;2;22.8389415741;11.7372808456;4;25.6645179987;
12;2;20.2335338593;13.4066829681;5;30.8959269524;2;24.0499267578;12.0336990356;4;26.2638499737;
13;2;21.5653514862;13.6998376846;6;31.7803142071;2;24.7583122253;12.2662630081;4;26.7670158148;
14;2;22.6991214752;13.9190797806;6;32.4273490906;2;25.0602092743;12.446267128;4;27.0267930031;
15;2;23.8446807861;14.0;6;32.9507789612;2;25.2160758972;12.5;4;27.1883933544;
16;2;25.0017089844;14.0;6;33.510178566;2;25.9355201721;13.1565179825;4;27.3593420982;
17;2;26.1695289612;14.0;6;34.1019620895;2;26.9355201721;13.2078027725;4;27.5396113396;
18;2;27.230588913;14.0;6;34.7211914062;2;27.9355201721;13.2618837357;5;27.7290761471;
19;2;27.4163570404;14.0;6;35.3616409302;2;29.9355201721;12.5;5;27.9275052547;
20;2;27.6084918976;14.0;6;36.0159702301;2;30.7565040588;12.5;5;28.1345529556;
21;2;25.6084918976;15.0;6;36.6760072708;2;30.8807315826;12.5;5;28.3497540951;
22;2;26.6084918976;14.0;7;37.3331270218;2;31.009853363;12.5;5;28.5725209713;
23;2;27.6084918976;14.0;7;37.9786872864;2;31.1435127258;12.5;5;28.8021440506;
