Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;5;20.3999996185;
7;2;11.6000003815;11.6999998093;5;24.0;1;17.0;10.1999998093;5;20.7264003754;
8;2;12.1999998093;11.5;5;24.4599990845;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;12.3380002975;11.7299995422;5;24.8212833405;2;18.6916561127;10.9097137451;4;23.7716035843;
10;2;12.4463853836;11.9106416702;5;25.0;2;20.6916561127;11.3658018112;4;24.5557456017;
11;2;12.5000009537;12.0;5;26.2400007248;2;22.6916561127;11.7372808456;3;25.1909515858;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;23.7657871246;12.0336990356;4;25.6996334791;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;24.7919197083;12.2662630081;4;26.10437572;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;25.8187599182;12.446267128;4;26.2577478886;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;26.8463039398;12.5;4;26.3048160076;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;27.874546051;12.5;4;26.3530313969;
17;2;21.5237102509;14.0;6;29.3048160076;2;28.9034748077;12.5;4;26.4023760557;
18;2;22.5378303528;14.0;6;29.3530313969;2;29.841424942;12.5;4;26.4528282881;
19;2;22.8059082031;14.0;6;29.4023760557;2;29.8716964722;12.5;4;26.5043625832;
20;2;22.3999996185;14.420712471;7;29.4528282881;2;29.9026184082;12.5;4;26.5569496155;
21;2;22.3999996185;14.4358482361;7;29.5043625832;2;29.9341697693;12.5;6;26.6105561256;
22;2;22.3999996185;14.4513092041;7;29.5569496155;2;29.9663333893;12.5;6;26.6651450396;
23;2;22.8670845032;14.0;8;29.6105561256;3;29.99908638;12.5;5;26.72067523;
24;2;22.8831672668;14.0;8;29.6651450396;3;30.0324058533;12.5;5;26.7771017551;
25;2;22.3999996185;14.49954319;8;29.72067523;3;30.0662612915;12.5;6;26.8343759775;
26;2;22.3999996185;14.5162029266;8;29.7771017551;3;30.1006259918;12.5;6;26.8924454451;
27;2;20.9331302643;15.0;8;29.8343759775;3;30.1354675293;12.5;6;26.9512542486;
28;2;21.3999996185;14.9171876907;8;29.8924454451;3;30.170753479;12.5;6;27.0107431412;
29;2;19.9677333832;15.0;8;29.9512542486;3;30.206445694;12.5;6;27.0708494186;
30;2;18.985376358;16.0;8;30.0107431412;3;29.0;13.5;6;27.1315076351;
31;2;19.3999996185;15.0;8;30.0708494186;3;29.0;13.5657539368;6;27.1926498413;
32;2;18.0212554932;15.0;9;30.1315076351;3;29.0;13.5963249207;6;28.2542052269;
33;2;18.3999996185;15.0;9;30.1926498413;3;31.0;16.5963249207;6;28.3561010361;
34;2;17.0577945709;15.0;9;30.2542052269;3;32.3896598816;19.5963249207;7;28.459446907;
35;2;17.3999996185;15.0;9;30.3161010742;3;33.075668335;22.5963249207;7;28.5641682148;
36;2;16.0948295593;15.0;9;30.3782629967;3;33.1385002136;25.5;7;28.6701868773;
37;2;15.1134786606;16.0;9;30.4406147003;3;33.2021102905;27.5;9;28.7774208784;
38;2;14.7321844101;17.0;9;30.5030794144;3;33.2664527893;27.5;9;28.8857843876;
39;2;14.7509241104;18.0;10;30.5655794144;3;33.3314704895;27.5;10;28.9951884747;
40;2;14.7696743011;19.0;10;30.628036499;3;33.3971138;27.5;10;29.1055414677;
41;2;15.0;18.0;10;30.690372467;4;33.4633255005;27.5;8;39.2167485952;
42;2;14.8071117401;18.0;11;30.7525100708;4;34.5300483704;28.5;8;39.7287122011;
43;2;15.0;17.0;12;30.8143725395;4;35.5972290039;29.5;9;40.2157337666;
44;2;16.0;16.4071865082;12;30.8758842945;4;35.6648025513;30.5;9;40.6764502525;
45;2;14.8627653122;16.0;12;30.936971426;4;35.7327079773;31.5;10;41.1101770401;
46;2;15.0;18.0;13;30.9975619316;4;35.8008842468;32.5;10;41.5168405771;
47;2;16.0;20.0;13;31.0575861931;4;35.8692741394;33.5;10;41.8968884945;
48;2;17.0;22.0;13;31.1169772148;4;35.9378089905;34.5;11;42.2511951923;
49;2;18.0;23.0;13;31.1756706238;4;36.0064239502;35.5;12;42.5809606314;
50;2;19.0;24.0;13;31.2336053848;4;36.0750579834;36.5;13;44.1146740913;
51;2;20.0;25.0;13;31.2907235622;4;36.8051490784;38.0;14;45.3994026184;
52;2;21.0;25.645362854;13;31.346971035;5;37.4053001404;39.3899993896;13;46.4708800316;
53;2;22.0;25.6734848022;14;31.4022974968;5;37.8959846497;40.6872596741;13;47.3666017056;
54;3;22.3999996185;25.7011489868;14;31.4566559792;5;38.2985153198;41.9097442627;15;47.9734387398;
55;3;22.3999996185;24.0;14;31.5100040436;7;37.1409988403;44.0;13;48.3771986961;
56;3;23.3999996185;24.0;14;31.5623030663;7;35.1409988403;45.9588890076;12;48.7005577087;
57;3;22.3999996185;25.0;15;31.6135182381;7;34.7999992371;47.0791168213;12;48.9325628281;
58;3;23.3999996185;24.0;15;31.6636190414;7;34.7999992371;47.2662811279;14;49.1649184227;
59;3;23.4990844727;24.0;16;31.7125790119;7;34.7999992371;51.2678222656;15;49.397143364;
60;3;23.5137729645;24.0;15;31.7603754997;7;34.7999992371;53.3252220154;15;50.6287574768;
61;3;23.5281124115;24.0;15;31.8069901466;7;35.7999992371;56.3815498352;15;51.0192836523;
62;3;23.5420970917;24.0;15;32.8524079323;7;36.7999992371;59.4366950989;16;51.4319947958;
63;3;24.555721283;25.0;17;32.9466178417;7;36.7999992371;62.490562439;17;51.8693237305;
64;3;25.5689849854;26.0;16;33.0415873528;7;36.7999992371;65.5430603027;17;52.333856225;
65;3;25.5818824768;27.0;17;33.1373375654;7;36.7999992371;68.5941162109;19;52.8282649517;
66;3;24.3999996185;29.0;17;33.2119446993;8;36.7999992371;71.643661499;19;53.3552145958;
