Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;15.0;10.0;5;20.0;
6;2;10.9000005722;11.5;5;24.0750000477;1;16.0;10.0;5;20.3999996185;
7;2;11.9225006104;11.5;5;24.1548187733;1;17.0;10.1999998093;5;20.7264003754;
8;2;12.2464456558;11.5;5;24.7111896276;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;12.4133577347;11.7299995422;5;25.1756821871;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;12.5527048111;11.9106416702;5;25.4647227526;2;20.6916561127;11.3658018112;4;24.5145616531;
11;2;12.6394176483;12.0;5;26.8117125034;2;22.6916561127;11.7372808456;4;25.1485819817;
12;2;14.629899025;12.6000003815;5;27.9286828041;2;23.7403659821;12.0336990356;5;25.6560795307;
13;2;16.6298980713;13.0788002014;5;28.8444935083;2;24.7657871246;12.2662630081;5;26.0596417189;
14;2;18.6298980713;13.4505519867;5;29.5948424339;2;25.7919197083;12.446267128;5;26.211841464;
15;2;19.785118103;13.7328653336;5;30.21575737;2;26.8187599182;12.5;5;26.2577478886;
16;2;20.8449745178;13.943564415;5;30.542195797;2;27.8463039398;12.5;5;26.3048160076;
17;2;21.9090442657;14.0;6;30.769920826;2;28.874546051;12.5;5;26.3530313969;
18;2;22.9773616791;14.0;6;31.0117371082;2;29.8118190765;12.5;5;26.4023760557;
19;2;22.3999996185;14.9035215378;6;31.2673811913;2;29.841424942;12.5;6;26.4528282881;
20;2;23.3802146912;14.0;6;31.5363721848;2;29.8716964722;12.5;6;26.5043625832;
21;2;23.4609107971;14.0;7;31.8179957867;2;29.9026184082;12.5;6;26.5569496155;
22;3;22.3999996185;15.0;6;32.1112942696;2;29.9341697693;12.5;6;26.6105561256;
23;3;23.3999996185;14.0;6;32.4150657654;2;29.9663333893;12.5;6;26.6651450396;
24;3;22.3999996185;15.0;6;32.7278704643;2;29.99908638;12.5;6;26.72067523;
25;3;23.3999996185;14.0;6;33.0480480194;2;30.0324058533;12.5;6;26.7771017551;
26;3;22.3999996185;15.0;6;33.3737454414;2;30.0662612915;12.5;6;26.8343759775;
27;3;22.3999996185;16.0;7;33.7029547691;2;30.1006259918;12.5;6;26.8924454451;
28;3;23.3999996185;14.0;7;34.033557415;2;30.1354675293;12.5;6;26.9512542486;
29;3;24.210067749;14.0;7;34.3633785248;2;30.170753479;12.5;6;27.0107431412;
30;3;22.3090133667;15.0;7;34.6902413368;2;30.206445694;12.5;7;27.0708494186;
31;3;21.4070720673;16.0;7;35.0120258331;2;30.2425098419;12.5;7;27.1315076351;
32;4;20.5036067963;17.0;6;35.3267235756;2;30.2789039612;12.5;7;27.1926498413;
33;4;19.5980167389;18.0;6;35.6324877739;2;30.3155899048;14.5;8;27.2542052269;
34;4;18.6897468567;19.0;6;35.9276752472;3;30.3525238037;16.5;7;27.3161010742;
35;4;17.778301239;20.0;6;36.2108774185;3;30.3896598816;18.5;7;27.3782629967;
36;4;16.8632621765;21.0;6;36.4809436798;3;30.4269580841;20.5;8;27.4406147003;
37;4;15.8632631302;20.0;6;36.7369880676;3;30.4643688202;22.5;8;27.5030794144;
38;4;15.4632635117;20.0;7;36.9783916473;3;30.5018482208;22.5;8;27.5655794144;
39;4;16.4632644653;21.0;8;37.204791069;3;30.5393486023;22.5;8;27.628036499;
40;4;16.7614364624;22.0;8;37.4160604477;3;30.5768222809;22.5;8;27.690372467;
41;4;16.8248176575;23.0;9;37.612285614;3;30.6142234802;22.5;8;27.7525100708;
42;4;16.8836860657;24.0;10;37.7937383652;3;30.651506424;22.5;8;28.8143725395;
43;4;16.9381217957;25.0;10;37.9608449936;3;31.6886234283;23.5;9;28.9658843279;
44;4;15.9381217957;24.0;10;38.1141576767;3;32.7255325317;24.5;9;29.1240904331;
45;4;16.0;24.0;12;38.2543239594;3;33.4744529724;25.5;9;29.2893003225;
46;4;17.0;24.0;14;38.382060051;3;33.5735816956;26.5;10;29.4618124962;
47;4;16.0;26.0;14;38.4981250763;3;33.6770858765;27.5;10;29.641907692;
48;4;16.0;28.0;14;38.5;3;33.7851448059;27.5;11;29.829840064;
49;4;15.0;27.0;14;38.5;4;33.8979034424;27.5;10;30.0258289576;
50;5;16.0;27.0;11;67.25;5;34.0154953003;27.5;10;30.2300488949;
51;5;18.0;28.0;13;69.2625007629;5;34.1380310059;27.5;10;30.4426190853;
52;6;17.0;31.0;11;85.7967796326;5;34.2655715942;27.5;11;31.7514886856;
53;6;18.0;35.0;11;87.6620597839;5;35.0508918762;28.0;11;32.8529410362;
54;6;21.0;36.0;11;89.1125888824;6;35.7117652893;28.3899993896;9;48.7812428474;
55;6;21.0;40.0;12;90.2328186035;6;37.2687454224;29.6872596741;9;50.6219348907;
56;6;22.0;43.0;12;90.7662696838;6;38.7431602478;30.9097423553;9;53.1145384312;
57;7;24.0;43.0;12;91.2013263702;6;40.065738678;33.0;9;54.431717515;
58;7;25.0;45.0;13;91.5690898895;6;35.1745300293;38.0;10;56.6583263874;
59;7;27.0;47.0;13;91.8770179749;6;36.7999992371;41.8288764954;10;57.8161206245;
60;7;30.0;46.0;13;92.1327629089;6;40.7999992371;40.0;11;58.8913310766;
61;7;31.0;48.0;15;92.25;6;42.7999992371;43.0;13;59.8926738501;
62;7;33.0;50.0;17;92.25;7;44.2205276489;45.0;12;60.8300979137;
63;7;35.4249992371;49.0;18;92.25;7;44.4628601074;47.0;12;61.7136521339;
64;7;35.4249992371;51.0;18;92.25;7;42.5283432007;48.5509490967;15;62.4539734125;
65;7;37.4249992371;50.0;19;92.25;7;41.7230072021;49.5614051819;16;63.0665838718;
66;7;37.9749984741;49.0;21;92.25;7;41.7852172852;50.5719451904;15;63.6885533333;
67;7;36.9749984741;51.0;21;92.25;7;41.8456573486;51.5825614929;14;64.3179895878;
68;7;37.9749984741;50.0;20;92.25;7;41.9042549133;52.5932502747;15;64.9529098272;
