Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;4;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;12.4463853836;11.9106416702;5;25.0;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;12.5000009537;12.0;5;26.2500007153;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;14.4613847733;12.6000003815;5;27.259575367;2;22.0916557312;12.0336990356;4;25.5325260162;
13;2;16.4613857269;13.0788002014;5;28.0570539236;2;24.0916557312;12.2662630081;4;25.892534256;
14;2;18.4613857269;13.4505519867;5;28.6776753664;2;25.6916561127;12.446267128;4;26.0;
15;2;19.509967804;13.7328653336;5;29.157102108;2;26.6916561127;12.5;4;26.0;
16;2;20.5273780823;13.943564415;5;29.3300433159;2;27.6916561127;12.5;3;26.0;
17;2;21.5453987122;14.0;6;29.3921557665;2;28.6916561127;12.5;3;26.0;
18;2;22.564031601;14.0;6;29.4563041925;2;29.6000003815;12.5;3;26.0;
19;2;22.8368911743;14.0;6;29.5224741697;2;29.6000003815;12.5;4;26.0;
20;2;22.8567428589;14.0;6;29.5906432867;2;29.6000003815;12.5;5;26.0;
21;2;22.3999996185;14.4771928787;6;29.6607804298;2;29.6000003815;12.5;5;26.0;
22;2;22.3999996185;14.4982337952;7;29.7328453064;2;29.6000003815;12.5;5;26.0;
23;2;22.9198532104;14.0;7;29.8067884445;2;29.6000003815;12.5;5;26.0;
24;2;22.942035675;14.0;7;29.8825509548;2;29.6000003815;12.5;5;26.0;
25;2;22.3999996185;14.5647649765;7;29.9600640535;2;29.6000003815;12.5;5;26.0;
26;2;22.3999996185;14.9800319672;6;30.0392494202;2;29.6000003815;12.5;5;26.0;
27;2;23.0117740631;14.0;6;30.120018959;2;29.6000003815;12.5;5;26.0;
28;2;22.3999996185;15.0;6;30.2022752762;2;29.6000003815;12.5;5;26.0;
29;2;23.0606822968;14.0;6;30.2859115601;2;29.6000003815;12.5;4;26.0;
30;2;21.085773468;15.0;6;30.3708124161;2;29.0;13.0;4;26.0;
31;2;20.1112442017;16.0;7;30.4568536282;2;29.0;13.0;3;26.0;
32;2;19.1370563507;17.0;6;30.5439035892;2;29.0;13.0;3;26.0;
33;2;18.1631698608;18.0;6;30.6318233013;2;29.0;15.0;3;26.0;
34;2;17.1895465851;19.0;6;30.7204678059;2;29.0;17.0;3;26.0;
35;2;16.2161407471;20.0;6;30.8096864223;2;29.0;19.0;4;26.0;
36;2;15.2429056168;21.0;5;30.8993241787;2;29.6000003815;21.0;5;26.0;
37;2;14.8697967529;22.0;6;30.989222765;2;29.6000003815;22.5;5;26.0;
38;2;14.8967666626;23.0;7;31.079221487;2;29.6000003815;22.5;7;26.0;
39;2;14.9237661362;24.0;7;31.1691586971;2;29.6000003815;22.5;6;26.0;
40;2;15.0;23.0;7;31.258872509;2;29.6000003815;22.5;7;26.0;
41;2;14.9776620865;23.0;8;31.348202467;2;29.6000003815;22.5;8;26.0;
42;2;15.0044612885;24.0;7;31.4369900227;2;29.6000003815;22.5;8;26.0;
43;2;15.0;23.0;8;31.5250804424;2;29.6000003815;22.5;8;26.0;
44;2;15.0;23.0;8;31.6123232841;2;29.6000003815;22.5;9;26.0;
45;2;15.0;22.0;8;31.6985738277;2;29.6000003815;22.5;9;26.0;
46;2;17.0;22.0;8;31.7836937904;2;29.0;23.0;9;26.0;
47;2;18.1351089478;22.0;8;31.867552042;2;29.0;23.0;11;26.0;
48;3;18.0;23.0;7;31.9500255585;2;29.0;23.0;12;26.0;
49;3;19.0;24.0;8;32.0310001373;2;29.0;23.0;12;26.0;
50;3;21.0;24.0;8;32.110370636;3;29.0;23.0;13;26.0;
51;3;22.2331104279;24.0;10;32.1880412102;3;29.0;22.5;14;26.0;
52;3;23.2564125061;24.0;10;32.2639269829;3;29.0;23.0;14;26.0;
53;3;22.3999996185;25.0;8;32.3379516602;3;29.0;23.0;14;26.0;
54;3;22.3999996185;26.0;9;32.4100503922;3;29.0;23.0;14;27.0;
55;3;23.3999996185;24.0;9;32.4801678658;3;29.5999984741;23.5;14;27.7800006866;
56;3;23.7440490723;24.0;9;32.5482587814;3;30.0680007935;23.8899993896;14;28.3745174408;
57;3;23.7644767761;24.0;9;32.6142878532;3;30.4247112274;24.1872596741;14;29.8194847107;
58;3;22.3999996185;25.0;9;32.6782283783;3;31.6916904449;25.4097423553;15;30.0599999428;
59;3;23.3999996185;24.0;10;32.7400636673;4;33.7999992371;27.5;13;31.1229639053;
60;3;22.3999996185;25.0;10;32.799785614;4;34.7999992371;29.5;14;31.2289608717;
61;3;23.3999996185;24.0;10;32.8573932648;4;35.4239997864;31.5;15;31.3392357826;
62;3;23.8572177887;24.0;13;32.912894249;4;35.4487075806;33.5;15;31.4538420439;
63;3;23.8738670349;24.0;13;32.9663023949;4;35.4741325378;35.165145874;15;31.5728194714;
64;3;22.3999996185;25.0;13;33.0;4;35.5002632141;35.2028579712;16;31.696193099;
65;3;23.3999996185;24.0;14;33.0;5;35.5271034241;36.2028579712;14;31.8239711523;
66;3;23.8999996185;24.0;14;33.0;5;35.554649353;36.7028579712;13;31.9561443329;
67;3;23.8999996185;24.0;15;33.0;6;36.182888031;37.7028579712;13;32.0926839113;
68;3;23.8999996185;24.0;15;33.0;6;35.3999977112;38.7028579712;14;32.2335402966;
69;3;23.8999996185;24.0;16;33.0;7;36.2414245605;39.7028579712;13;32.3786424398;
70;3;23.8999996185;24.0;16;33.0;7;32.7999992371;42.1893196106;13;32.5278961658;
71;3;23.8999996185;24.0;16;33.0;7;33.7999992371;41.2639465332;13;32.6811835766;
