Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;6;20.3999996185;
7;2;11.6000003815;11.6999998093;5;24.0;1;17.0;10.1999998093;5;20.7264003754;
8;2;12.1999998093;11.5;5;24.5824990273;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;12.3747501373;11.7299995422;5;25.0799144506;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;12.5239744186;11.9106416702;5;25.409558177;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;12.6228685379;12.0;5;26.8187435865;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;14.6320075989;12.6000003815;5;28.0131856203;2;22.0916557312;12.0336990356;4;25.5325260162;
13;2;16.6320075989;13.0788002014;5;29.0237898827;2;23.7195167542;12.2662630081;4;25.9225342274;
14;2;18.6320075989;13.4505519867;5;29.8882951736;2;24.5535202026;12.446267128;4;26.0605909824;
15;2;19.8731536865;13.7328653336;5;30.644671917;2;24.6363544464;12.5;4;26.091766119;
16;2;20.9736480713;13.943564415;5;31.1296033859;2;26.5905799866;12.5;4;26.1235172749;
17;2;22.0852661133;14.0;6;31.5402197838;2;27.6096305847;12.5;4;26.1558350325;
18;2;23.2084503174;14.0;6;31.9901740551;2;27.9355201721;12.5;3;26.1887089014;
19;2;23.5970516205;14.0;6;32.4793624878;2;28.9355201721;12.5;3;26.2221269608;
20;3;22.3999996185;15.0;5;33.006611824;2;29.0;12.5;4;26.2560760975;
21;3;23.3999996185;14.0;6;33.569524765;2;29.0;12.5;5;26.2905418873;
22;4;24.0708580017;14.0;5;34.1643762589;2;29.0;12.5;5;26.3255085945;
23;4;22.3999996185;15.0;5;34.7860922813;2;29.0;12.5;5;26.3609591722;
24;4;23.3999996185;14.0;6;35.4283218384;2;29.0;12.5;5;26.3968753815;
25;4;24.3999996185;14.0;6;36.0836248398;2;29.8381252289;12.5;6;26.4332377911;
26;4;22.8250865936;15.0;6;36.7437639236;2;29.8599433899;12.5;6;26.4700255394;
27;4;21.8250865936;15.0;6;37.4000911713;2;29.8820152283;12.5;7;26.5072168112;
28;4;20.8250865936;15.0;6;38.0439891815;2;29.9043292999;12.5;7;26.5447884798;
29;4;20.8250865936;16.0;6;39.6673202515;2;29.9268722534;12.5;7;26.5827163458;
30;4;21.6001968384;17.5;6;40.4153422117;3;29.9496307373;12.5;6;26.6209751368;
31;4;21.7788524628;18.0;6;41.1510369778;3;29.9725856781;12.5;7;26.6595385075;
32;4;21.3453102112;19.0;7;41.872287631;3;29.9957237244;12.5;8;26.6983793974;
33;4;20.104347229;20.7622299194;7;43.5786058903;3;30.01902771;14.5;8;26.7374696732;
34;4;20.8488998413;21.8744716644;7;44.3110392094;3;30.0424823761;16.5;8;26.7767804861;
35;4;21.9805450439;23.0012798309;6;45.033138752;3;30.0660686493;18.5;7;26.8162822723;
36;4;22.7855854034;23.0;6;45.7482860088;3;30.0897693634;20.5;7;26.8559447527;
37;4;22.9874191284;24.0;7;46.460496068;4;30.1135673523;22.5;5;36.8957372904;
38;4;23.1880168915;25.0;8;47.1740146875;4;31.1374416351;23.5;5;38.3356281519;
39;5;23.3886528015;26.0;7;47.8929038048;4;33.1613769531;25.5;5;38.8149869442;
40;5;22.4536972046;28.0;8;48.6206462383;4;35.1853523254;27.5;5;39.271052599;
41;5;23.5162410736;29.0;8;49.3597934246;4;36.8894691467;29.5;6;39.7033121586;
42;5;24.5702495575;31.0;8;49.9727419615;4;37.9567680359;31.5;6;40.1118552685;
43;5;25.5750007629;33.0;9;50.6046909094;4;38.5466995239;32.5;6;40.4972827435;
44;5;26.5750007629;35.0;10;51.2669582367;4;38.6982040405;32.5;7;40.8606101274;
45;5;27.5750007629;36.0;11;51.9537029266;5;35.9053268433;33.5;6;41.2031638622;
46;5;29.0420837402;35.0;11;52.6578960419;5;34.5195655823;34.5;5;41.5264825821;
47;5;30.0581665039;34.0;12;53.3715678453;5;33.9742698669;35.5;5;41.8322302103;
48;5;30.5750007629;34.832572937;12;54.086155653;5;34.0315170288;36.5;5;42.1221220493;
49;5;30.9749984741;34.8603363037;13;54.7929279804;5;34.0911483765;37.5;6;42.2937866449;
50;7;31.5081291199;34.0;10;57.4053382874;4;31.0;32.7000007629;6;40.4105007648;
51;7;31.9749984741;35.9171905518;9;58.1790565252;4;31.0;32.7000007629;7;41.7329208851;
52;8;33.5427322388;37.0;7;58.9259439707;3;31.5999984741;33.3040008545;5;42.8061385155;
53;8;33.5603752136;39.0;7;59.6406106949;3;32.0680007935;31.6940002441;5;43.666754961;
54;8;32.9749984741;42.0;8;60.3191392422;3;32.4247131348;30.9912605286;7;44.3529279232;
55;9;32.9749984741;43.0;7;60.9591026306;4;32.6916885376;30.2137413025;6;44.7225477695;
56;9;32.9749984741;44.0;6;61.5594689846;4;32.7999992371;29.3040008545;6;44.7845525742;
57;9;32.9749984741;45.0;7;62.120424509;4;33.7999992371;30.3040008545;5;44.8462429047;
58;10;33.9749984741;43.0;6;63.6431455612;4;30.7999992371;32.3040008545;5;44.907544136;
59;10;33.9749984741;44.0;8;64.1795520782;4;31.7999992371;32.3040008545;5;44.9683833122;
60;10;34.9749984741;45.0;9;64.6840410233;4;29.7999992371;34.3040008545;5;45.0286893845;
61;10;34.9749984741;46.0;9;65.1593452692;4;30.7999992371;34.3040008545;5;46.088394165;
62;10;34.4651260376;47.0;9;68.0952825546;4;33.7999992371;33.3040008545;8;46.1774320602;
63;10;33.8177719116;49.0;10;70.5614528656;4;31.7999992371;36.3040008545;8;46.2663314342;
64;10;32.9779624939;48.6716384888;10;72.6196491718;4;32.7999992371;37.3040008545;8;46.3550257683;
65;10;33.8500976562;47.7230644226;10;75.3400312662;4;34.7999992371;36.3040008545;10;46.4434511662;
66;10;34.9779624939;50.669960022;11;76.7684108019;4;31.7999992371;39.3040008545;11;46.5315459967;
