Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
68;8;35.8245773315;57.8922767639;13;66.341899395;3;30.7999992371;29.0;17;38.0;
69;8;35.2858276367;61.0;14;66.7714327574;3;30.7999992371;29.0;20;38.0;
70;10;35.684299469;61.0;9;83.16386199;3;29.7999992371;28.0;20;38.0;
71;10;36.7291412354;65.0;9;84.6521239281;3;29.7999992371;28.0;17;38.0;
72;10;37.5999984741;70.7160491943;11;86.0518854856;3;28.7999992371;27.0;16;38.0;
73;10;37.5999984741;75.8037796021;12;87.3520853519;3;28.7999992371;27.0;16;38.0;
74;11;39.4294090271;76.0;11;88.5485321283;3;29.7999992371;28.0;16;38.0;
75;11;39.9088363647;77.0;11;89.6429538727;3;28.7999992371;27.0;17;38.0;
76;11;41.8665161133;78.0;15;90.6415359974;3;28.7999992371;27.0;17;38.0;
77;11;42.3968391418;80.0;15;91.5533362627;3;29.7999992371;28.0;19;38.0;
78;12;43.4529380798;81.3780975342;16;92.3888324499;3;28.7999992371;27.0;19;38.0;
79;13;41.0826950073;85.403968811;16;93.1587795019;3;28.7999992371;27.0;19;38.0;
80;13;38.5999984741;87.0;16;93.7746939659;3;29.7999992371;28.0;20;38.0;
81;13;38.5999984741;91.0;16;94.2531279325;3;28.7999992371;27.0;20;38.0;
82;13;37.5999984741;95.7495193481;16;94.7323186398;3;28.7999992371;27.0;21;38.0;
83;13;37.5999984741;99.8707122803;17;95.2116507292;3;29.7999992371;28.0;21;38.0;
84;13;37.5999984741;103.795509338;19;96.6905090809;3;28.7999992371;27.0;21;38.0;
85;13;39.5999984741;105.98210144;19;97.2682776451;3;28.7999992371;27.0;21;38.0;
86;14;39.5999984741;111.168800354;19;97.8532426357;3;29.7999992371;28.0;21;38.0;
87;14;39.5999984741;116.355285645;19;98.4453572035;3;28.7999992371;27.0;22;38.0;
88;14;41.5999984741;117.487693787;20;99.0250613689;3;28.7999992371;27.0;22;38.0;
89;15;41.4478263855;122.530265808;20;99.5869840384;3;29.7999992371;28.0;21;38.0;
90;15;42.4772148132;124.715232849;21;100.157423139;3;28.7999992371;27.0;22;38.0;
91;15;40.5999984741;125.901229858;22;100.736221075;3;28.7999992371;27.0;22;38.0;
92;16;40.5999984741;129.08782959;18;111.323163509;3;29.7999992371;28.0;22;38.0;
93;16;43.5572090149;131.274658203;19;112.417964697;3;28.7999992371;27.0;22;38.0;
94;16;44.581199646;132.557617188;19;113.492749214;3;28.7999992371;27.0;22;38.0;
95;16;44.6039047241;139.824783325;21;114.542773962;3;28.7999992371;27.0;22;38.0;
96;16;46.2858085632;142.083953857;21;115.500318289;3;28.7999992371;28.0;21;38.0;
97;16;46.9597702026;146.328582764;22;116.433753252;3;28.7999992371;29.0;18;38.0;
98;17;47.0577812195;148.734283447;22;117.341890097;3;28.7999992371;30.0;18;38.0;
99;17;46.4467086792;151.987457275;23;118.22415638;3;27.7999992371;31.0;19;38.0;
100;17;48.2306137085;151.237609863;26;119.080448389;4;26.7999992371;32.0;19;38.0;
