Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;14.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;1;15.0;10.0;5;20.0;
6;1;10.6000003815;11.5;4;23.0;1;16.0;10.0;5;20.3999996185;
7;1;11.6000003815;11.5;4;23.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;11.8999996185;11.5;4;23.4599990845;2;18.0358409882;10.3632001877;4;22.8194274902;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;18.6916561127;10.9097137451;4;23.8216036558;
10;1;12.1463851929;11.9106416702;4;24.0;2;20.6916561127;11.3658018112;4;24.6616806984;
11;1;12.2000007629;12.0;5;25.2000007629;2;22.6916561127;11.7372808456;3;25.3591364622;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;23.8666992188;12.0336990356;4;25.9367523193;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;24.9341907501;12.2662630081;4;26.4174647331;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;26.0066146851;12.446267128;4;26.6541694403;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;27.0841579437;12.5;4;26.7922235727;
16;1;18.1463851929;13.943564415;6;28.0;2;28.1669902802;12.5;4;26.9393253326;
17;1;19.1463851929;14.0;8;28.0;2;29.2552509308;12.5;4;27.0956480503;
18;1;20.1463851929;14.0;8;28.0;2;30.2573890686;12.5;4;27.261295557;
19;1;20.3999996185;14.0;9;28.0;2;30.3567771912;12.5;5;27.4362905025;
20;1;20.3999996185;14.0;9;28.0;2;30.461774826;12.5;5;27.6205644608;
21;1;20.3999996185;14.0;10;28.0;2;30.5723381042;12.5;5;27.8139474392;
22;1;20.3999996185;14.0;10;28.0;2;30.6883678436;12.5;5;28.016159296;
23;1;20.3999996185;14.0;10;28.0;2;30.8096961975;12.5;5;28.2268030643;
24;2;20.3999996185;14.0;7;45.0;3;30.9360809326;12.5;4;28.445360899;
25;2;21.3999996185;14.0;8;46.0200004578;3;31.0672168732;12.5;5;28.6711919308;
26;2;22.3999996185;14.0;8;46.9173965454;4;31.20271492;12.5;4;28.9035346508;
