Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;6;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;2;16.0;10.0;4;21.0;
6;2;10.9000005722;11.5;5;24.1124999523;2;18.0;10.0;3;21.3999996185;
7;2;11.9337501526;11.5;5;24.2364046574;2;20.0;10.1999998093;3;21.7264003754;
8;2;12.2709207535;11.5;5;24.844940424;2;21.0358409882;10.3632001877;2;22.8494274616;
9;2;12.4534826279;11.7299995422;5;25.3705487251;2;21.7096557617;10.9097137451;2;23.7921946049;
10;2;12.6111650467;11.9106416702;5;25.7305408716;2;23.7096557617;11.3658018112;2;24.5663278103;
11;2;12.719162941;12.0;5;27.1818068027;2;25.7096557617;11.7372808456;2;25.1909153461;
12;2;14.7409267426;12.6000003815;5;28.4221744537;2;26.7657661438;12.0336990356;2;25.6883610487;
13;2;16.7409267426;13.0788002014;5;29.482388258;2;27.4130172729;12.2662630081;2;26.0812431574;
14;2;18.7409267426;13.4505519867;5;30.3998434544;2;27.6487464905;12.446267128;2;26.2221269608;
15;2;20.0266189575;13.7328653336;5;31.2119448185;2;27.7332763672;12.5;2;26.2560760975;
16;2;21.1438293457;13.943564415;5;31.7545545101;2;29.6891670227;12.5;2;26.2905418873;
17;2;22.2727508545;14.0;5;32.2237029076;2;30.7098464966;12.5;2;26.3255085945;
18;2;23.4134960175;14.0;5;32.7316579819;2;31.7308254242;12.5;3;26.3609591722;
19;2;23.8194961548;14.0;7;33.2766666412;2;32.7520942688;12.5;3;26.3968753815;
20;2;23.9829998016;14.0;7;33.8556928635;2;32.8381271362;12.5;3;26.4332377911;
21;2;24.1567077637;14.0;7;34.4643516541;3;32.8599433899;12.5;2;26.4700255394;
22;3;24.3393058777;14.0;6;35.0969305038;3;32.8820152283;12.5;2;26.5072168112;
23;3;24.5290794373;14.0;8;35.7465176582;3;32.9043312073;12.5;2;26.5447884798;
24;3;24.7239551544;14.0;8;36.4052410126;3;32.9268722534;12.5;2;26.5827163458;
25;3;22.7239551544;15.0;8;37.0646123886;3;32.9496307373;12.5;2;26.6209751368;
26;3;21.7239551544;15.0;8;37.7159395218;3;32.9725837708;12.5;2;26.6595385075;
27;3;21.3999996185;15.0;8;38.3507852554;3;32.9957237244;12.5;2;26.6983793974;
28;4;20.3999996185;15.0;5;47.461400032;3;33.01902771;12.5;2;26.7374696732;
29;4;21.3999996185;15.0;5;49.3811044693;3;33.0424804688;12.5;3;26.7767804861;
30;4;22.3999996185;15.0;5;50.2781069279;3;33.0660667419;14.5;3;26.8162822723;
31;4;24.3999996185;16.0;7;51.1178104877;3;33.0897674561;16.5;3;26.8559447527;
32;4;26.3999996185;17.5302963257;7;51.896951437;3;33.1135673523;18.5;3;26.8957372904;
33;4;28.3146743774;18.0;7;52.6140949726;3;33.1374435425;20.5;3;26.9356285334;
34;4;29.4399871826;19.0;7;53.269436717;3;33.1613769531;22.5;3;26.9755871296;
35;4;29.7749042511;20.577917099;7;53.8645359278;3;33.1853523254;22.5;3;28.015581131;
36;4;30.3345108032;21.0;8;54.4020214081;3;34.2093505859;23.5;3;28.1155786514;
37;5;30.5272445679;22.0;7;54.8852932453;3;35.2333450317;24.5;3;28.2185118198;
38;5;30.700969696;23.0;7;55.3182575703;3;35.9311065674;25.5;3;28.3244174719;
39;5;31.8569831848;24.0;7;55.7050900459;3;35.9946479797;26.5;3;28.4333250523;
40;5;32.9966812134;26.0;7;55.9875050783;3;36.0599937439;27.5;4;28.5452545881;
41;5;34.1027336121;28.0;9;56.1468753815;3;36.1271514893;27.5;4;28.6602159739;
42;5;35.1690635681;31.0;11;56.1832377911;3;36.1961288452;27.5;4;28.7782077789;
43;5;35.75;34.0;11;56.2200255394;3;36.2669219971;27.5;5;28.8992158175;
44;5;36.75;34.7350120544;12;56.2572168112;3;36.3395309448;27.5;6;29.023211956;
45;5;38.2021636963;34.0;13;56.2947884798;3;34.9907989502;28.5;7;29.1501532793;
46;6;39.2134361267;34.0;9;71.3327163458;3;35.0437927246;28.7052497864;7;29.279979825;
47;6;40.1500015259;35.0;9;72.1209751368;3;35.0986976624;28.724407196;7;29.4126152992;
48;6;41.6362953186;36.0;10;72.8289129734;3;35.1554870605;28.7434005737;9;30.6498656273;
49;6;42.6478614807;37.0;10;73.4556692839;3;35.8603363037;29.2746505737;9;31.6792805195;
50;6;43.6595153809;38.0;10;75.003739357;3;36.4405021667;29.6958866119;9;32.5354709625;
51;6;45.6712417603;40.0;11;75.4981068373;3;36.9167938232;30.0243339539;9;33.2543413639;
52;6;47.6830368042;41.0;11;75.9255681038;3;37.3107948303;30.2779159546;9;33.7208144665;
53;6;48.6948852539;42.0;12;76.2935445309;3;37.5535163879;30.399143219;10;34.0184910297;
54;7;49.2948875427;43.0;11;76.6096510887;3;37.6951560974;30.4299488068;10;34.3273737431;
55;7;48.81483078;44.0;11;76.7875250578;3;37.8437614441;30.4605522156;11;34.6467633247;
56;7;48.8500022888;45.5187644958;12;79.5918067694;3;37.9989585876;30.4909152985;11;34.9757671356;
57;7;50.2915725708;45.2614059448;15;81.874694109;3;38.1602554321;30.5210037231;11;35.3132982254;
58;7;48.2201004028;47.8011436462;15;83.7083187103;3;38.3270339966;30.5507850647;11;35.6580827236;
59;7;47.5147476196;48.2717018127;15;85.0821437836;3;38.4985771179;30.5802268982;13;36.0086731911;
60;7;46.6955947876;48.5943908691;16;86.9545117617;4;38.6740493774;30.6092948914;12;36.3634696007;
61;7;50.4473876953;47.6040077209;17;87.3866984844;4;38.8525238037;30.6379623413;12;36.7207479477;
62;8;46.7602310181;51.6148300171;16;87.7798507214;4;39.0330047607;30.6662025452;15;37.0786943436;
63;8;45.7451171875;53.6257171631;18;88.0002636909;4;39.2144317627;30.6939888;16;37.4354457855;
64;8;44.3779067993;57.6366577148;18;88.1766660213;4;37.2144317627;31.7212963104;16;37.7891316414;
65;8;43.0136642456;60.9415931702;18;88.3576229811;4;36.2144317627;32.7481040955;17;38.1379201412;
