Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;13.3999996185;10.0;3;21.1200000048;
3;2;8.0;12.3000001907;5;24.0;2;13.4479999542;10.0;3;21.2530560493;
4;2;9.19999980927;11.5;5;24.1124999523;2;14.7518339157;10.0;3;21.4002518654;
5;2;9.82250022888;11.5;5;24.2364046574;2;15.8401508331;10.0;3;21.5626775026;
6;2;10.9709215164;11.5;5;24.3725773096;2;16.9376068115;10.0;3;22.1570323706;
7;2;12.0117731094;11.5;5;24.5218783617;2;18.0542201996;10.1999998093;3;22.698546052;
8;2;12.3565635681;11.5;5;25.1603652239;2;18.6191272736;10.3632001877;3;24.1076657772;
9;2;12.5481100082;11.7299995422;5;25.7180355787;2;19.4645996094;10.9097137451;3;25.3793644905;
10;2;12.7154111862;11.9106416702;5;27.2239179611;2;21.4645996094;11.3658018112;3;26.5288131237;
11;2;13.167175293;12.5274600983;5;28.5177702904;2;23.4645996094;11.7372808456;3;27.5781302452;
12;2;14.8887090683;13.0216779709;5;29.6286454201;2;25.1980953217;12.0336990356;3;28.5519375801;
13;2;16.888710022;13.4066829681;5;30.5931797028;2;26.5033035278;12.2662630081;3;29.473883152;
14;2;18.888710022;13.6998376846;5;31.4486236572;2;27.8404655457;12.446267128;3;30.1961040497;
15;2;20.2295246124;13.9190797806;5;32.0668101311;2;29.209318161;12.5;3;30.8614077568;
16;2;21.3664283752;14.0;5;32.562277317;3;30.6085014343;12.5;2;31.5729002953;
17;2;22.5150680542;14.0;6;33.0955038071;3;32.0353965759;12.5;3;32.3239922523;
18;2;23.675037384;14.0;6;33.6638817787;3;33.3943939209;12.5;3;33.1059026718;
19;2;24.0991630554;14.0;6;34.263466835;3;33.8635406494;12.5;4;33.9079084396;
20;2;24.2790393829;14.0;6;34.8889698982;3;34.344745636;12.5;4;34.7178239822;
21;2;24.4666900635;14.0;6;35.5338482857;3;34.830696106;12.5;4;35.5226716995;
22;3;24.6601543427;14.0;6;36.1905097961;3;35.3136024475;12.5;4;36.3094863892;
23;3;24.8571529388;14.0;6;36.8506231308;3;35.7856903076;12.5;5;37.0661487579;
24;3;25.0551872253;14.0;6;37.5055141449;3;36.2396888733;12.5;5;37.7821359634;
25;3;25.2516536713;14.0;6;38.1466121674;3;36.6692810059;12.5;5;38.449090004;
26;3;25.443983078;14.0;6;38.7658996582;3;37.0694541931;12.5;5;39.0611457825;
27;3;25.6297683716;14.0;6;39.3563127518;3;37.4366874695;12.5;5;39.6149940491;
28;3;25.806892395;14.0;6;39.9120550156;3;37.7689971924;12.5;3;40.1097126007;
29;3;25.9736156464;14.0;4;40.4287929535;3;38.065826416;12.5;3;40.5464267731;
30;3;23.9736156464;15.0;4;40.9037227631;3;38.3278579712;14.5;3;41.9278697968;
31;3;22.9736156464;16.0;4;41.3355169296;3;39.5567207336;17.5;4;42.2979154587;
32;3;23.9736156464;14.0;4;41.7241783142;3;40.7547492981;20.5;4;42.6223254204;
33;3;22.3999996185;15.0;4;42.0708265305;3;41.5733947754;23.5;4;42.9060070515;
34;3;23.3999996185;14.0;4;42.377453804;3;41.7436065674;26.5;5;43.1538952589;
35;3;24.3999996185;14.0;4;42.6466779709;3;41.8923377991;27.5;4;43.211841464;
36;3;22.3999996185;14.0;4;42.8815116882;3;41.92710495;27.5;5;43.2577478886;
37;3;23.3999996185;14.0;4;43.0851631165;3;41.9546508789;27.5;6;43.3048160076;
38;3;22.3999996185;15.0;3;43.25;3;41.9828872681;27.5;6;43.3530313969;
39;3;22.3999996185;16.0;3;43.25;3;42.0118179321;27.5;7;43.4023760557;
40;3;24.3999996185;18.0;3;43.25;3;42.0414276123;27.5;7;43.4528282881;
41;3;25.9749984741;20.0;3;44.25;4;42.0716972351;27.5;6;53.5043625832;
42;4;27.9749984741;23.0;1;44.3400000334;4;43.1026153564;28.5;6;53.956949234;
43;4;28.9749984741;25.0;1;44.4371190071;4;44.1341705322;29.5;7;54.384955883;
44;4;29.3311347961;27.0;1;44.5417383909;5;45.1663322449;30.5;7;56.6070393324;
45;4;28.9749984741;28.0;2;44.6542263031;5;47.2264099121;32.0;7;58.4874141216;
46;4;29.3962669373;29.0;2;44.7749304771;5;49.1006011963;33.3899993896;7;60.0643597841;
47;4;28.9749984741;29.7624664307;3;44.9041694403;6;50.8127593994;33.6872596741;6;61.3809002638;
48;4;29.4712505341;29.0;3;45.0422235727;6;52.3890190125;33.9097442627;7;62.3313274384;
49;4;28.9749984741;29.896112442;4;45.1893253326;6;53.4905433655;34.0;7;63.0098426342;
50;6;30.5567970276;30.0;2;46.3456480503;6;53.8541755676;34.0;7;63.5536084175;
51;6;31.6036949158;31.0;4;46.5412955284;6;52.0251960754;35.0;6;63.8908479214;
52;6;31.962387085;32.0;5;46.746881485;6;51.0898170471;36.0;5;64.2035753727;
53;6;31.293176651;34.0;5;46.9623305798;6;50.1559371948;37.0;5;65.4939131737;
54;6;31.3025283813;35.3102798462;6;47.1874647141;6;50.2234535217;39.0;5;66.7884294987;
55;6;31.3120536804;35.4069747925;6;47.4219943285;6;51.4370574951;42.0;5;67.0279402733;
56;6;31.8798484802;34.5779190063;6;48.6655119658;6;52.5069847107;44.5999984741;7;67.2751106024;
57;6;32.9430389404;35.5943527222;7;48.9574878216;6;53.577911377;46.5999984741;8;67.5298169851;
58;7;34.3752441406;36.0;7;49.2584519386;6;54.6496810913;48.5999984741;8;67.7919040918;
59;7;33.3518218994;38.0;10;49.5676300526;6;55.7221374512;50.2651443481;9;68.0611855984;
60;7;34.362159729;38.0;10;49.8841284513;7;55.7951126099;51.9302902222;11;68.3374429941;
61;7;34.6151046753;39.0;10;52.2841649055;7;55.8684272766;52.2651443481;14;68.6204265356;
62;7;34.9004440308;41.008014679;12;54.287115097;7;55.94190979;54.0073165894;15;68.9098545313;
63;7;35.8942184448;40.8823928833;13;55.9515868425;7;56.0153808594;55.0482559204;15;69.2054139376;
64;7;34.3981933594;43.0547103882;13;57.3424626589;7;56.0886611938;56.0908050537;15;69.5067610741;
65;7;34.6763648987;44.399471283;13;59.3488562107;7;56.161567688;56.3854064941;15;69.8135222197;
66;7;37.322013855;42.7695884705;16;60.0208536983;7;56.2339248657;56.4784851074;16;70.1252939701;
67;8;36.6568717957;45.6517105103;15;60.6603435874;7;56.3055648804;56.5746765137;19;70.4416446686;
68;8;36.5363197327;46.855255127;15;61.130615294;8;56.3763275146;56.6738815308;18;70.7621152401;
69;8;35.6356811523;48.9004898071;15;61.5575185418;8;56.4460449219;55.7139053345;18;71.0862207413;
70;8;31.8536911011;52.8856430054;16;61.986913085;8;56.5145759583;56.7670593262;17;71.4134511948;
71;8;31.6000003815;57.9473075867;16;62.4162724018;8;56.58177948;56.9885787964;18;71.7432746887;
72;8;31.6000003815;62.9473075867;18;62.8433058262;8;53.58177948;61.7670593262;18;72.0751378536;
73;9;31.6000003815;67.9473114014;17;63.2659839988;8;53.332611084;62.7670593262;18;72.4084692001;
74;9;31.6000003815;72.9473114014;18;63.6825517416;8;52.4007492065;63.7670593262;19;72.7426812649;
75;9;32.5999984741;74.9473114014;18;64.0915368795;9;50.4700927734;67.7670593262;17;73.7217342854;
76;9;31.6000003815;79.2589035034;18;64.4917423129;9;50.6407203674;68.7670593262;18;74.7513155937;
77;9;32.5999984741;81.9473114014;18;64.8822332621;9;46.7999992371;73.7670593262;18;75.8274805546;
78;9;33.5999984741;84.9473114014;19;65.2623154819;9;45.7999992371;74.7670593262;18;76.9452271461;
79;9;34.5999984741;87.9473114014;19;65.6315130591;9;44.7999992371;75.7670593262;19;79.0985355377;
80;9;35.5999984741;90.9473114014;20;65.9895359576;9;44.7999992371;81.7670593262;19;80.3404459953;
81;9;36.5999984741;92.4861221313;20;66.336252898;9;44.7999992371;87.7670593262;20;81.6061463356;
82;9;37.0;93.5161895752;21;66.6716594398;9;44.7999992371;90.7670593262;19;82.8872793913;
83;9;37.0;95.5470504761;21;66.9958534241;10;44.7999992371;93.627281189;18;89.1750297546;
84;9;37.0;97.5785827637;23;67.3090065122;11;44.7999992371;99.9191360474;17;90.6103535891;
85;9;37.0;99.6106491089;23;67.6021189988;11;47.7999992371;100.214118958;17;92.0309985876;
86;9;37.0;101.551063538;25;67.7897799909;11;47.7999992371;101.214118958;17;93.4278421402;
87;9;37.0;102.644889832;25;67.9771850407;11;47.7999992371;106.214118958;24;94.7923146486;
88;9;37.0;103.738594055;26;68.1638440788;11;47.7999992371;107.214118958;24;96.1166260242;
89;9;37.0;104.831924438;27;68.3492873907;11;46.7999992371;110.214118958;24;97.3939541578;
90;9;36.0;103.92464447;26;68.5330686867;11;46.7999992371;113.214118958;27;99.6185907125;
91;9;36.0;104.016540527;27;68.714766264;13;48.7999992371;114.214118958;25;100.946032166;
92;10;37.0;106.750335693;24;83.8939858079;13;48.7999992371;118.214118958;25;102.236755729;
93;10;38.0;108.875785828;25;85.1203608215;13;47.7999992371;125.214118958;28;103.491610765;
94;10;39.0;110.999252319;25;86.248532474;15;51.7999992371;120.214118958;26;104.712741017;
95;10;40.0;110.120491028;26;87.2676486969;15;49.7999992371;126.214118958;27;105.903410196;
96;10;39.0;112.239295959;27;88.1737806499;16;51.7999992371;128.214126587;27;107.065662622;
97;10;39.0;114.355461121;27;88.9689682126;17;54.7999992371;124.214118958;26;109.088694334;
98;10;40.0;113.468826294;31;89.6597573459;17;56.7999992371;128.214126587;27;111.168527365;
99;10;39.0;115.57926178;32;90.2556089461;18;61.7999992371;133.068710327;26;112.740865588;
100;10;39.0;117.68661499;32;90.7674456835;18;65.8000030518;136.308456421;27;115.422739506;
101;10;40.0;116.790809631;32;91.2065058351;18;70.8000030518;139.990585327;27;118.31566608;
102;10;41.0;116.89175415;32;92.4415105283;18;76.8000030518;143.701797485;27;121.435805678;
103;10;42.0;117.218063354;32;93.7298538685;18;82.8000030518;147.135864258;27;123.711460829;
104;10;42.5183029175;117.701522827;33;94.9889552295;18;86.8000030518;149.472244263;29;126.058707237;
105;10;42.6862106323;118.191116333;32;96.2098975182;18;89.8000030518;152.732437134;29;128.584321618;
106;10;40.6862106323;119.259719849;32;97.3852737844;18;92.8000030518;156.003372192;30;131.257328987;
107;10;39.6862106323;121.667541504;34;99.5092401803;18;95.0;158.54864502;31;134.036568642;
108;10;40.0;125.072502136;34;100.637471497;18;97.0;159.133224487;31;136.87432301;
109;10;42.0;127.0652771;34;101.710013837;18;100.0;157.219558716;32;139.72162652;
110;10;43.0;128.610931396;35;102.725273728;18;105.0;156.008560181;34;142.534116268;
111;10;44.0;130.066192627;36;103.682732463;18;113.940460205;158.454147339;34;145.276941061;
112;10;45.0;129.312225342;36;104.582776278;18;120.427703857;161.747558594;34;147.927513599;
113;10;45.5645179749;128.66619873;36;105.426531285;18;125.09274292;164.28024292;36;150.475647926;
114;10;45.6231689453;128.004455566;37;106.137260437;18;129.347564697;166.781860352;38;152.921501875;
115;10;45.6500015259;131.023162842;37;106.730484992;18;132.892150879;169.288208008;40;155.272289276;
116;10;45.6500015259;131.764984131;26;107.295076966;18;136.127227783;172.096740723;34;157.538789272;
117;10;43.6500015259;127.915893555;23;107.830972433;18;138.953872681;175.60496521;34;159.732413769;
118;9;40.6500015259;109.483825684;17;87.3385364413;19;140.134689331;184.096740723;23;182.860423088;
