Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;11.5999994278;16.0;3;33.0;2;6.0;12.1999998093;3;21.0;
2;2;11.5999994278;16.0;3;33.1000000238;2;7.19999980927;11.0;3;21.0900000334;
3;2;11.6199998856;16.0;3;33.2088999748;2;8.21800041199;10.0;3;21.1871190071;
4;2;11.6417798996;16.0;3;32.8490562439;2;9.23742389679;10.0;3;21.2917383909;
5;2;12.7929563522;15.7695999146;3;32.5424007177;2;9.25834751129;10.0;3;21.4042263031;
6;2;13.8253765106;15.5622396469;3;32.2846018076;2;10.4212675095;10.0;3;21.5249304771;
7;2;14.685379982;15.3756160736;3;32.1704810858;2;11.4574794769;10.0;3;21.6541694403;
8;2;14.6511440277;15.250453949;3;32.0912188292;2;11.4962511063;10.0;3;22.2087649107;
9;2;14.627366066;15.1378087997;4;33.0039701462;2;11.6626291275;10.1999998093;3;22.7014135122;
10;2;16.751121521;15.5005683899;5;33.7247467041;2;11.810423851;10.3632001877;3;23.1436295509;
11;2;18.751121521;15.7595615387;6;34.0964748859;2;11.9430885315;10.4951858521;3;24.4502608776;
12;2;20.751121521;15.8360004425;5;34.3317344189;2;12.3350782394;11.0209560394;3;25.6018667221;
13;2;21.9481925964;15.8360004425;6;34.5835649967;2;15.019616127;11.4571752548;3;26.6129477024;
14;2;23.0237426758;15.8360004425;6;34.8519074917;2;17.0196151733;11.8107032776;3;27.5041275024;
15;2;24.1042442322;15.8360004425;6;35.1364486217;2;18.2933712006;12.0916318893;3;28.2981133461;
16;2;24.5409355164;15.8360004425;7;35.4365928173;2;19.3997631073;12.3113050461;4;29.0167398453;
17;2;24.6309776306;15.8360004425;7;35.7514410019;3;20.5136051178;12.4808797836;3;29.4582490921;
18;2;24.7254333496;15.8360004425;7;36.0797772408;3;21.6345863342;12.5;5;29.883644104;
19;2;24.8239326477;15.8360004425;8;36.4200673103;3;22.7622051239;12.5;5;30.3288545609;
20;2;24.9260196686;15.8360004425;8;36.7704715729;3;23.0986557007;12.5;5;30.7909274101;
21;2;25.0311412811;15.8360004425;8;37.1288700104;3;23.2372779846;12.5;5;31.2663087845;
22;2;25.1386604309;15.8360004425;7;37.4929051399;3;23.3798923492;12.5;5;31.7509255409;
23;2;25.2478713989;15.8360004425;7;37.8600349426;3;23.5252780914;12.5;5;32.2403049469;
24;2;25.3580093384;15.8360004425;7;38.227602005;3;23.6720924377;12.5;5;32.7297272682;
25;2;23.5016002655;16.8360004425;7;38.5929064751;3;23.8189182281;12.5;5;33.2144021988;
26;2;23.5016002655;17.8360004425;7;38.9532847404;3;23.9643211365;12.5;5;33.6896543503;
27;2;23.5016002655;18.8360004425;7;39.3061881065;3;24.1068954468;12.5;5;34.1511049271;
28;2;23.5016002655;19.8360004425;7;39.6492543221;4;24.2453308105;12.5;4;34.5948324203;
29;2;23.5016002655;20.8360004425;7;39.9803695679;4;24.3784484863;12.5;4;35.0175008774;
30;2;23.5016002655;21.6518592834;8;40.2977190018;4;22.3784484863;13.5;4;35.4164476395;
31;2;23.5016002655;21.8740024567;7;40.5998163223;4;21.5;14.5;4;35.7897262573;
32;2;23.5016002655;22.0854721069;7;40.8855228424;4;21.5;15.5;4;36.1361055374;
33;2;23.5016002655;22.2854652405;7;41.1540489197;4;20.5;14.5;4;36.455031395;
34;2;23.5016002655;22.4734344482;7;41.4049396515;4;20.5;14.5;4;36.7465581894;
35;2;23.5016002655;22.6490573883;7;41.6380491257;4;19.5;13.5;4;37.0112600327;
36;2;23.5016002655;22.8122348785;8;41.853509903;4;19.5;14.5;4;37.2501325607;
37;2;24.5016002655;21.8360004425;8;42.051692009;4;19.5;15.5;5;37.4644937515;
