Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.235200882;1;7.0;11.0;5;20.0;
3;1;10.8470401764;14.617600441;6;29.0508804321;1;8.0;10.0;5;20.0;
4;1;10.8101758957;14.5254402161;6;28.7211532593;1;9.0;10.0;4;20.0;
5;1;11.8101758957;14.3605766296;6;28.4243984222;1;9.0;10.0;4;20.0;
6;1;12.8101758957;14.2121992111;6;28.1573181152;1;10.0;10.0;3;20.0;
7;1;13.4471950531;14.0786590576;6;27.9974269867;1;11.0;10.0;3;20.0;
8;1;13.399228096;13.9987134933;6;27.8535232544;1;11.0;10.0;3;20.3999996185;
9;1;13.3560571671;13.9267616272;6;28.6679821014;1;11.1199998856;10.1999998093;3;20.7264003754;
10;1;13.600394249;14.3339910507;6;29.2727661133;1;11.2179203033;10.3632001877;3;20.9903717041;
11;1;15.3560571671;14.6363830566;6;29.7132720947;1;11.2971115112;10.4951858521;3;22.0419120789;
12;1;16.3560562134;14.8566360474;6;29.7775993347;2;11.6125736237;11.2209558487;3;23.9143505096;
13;1;17.3560562134;14.8887996674;6;29.7775993347;2;14.2971115112;11.4571752548;3;24.7114065886;
14;1;18.3560562134;14.8887996674;6;29.7775993347;2;16.2971115112;11.8107032776;3;25.3703827858;
15;1;19.3560562134;14.8887996674;6;29.7775993347;2;17.6532478333;12.0916318893;3;25.9143484831;
16;1;20.3560562134;14.8887996674;8;29.7775993347;2;18.684633255;12.3113050461;3;26.3659858704;
17;1;20.9332809448;14.8887996674;8;29.7775993347;2;19.7183799744;12.4808797836;3;26.5249304771;
18;1;20.9332809448;14.8887996674;8;29.7775993347;2;20.7545909882;12.5;3;26.6541694403;
19;1;20.9332809448;14.8887996674;8;29.7775993347;2;21.7933616638;12.5;3;26.7922235727;
20;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.5;13.0376672745;3;26.9393253326;
