Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;5;31.5391998291;1;7.0;11.0;5;20.0;
3;1;11.3078403473;15.7695999146;5;31.1244792938;1;8.0;10.0;5;20.0;
4;1;11.2248954773;15.5622396469;5;30.7512321472;1;9.0;10.0;5;20.0;
5;1;12.2248954773;15.3756160736;5;30.1203975677;1;9.0;10.0;5;20.0;
6;1;13.2248954773;15.0601987839;5;29.552646637;1;10.0;10.0;5;20.0;
7;2;14.1657943726;14.7763233185;4;30.1180534363;1;11.0;10.0;5;20.0;
8;2;14.0354166031;14.5590267181;4;29.7498363256;1;11.0;10.0;5;20.3999996185;
9;2;13.9249505997;14.3634605408;4;29.7499985695;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.0562839508;14.340218544;4;29.7564371824;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;18.0562858582;14.3193006516;5;29.7686978579;1;11.2971115112;10.4951858521;5;22.0419120789;
12;2;20.0562858582;14.3004741669;6;29.7863714695;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;21.1012096405;14.283531189;7;29.8090803623;1;13.2971115112;11.4571752548;6;23.6214065552;
14;2;22.1171722412;14.2682819366;7;29.8364838362;1;14.2971115112;11.8107032776;6;24.1832637787;
15;2;22.9509449005;14.2545576096;7;29.8682682514;1;15.2971115112;12.0916318893;6;24.6226100922;
16;2;22.9604797363;14.2422056198;7;29.9041450024;1;16.2971115112;12.3113050461;6;24.9617595673;
17;2;22.971244812;14.2310886383;7;29.9438478947;1;17.2971115112;12.4808797836;5;25.0;
18;2;22.9831542969;14.2210836411;7;29.9871276617;1;18.2971115112;12.5;5;25.0;
19;2;22.9961395264;14.2120790482;5;30.0337514877;1;19.2971115112;12.5;6;25.0;
20;2;23.0101242065;14.2039747238;5;30.0835009813;1;19.5;12.5;6;25.0;
21;2;23.0250511169;14.1966810226;6;30.1361681223;1;19.5;12.5;6;25.0;
22;2;23.040851593;14.1901168823;6;30.1915535927;1;19.5;12.5;6;25.0;
23;3;23.0574645996;14.1842088699;6;30.2494683266;1;19.5;12.5;6;25.0;
24;3;22.5073356628;14.1788921356;6;30.3097259998;1;19.5;12.5;6;25.0;
25;3;22.5044631958;15.1548633575;7;30.372149229;1;19.5;12.5;6;25.0;
26;3;22.5018806458;15.1860742569;7;30.4365632534;1;19.5;12.5;6;25.0;
27;3;22.4995536804;15.2182817459;7;30.502794981;1;19.5;12.5;6;25.0;
28;3;22.497461319;15.2513971329;7;30.5706768036;1;19.5;12.5;6;25.0;
29;3;22.4955787659;15.2853384018;7;30.6400413513;1;19.5;12.5;6;25.0;
30;3;22.4938812256;15.3200206757;7;30.7107234001;1;17.5;13.5;6;25.0;
31;3;21.2147426605;15.1564702988;7;31.7825610638;1;16.5;14.5;6;25.0;
32;3;21.2376670837;16.1564712524;7;31.885945797;1;15.5;15.5;7;25.0;
33;3;21.2607517242;17.1564712524;7;31.9907824993;1;14.5;16.5;7;25.0;
34;3;21.4938812256;16.6873340607;7;32.0969053507;1;13.5;17.5;7;25.0;
35;3;20.6353187561;16.1564712524;7;32.2041528225;1;12.5;18.5;7;25.0;
36;3;19.6683959961;17.1564712524;7;32.3123584986;1;12.0;19.5;9;25.0;
37;3;18.7016677856;18.1564712524;8;32.4213620424;1;12.0;20.5;9;25.0;
38;3;17.7350978851;19.1564712524;8;32.5310014486;1;12.0;21.5;10;25.0;
39;3;18.7686462402;21.1408920288;8;32.6411200762;1;12.0;22.5;10;25.0;
40;3;18.4938812256;23.1399078369;9;32.7515616417;1;12.0;23.5;9;25.0;
41;4;19.4938812256;25.1390190125;8;32.8621740341;1;12.0;24.5;8;25.0;
42;4;20.8935699463;27.1382217407;9;32.9728090763;1;13.0;22.5;9;25.0;
43;4;21.4938812256;29.1375045776;10;33.0833212137;1;12.0;23.5;9;25.0;
44;4;23.9154853821;29.1368560791;10;33.1935708523;1;12.0;24.5;10;25.0;
45;4;24.9701862335;29.1362762451;10;33.3034225702;1;13.0;22.5;10;25.0;
46;4;24.4814510345;30.8758907318;11;33.4127467871;1;12.0;23.5;10;25.0;
47;4;24.4811687469;31.7063732147;11;33.5214183331;1;12.0;24.5;11;25.0;
48;4;24.4809150696;31.7607097626;12;33.6293210983;1;13.0;22.5;11;25.0;
49;5;24.4806861877;31.8146629333;13;33.7363420725;1;12.0;23.5;11;25.0;
50;5;24.4804801941;31.8681716919;13;33.8423763514;2;12.0;24.0;11;42.0;
51;5;25.4802932739;29.9711418152;14;33.947324276;2;14.0;22.0;12;43.0200004578;
52;5;26.1841964722;29.1335449219;15;34.0510948896;2;16.0;21.0;12;43.9173965454;
53;5;26.2153282166;29.1332931519;15;34.1536047459;2;18.0;20.0;12;44.6897182465;
54;5;25.0183448792;30.1330680847;16;34.2547732592;2;20.0;20.0;12;45.3415031433;
55;5;26.0303936005;29.1328659058;16;34.3545320034;2;22.0;20.0;13;45.8822822571;
56;5;25.042509079;30.1326828003;16;34.4528142214;3;24.0;20.4117717743;12;56.3245105743;
57;5;25.479511261;30.0911254883;17;35.549561739;3;26.75;21.3675498962;12;57.0818004608;
58;5;27.3648681641;30.1323699951;17;35.7147222757;3;28.75;22.3318195343;12;57.7420091629;
59;5;27.7936344147;32.1318740845;18;35.8824020624;3;29.75;23.3032398224;13;58.1219387054;
60;5;28.4214744568;32.1321182251;18;36.0527014732;3;30.75;24.2999992371;13;58.4420347214;
61;5;27.8245849609;34.1320114136;19;36.2257136106;3;31.75;25.2999992371;14;58.7347183228;
62;5;28.4760780334;34.1319122314;19;36.401525259;3;32.6500015259;26.2999992371;13;59.0005426407;
63;5;28.5026054382;35.1068191528;19;36.5359424353;4;32.6500015259;27.2999992371;13;59.2404880524;
64;5;28.5153198242;35.1711578369;19;36.6733447313;5;32.6500015259;28.2999992371;12;59.4558610916;
65;5;28.5275192261;35.2388076782;21;37.9622210264;5;32.6500015259;29.2999992371;13;59.6481971741;
66;5;28.8742370605;35.7969779968;21;39.0177268982;5;32.6500015259;30.2999992371;13;59.8191757202;
67;5;29.1482696533;36.2409515381;21;39.8907921314;5;32.6500015259;31.2999992371;12;59.9705476761;
68;5;29.3648262024;36.5965042114;21;40.4431400299;5;32.6500015259;32.2999992371;13;60.0;
69;5;29.4823856354;36.7947654724;22;40.8300886154;5;32.6500015259;33.0999984741;13;60.0;
70;5;29.5475215912;36.9136428833;22;41.2230341434;5;32.6500015259;33.0999984741;13;60.0;
71;5;29.6116580963;37.0390548706;22;41.6214642525;5;32.6500015259;33.0999984741;13;61.0;
72;5;27.1660804749;39.1709136963;24;42.0247991085;5;33.6500015259;34.0999984741;14;61.0299999714;
73;6;27.1660804749;40.7390823364;23;42.4323840141;5;34.6500015259;35.0999984741;15;61.0605909824;
74;6;28.1660804749;38.9222488403;23;42.8434848785;5;34.6500015259;36.0999984741;14;61.091766119;
75;6;29.8559856415;37.6032752991;23;43.2572846413;6;34.6500015259;37.0999984741;13;63.0544350147;
76;6;28.9856452942;38.7586021423;24;43.6728839874;6;35.216999054;38.6900024414;14;64.6392571926;
77;6;29.8677787781;37.7586021423;24;44.0893025398;6;35.6662101746;39.7545547485;14;65.9021042585;
78;6;29.9521331787;38.276802063;24;44.505484581;6;36.0155906677;40.1545295715;15;66.900267601;
79;6;30.0362167358;39.276802063;24;44.9203090668;6;36.283416748;40.474571228;15;67.3168779612;
80;6;29.1087017059;41.276802063;24;45.3326010704;6;36.3600006104;40.6584396362;15;67.365380168;
81;6;29.135881424;43.276802063;25;45.7411499023;6;34.3600006104;41.6826896667;16;68.4150065184;
82;6;29.1616573334;45.276802063;25;46.1447253227;6;34.3600006104;43.7075042725;16;68.5257343054;
83;6;29.1860561371;46.9451980591;25;46.5421001911;6;34.3600006104;45.7328681946;16;68.6405012608;
84;6;29.20911026;48.1197929382;26;46.9240422249;6;33.3600006104;47.758769989;17;68.7593458891;
85;6;29.2284488678;49.2931137085;26;47.2371811867;6;34.3600006104;47.785194397;17;68.8822950125;
86;6;29.2284488678;50.464302063;26;47.5447413921;6;35.3600006104;48.812122345;18;69.0093622208;
87;6;29.2284488678;51.6325531006;27;47.8455657959;6;36.3600006104;49.5046844482;18;69.1405464411;
88;6;29.2284488678;52.797088623;27;48.1385970116;6;37.3600006104;50.570274353;19;69.2758313417;
89;6;29.2284488678;53.9572181702;27;48.4228930473;7;38.3600006104;51.6379165649;18;69.4151829481;
90;6;29.2284488678;55.1123123169;28;48.6976399422;7;36.3600006104;51.7831115723;19;69.5585495234;
91;6;29.2284488678;56.2618331909;25;48.9621591568;7;35.3600006104;53.7792739868;19;69.7058598995;
