Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;2;9.19999980927;10.0;4;21.0;1;7.0;12.3000001907;5;17.0;
3;2;9.19999980927;10.0;4;21.0900000334;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.21800041199;10.0;4;21.1871190071;1;7.55000019073;10.3000001907;4;17.0;
5;2;10.3561353683;10.0;4;21.2917383909;1;7.55000019073;9.30000019073;4;17.0;
6;2;11.3875217438;10.0;4;21.4042263031;1;8.55000019073;8.5;4;17.0;
7;2;11.4212675095;10.0;4;21.9389723539;1;8.82499980927;8.5;4;17.0;
8;2;11.5816917419;10.1999998093;4;22.4109756947;1;8.82499980927;8.5;4;17.0;
9;2;11.7232933044;10.3632001877;4;22.831872344;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.8495616913;10.4951858521;4;24.1073114872;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.2321929932;11.0209560394;3;25.2262470722;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.2321929932;11.4571752548;3;26.2035200596;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;16.2321929932;11.8107032776;3;27.060199976;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;17.1180610657;12.0916318893;3;27.819549799;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;17.3458652496;12.3113050461;3;28.5040667057;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;17.5512199402;12.4808797836;3;28.912750721;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;19.5606079102;12.5;3;29.3074398041;2;15.0206890106;11.0309295654;4;22.6314201355;
18;2;20.6790161133;12.5;3;29.7249407768;2;17.0206890106;11.2157096863;4;23.0349634886;
19;2;21.804265976;12.5;3;30.1631817818;2;18.2698764801;10.9637317657;4;23.2253656387;
20;2;22.9357376099;12.5;3;30.6194429398;2;19.2257080078;11.0;4;23.3543308973;
21;2;23.1858329773;12.5;3;31.0903835297;2;19.2547245026;11.0;4;23.4951226711;
22;2;23.3271141052;12.5;3;31.5721096992;2;19.286403656;11.0;4;23.6484457254;
23;2;23.4716339111;12.5;5;32.0602788925;2;18.9500007629;11.8242225647;4;23.8149644136;
24;2;23.6180839539;12.5;6;32.550242424;2;18.9500007629;11.9074821472;8;23.9952818155;
25;2;23.7650718689;12.5;6;33.0372152328;3;18.9500007629;11.9976406097;4;34.1899158955;
26;2;21.7650718689;13.5;7;33.516456604;3;19.9500007629;13.0949583054;4;34.7992732525;
27;2;21.5;14.5;7;33.9834604263;3;20.9500007629;14.1996364594;4;35.3980228901;
28;4;22.5;12.5;4;43.1093416214;3;20.9500007629;15.0054111481;6;35.9850034714;
29;4;22.5;12.5;4;44.0020284653;3;20.9500007629;15.2120170593;7;36.559538126;
30;4;21.5;14.5;4;44.8542795181;3;19.6514396667;14.8605089188;7;37.1213400364;
31;4;21.5;16.5;4;45.6605272293;3;18.7119903564;16.8605079651;6;37.6704003811;
32;4;21.5;18.5;4;46.416595459;3;17.775718689;18.8002166748;7;38.2068755627;
33;4;20.8410243988;20.5;4;47.119720459;3;16.8924369812;19.896194458;8;38.7309770584;
34;4;20.9251937866;19.5;3;47.7684898376;3;16.9619007111;20.9823455811;7;39.2428731918;
35;4;19.0033187866;21.5;4;48.3627223969;3;17.0338020325;22.0592784882;8;39.7426156998;
36;4;18.5752677917;23.5;5;48.9033079147;3;17.0;21.1276702881;8;40.2300891876;
37;4;19.6410484314;22.5;5;49.3920173645;3;18.0;21.1882190704;9;40.6009097099;
38;4;18.7007904053;24.5;5;49.8313064575;4;19.0;21.2000007629;6;58.1953148842;
39;4;19.7547111511;23.5;5;50.2241249084;4;21.0;22.2000007629;7;59.402920723;
40;4;18.803106308;25.5;5;51.5737466812;4;22.9500007629;21.2000007629;8;60.4957561493;
41;4;20.8463230133;24.8999996185;5;51.9510649443;4;22.9500007629;22.1704673767;8;61.4742131233;
42;4;21.8847389221;23.9519996643;5;52.2476476431;4;22.9500007629;22.4759254456;8;62.3433966637;
43;4;23.3013782501;25.9519996643;6;52.4377241135;4;22.9500007629;22.7757110596;8;63.111474514;
44;4;24.3563175201;27.9519996643;6;52.6183350086;4;22.9500007629;23.0679130554;9;63.78820467;
45;4;24.9249992371;30.9519996643;6;52.8187118769;4;22.9500007629;23.3508014679;9;64.3837833405;
46;4;25.9249992371;33.9519996643;7;53.0402543545;4;22.9500007629;23.6228656769;9;64.7864894867;
47;4;27.5370769501;36.5;7;53.2842636108;4;23.9500007629;24.6228656769;11;65.0608100891;
48;4;28.6102790833;37.5;7;53.5518820286;4;24.932434082;27.2000007629;11;65.319776535;
49;4;29.4249992371;36.5;8;53.8440244198;4;22.9500007629;30.2000007629;11;65.5628671646;
50;4;29.2782077789;36.5;8;54.1613030434;4;22.9500007629;33.2000007629;13;65.7898340225;
51;4;29.3733901978;37.5;8;54.5039470196;4;22.9500007629;36.2000007629;12;66.0006799698;
52;4;29.4249992371;36.5;8;54.871723175;4;22.9500007629;37.2000007629;14;66.1956272125;
53;5;28.4249992371;38.0486907959;7;55.263862133;4;22.9500007629;38.2000007629;14;66.3750829697;
54;5;28.4249992371;37.5;8;55.6789975166;4;22.9500007629;39.2000007629;15;66.539607048;
55;5;29.4249992371;36.5;8;56.1151270866;4;22.9500007629;40.2000007629;16;66.6898756027;
56;5;28.4249992371;38.5;8;56.5695996284;4;22.9500007629;41.2000007629;17;66.8266506195;
57;5;28.4249992371;39.7278404236;8;57.0391392708;4;22.9500007629;42.2000007629;17;66.9507513046;
58;5;28.4249992371;36.7278404236;8;57.5199065208;4;22.9500007629;43.2000007629;18;67.0;
59;5;27.4249992371;37.7278404236;8;59.007601738;4;22.9500007629;44.2000007629;17;67.0;
