Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;4;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;4;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;4;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;4;20.0;1;8.55000019073;8.5;4;17.0;
7;1;11.0;10.0;3;20.3999996185;1;8.82499980927;8.5;4;17.0;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;8.82499980927;8.5;4;17.0;
9;2;11.5179204941;10.3632001877;2;22.1203716993;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.6361112595;10.4951858521;2;23.3625431061;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.0087633133;11.0209560394;2;24.4552544355;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.0087633133;11.4571752548;2;25.4159293175;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;16.0087623596;11.8107032776;3;26.2685976028;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;17.2381744385;12.0916318893;3;27.0398178101;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;18.3377361298;12.3113050461;3;27.7556357384;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;18.6125736237;12.4808797836;3;28.218716383;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;19.6125736237;12.5;3;28.6944839954;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;20.6125736237;12.5;3;29.2229990959;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;21.5;12.5;4;29.8048019409;1;16.0206890106;10.9637317657;4;22.0;
20;2;21.5;12.5;5;30.4388051033;1;16.9500007629;11.0;5;22.0;
21;2;21.5;12.5;6;31.121984005;1;16.9500007629;11.0;5;22.0;
22;2;21.5;12.5;6;31.8491544724;1;16.9500007629;11.0;5;22.0;
23;3;21.5;12.5;5;32.6128931046;1;16.9500007629;11.0;5;22.0;
24;3;21.5;12.5;5;33.4036521912;1;16.9500007629;11.0;5;22.0;
25;3;21.5;12.5;5;34.2100963593;1;16.9500007629;11.0;6;22.0;
26;3;22.5;12.5;5;35.0196552277;1;16.9500007629;11.0;6;22.0;
27;3;21.5;13.5;5;35.8192586899;1;16.9500007629;11.0;6;22.0;
28;3;21.5;14.5;6;36.5961618423;1;16.9500007629;11.0;6;22.0;
29;3;20.5;13.5;6;37.3387613297;1;16.9500007629;11.0;7;22.0;
30;3;19.5;13.5;6;38.0372877121;1;14.9500007629;12.0;7;22.0;
31;3;18.5;13.5;6;38.6842908859;1;13.9500007629;13.0;6;22.0;
32;3;19.5;14.5;6;39.2748651505;1;12.9500007629;14.0;6;22.0;
33;3;18.5;13.5;4;39.8066234589;1;12.0;15.0;5;22.0;
34;3;18.5;14.5;4;40.2794542313;1;12.0;16.0;5;22.0;
35;3;17.5;13.5;4;41.6951389313;1;12.0;17.0;5;22.0;
36;3;17.5;13.8999996185;4;42.1868904829;1;12.0;18.0;5;22.0;
37;3;18.5;14.9519996643;4;42.6443237066;1;12.0;19.0;5;22.0;
38;3;19.3826293945;15.5;4;43.0736112595;1;12.0;20.0;5;22.0;
39;3;18.4313163757;14.5;4;43.4811546803;1;12.0;21.0;5;22.0;
40;3;18.4855003357;14.5;4;43.8187118769;1;12.0;22.0;7;22.0;
41;3;17.0;14.2274847031;4;44.0402543545;1;12.0;23.0;7;22.0;
42;3;18.0;15.3161020279;4;44.2842636108;1;12.0;24.0;7;22.0;
43;3;19.6852798462;15.5;4;44.5518820286;1;12.0;25.0;9;22.0;
44;3;20.7655639648;16.5;4;44.8440244198;1;12.0;26.0;9;22.0;
45;3;22.8532066345;19.5;4;45.1613030434;1;12.0;27.0;10;22.0;
46;3;24.0;21.5;4;45.5039470196;1;12.0;28.0;9;22.0;
47;3;26.0;23.5;6;45.871723175;1;12.0;29.0;10;22.0;
48;3;27.5;25.5;6;46.263862133;1;12.0;30.0;12;22.0;
49;3;28.5;27.5;6;46.6789975166;1;13.0;28.0;13;22.0;
50;3;28.6000003815;27.5;6;47.1151270866;1;12.0;29.0;17;22.0;
51;4;29.6000003815;27.5;5;47.5695996284;1;12.0;30.0;18;22.0;
52;4;28.6000003815;28.5;6;48.0391392708;1;13.0;28.0;18;22.0;
53;4;29.6000003815;27.5;7;48.5199065208;1;12.0;29.0;19;22.0;
54;4;30.555973053;27.5;9;49.007601738;1;12.0;30.0;19;22.0;
55;4;30.7022819519;27.5;10;49.4976010323;1;13.0;28.0;20;22.0;
56;4;28.7022819519;28.5;10;49.9851250648;1;12.0;29.0;18;22.0;
57;4;29.7022819519;27.5;10;50.465420723;1;12.0;30.0;19;22.0;
58;4;28.6000003815;28.5;11;51.9339466095;2;13.0;28.0;15;42.0;
59;5;29.6000003815;30.5;6;62.4165451527;2;13.0;29.0;16;43.2000007629;
60;5;32.5999984741;30.5;6;63.2801802158;2;14.0;30.0;16;44.2175998688;
61;5;34.9181747437;32.5;7;64.096255064;2;16.0;29.0;17;45.0579586029;
62;5;35.9275283813;34.5;7;64.8612101078;2;18.0;29.0;18;45.736333847;
