Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;2;12.1199998856;10.1999998093;4;21.7264003754;1;8.82499980927;8.5;5;17.0;
9;2;13.2179203033;10.3632001877;4;21.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;2;14.2971115112;10.4951858521;4;23.0819120407;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;14.9245738983;11.0209560394;4;23.99553442;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;16.9245738983;11.4571752548;4;24.7449600697;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;18.9245738983;11.8107032776;5;25.3503712416;2;9.22696018219;9.99324607849;4;20.5780620575;
14;2;19.9627056122;12.0916318893;5;25.8344515562;2;11.0206890106;9.78903102875;4;21.3855106831;
15;2;20.9761257172;12.3113050461;5;26.2195074558;2;13.0206890106;10.1240053177;4;22.9074964523;
16;2;21.9898986816;12.4808797836;5;26.3048160076;2;15.0206890106;10.8075771332;4;24.2453577518;
17;2;23.0040187836;12.5;5;26.3530313969;2;16.0206890106;11.3895483017;4;25.4016150236;
18;2;24.0184822083;12.5;5;26.4023760557;2;17.0206890106;11.8702898026;4;26.3928329945;
19;2;24.9207115173;12.5;5;26.4528282881;2;18.0206890106;12.2571926117;4;27.2439513206;
20;2;24.9358482361;12.5;5;26.5043625832;2;19.0206890106;12.5618591309;5;27.9831235409;
21;2;24.9513092041;12.5;7;26.5569496155;2;19.7588996887;12.7975549698;5;28.6379122734;
22;2;24.9670848846;12.5;7;26.6105561256;2;19.839805603;12.9773464203;5;29.0069975853;
23;2;24.983165741;12.5;7;26.6651450396;2;19.8500003815;13.0;5;29.3601093292;
24;2;24.9995422363;12.5;7;26.72067523;2;19.8500003815;13.0;5;29.7428221703;
25;3;22.5;14.1882705688;6;26.7771017551;2;19.8500003815;14.0;5;30.1548013687;
26;3;21.5;14.5;6;26.8343759775;2;19.8500003815;15.0;5;30.1950111389;
27;3;20.5;15.5;6;26.8924454451;2;19.7600002289;15.8000001907;7;30.301633358;
28;3;19.5;17.2569789886;6;26.9512542486;3;19.6790008545;16.163143158;6;30.468023777;
29;3;18.5;18.2805023193;6;27.0107431412;3;19.6061000824;16.344417572;7;30.6870985031;
30;3;17.5;18.5;7;27.0708494186;3;19.5404891968;16.5560894012;7;30.9513435364;
31;4;17.0;19.5;5;37.1315076351;3;19.4814414978;17.4248695374;6;31.2528815269;
32;4;18.0;21.5;5;37.5926494598;3;19.4282970428;18.3067703247;6;31.5835971832;
33;4;19.0;24.3770599365;6;39.0286049843;3;18.4282970428;17.3067703247;6;31.9353122711;
34;4;21.0;23.8016815186;6;39.4580397606;3;18.4282970428;17.1048240662;6;32.3000011444;
35;4;21.0;25.8344402313;8;39.86049366;3;19.2986793518;18.0187301636;6;32.6700239182;
36;4;22.0;24.8673839569;8;40.2359148264;3;19.2638111115;18.9412460327;6;33.0383472443;
37;5;22.0;23.900478363;7;55.5847729445;3;19.2324295044;19.871509552;6;33.3987388611;
38;5;22.0;26.9336929321;7;56.6579639912;3;19.2041873932;20.8087482452;6;33.7459192276;
39;5;24.0;26.9669914246;8;57.6260837317;3;19.178768158;21.7522621155;7;34.0756454468;
40;6;24.0;27.0003395081;7;58.4897484779;3;19.1558914185;22.701423645;7;34.3847389221;
41;6;24.0;32.0003395081;8;59.2530763149;3;17.1558914185;24.701423645;9;34.6710472107;
42;6;25.0;37.0003395081;8;59.9227459431;3;18.1558914185;24.4934272766;10;34.9333667755;
43;6;26.0;41.0003395081;9;60.4029906988;3;16.1558914185;25.8635139465;10;35.1713171005;
44;6;27.0;45.0003395081;9;60.7936533689;3;17.1558914185;25.1282234192;10;35.3852081299;
45;6;28.0;49.0003395081;10;61.1317579746;3;15.1558914185;26.4295444489;11;35.5758867264;
46;6;29.0;51.199596405;12;61.3309015036;3;14.1558914185;27.6987266541;11;35.7445983887;
47;6;30.0;49.723033905;12;61.4122786522;3;15.1558914185;25.9378032684;11;35.8928594589;
48;6;32.0;45.5;13;61.4930530787;3;17.1558914185;23.8345680237;11;36.0223474503;
49;6;31.5499992371;45.5;12;61.5731543303;3;17.1558914185;24.8148727417;11;36.069065094;
50;6;31.5499992371;46.5;12;61.6525150537;3;18.1558914185;26.8148727417;10;36.0371589661;
51;7;32.5499992371;47.0447158813;12;62.7310714722;3;16.1558914185;28.8148727417;10;36.0084438324;
52;7;32.5499992371;50.3924293518;12;62.8287636042;3;17.1558914185;30.8148727417;10;35.9825992584;
53;8;33.5499992371;53.4235076904;10;77.9257305861;3;18.1558914185;32.8148727417;10;35.9593391418;
54;8;36.5499992371;53.0715522766;10;78.7719138861;3;16.1558914185;34.8148727417;10;35.9384059906;
55;8;39.0383987427;54.5;9;79.5366327763;3;17.1558914185;35.7318191528;10;35.9195652008;
