Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;4;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;2;11.3000001907;10.0;5;21.0;2;8.55000019073;8.89999961853;3;18.0;
7;2;11.3000001907;10.0;5;21.4399995804;2;9.05000019073;8.5;3;18.0449999571;
8;2;11.4320001602;10.1999998093;5;21.8075842857;2;9.06012439728;8.5;3;18.0915547609;
9;2;11.5422754288;10.3632001877;4;22.1139252186;2;9.07059955597;8.5;3;18.4905910492;
10;2;11.6341772079;10.4951858521;4;23.2202551365;2;9.16038322449;8.67000007629;3;18.8399845362;
11;2;11.9660768509;11.0209560394;4;24.1495091915;2;9.23899650574;8.81392192841;3;19.145963192;
12;2;13.9660768509;11.4571752548;4;24.9154186249;2;9.30784225464;8.93486309052;3;20.1549206972;
13;2;15.9660768509;11.8107032776;4;25.5381718874;2;9.53485679626;9.39324569702;4;21.0440818071;
14;2;16.6614513397;12.0916318893;4;26.0404549837;2;11.3505430222;9.78903102875;4;21.8171498775;
15;2;16.8121376038;12.3113050461;4;26.4445723295;2;13.3505439758;10.1240053177;4;22.4831271172;
16;2;16.9333705902;12.4808797836;4;26.5497941971;2;15.3505439758;10.4026165009;4;23.0542217493;
17;2;18.8517227173;12.5;4;26.6187632084;2;16.4239711761;10.6309299469;4;23.5440071821;
18;2;19.8724136353;12.5;4;26.6896851063;2;17.4510211945;10.8157100677;4;23.9660406113;
19;2;20.8936882019;12.5;5;26.7625159025;2;18.4793682098;10.9637317657;4;24.1702980995;
20;2;21.9155387878;12.5;5;26.8372021914;2;19.4383182526;11.0;3;24.3076715469;
21;2;22.0511608124;12.5;5;26.9136811495;2;19.4692268372;11.0;4;24.4505701065;
22;2;22.0741043091;12.5;5;26.9918802977;2;18.9500007629;12.0;4;24.5988156796;
23;2;22.0975646973;12.5;5;27.0717172623;2;18.9500007629;12.299407959;4;24.7521765232;
24;2;22.121515274;12.5;5;27.1531002522;2;18.9500007629;12.3760881424;5;24.9103667736;
25;2;22.1459293365;12.5;5;27.2359278202;2;18.9500007629;12.4551830292;5;25.0730454922;
