Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;5;17.0;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;2;11.597111702;10.4951858521;4;23.0419120789;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;11.9125738144;11.0209560394;4;23.964350462;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;12.1893053055;11.4571752548;4;24.7233815193;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;14.9275741577;11.8107032776;5;25.3392137289;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;16.9275741577;12.0916318893;5;25.8345547915;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;17.9761562347;12.3113050461;5;26.2317328453;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;18.9935646057;12.4808797836;5;26.3300433159;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;20.0115871429;12.5;5;26.3921557665;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;21.0302200317;12.5;5;26.4563041925;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;21.9368915558;12.5;6;26.5224741697;1;16.0206890106;10.9637317657;5;22.0;
20;2;21.956741333;12.5;6;26.5906432867;1;16.9500007629;11.0;6;22.0;
21;2;21.977191925;12.5;6;26.6607804298;1;16.9500007629;11.0;6;22.0;
22;2;21.9982337952;12.5;6;26.7328453064;1;16.9500007629;11.0;6;22.0;
23;2;22.0198535919;12.5;6;26.8067884445;1;16.9500007629;11.0;6;22.0;
24;2;22.0420360565;12.5;6;26.8825509548;1;16.9500007629;11.0;6;22.0;
25;2;22.0647659302;12.5;6;26.9600640535;1;16.9500007629;11.0;7;22.0;
26;3;22.0880184174;12.5;5;27.0392494202;1;16.9500007629;11.0;7;22.0;
27;3;20.1117744446;13.5;5;27.120018959;1;16.9500007629;11.0;7;22.0;
28;3;19.1360054016;14.5;5;27.2022752762;1;16.9500007629;11.0;7;22.0;
29;3;18.1606826782;15.5;5;27.2859115601;1;16.9500007629;11.0;8;22.0;
30;3;17.1857738495;16.5;5;27.3708124161;1;16.9500007629;11.0;8;22.0;
31;3;16.2112426758;17.5;5;27.4568536282;1;16.9500007629;11.0;9;22.0;
32;3;15.2370557785;18.5;6;27.5439035892;1;16.9500007629;11.0;9;22.0;
33;3;14.763171196;19.5;6;27.6318233013;1;14.9500007629;12.0;9;22.0;
34;3;14.7895469666;20.5;6;27.7204678059;1;13.9500007629;13.0;9;22.0;
35;3;14.8161401749;21.5;6;27.8096864223;1;12.9500007629;14.0;10;22.0;
36;3;15.0;20.5;6;27.8993241787;1;12.0;15.0;8;22.0;
37;3;14.8697967529;20.5;6;27.989222765;1;12.0;16.0;9;22.0;
38;3;14.8967666626;21.5;6;28.079221487;1;12.0;17.0;9;22.0;
39;3;15.0;20.5;6;28.1691586971;1;12.0;18.0;9;22.0;
40;3;14.9507474899;20.5;6;28.258872509;1;12.0;19.0;8;22.0;
41;3;14.9776620865;21.5;7;28.348202467;1;12.0;20.0;8;22.0;
42;3;15.0;20.5;7;28.4369900227;1;12.0;21.0;9;22.0;
43;3;15.0;20.5;8;28.5250804424;1;12.0;22.0;9;22.0;
44;3;15.0575237274;21.5;8;28.6123232841;1;12.0;23.0;10;22.0;
45;3;15.0;20.5;8;28.6985738277;2;12.0;24.0;9;32.0;
46;3;15.0;20.5;10;28.7836937904;2;13.0;25.0;10;32.3999996185;
47;3;15.1351079941;21.5;11;28.867552042;2;14.0;26.0;10;32.7743997574;
48;3;15.0;20.5;11;28.9500255585;2;15.0;27.0;12;33.1219387054;
49;3;16.0;20.5;11;29.0310001373;2;16.0;28.0;12;33.4420347214;
50;3;18.0;20.5;12;29.110370636;2;17.0;29.0;12;33.7347183228;
51;3;18.0;21.5;12;29.1880412102;3;17.5204162598;30.0;12;34.0005426407;
52;3;20.0;22.5;13;29.2639269829;3;18.6001625061;28.0;12;34.2404880524;
53;3;21.2791786194;22.5;14;29.3379516602;3;17.6721458435;29.0;13;34.4558610916;
54;3;21.0;23.5;12;29.4100503922;3;17.7367591858;30.0;14;34.6481971741;
55;3;22.5;22.5;12;29.4801678658;3;18.7944602966;28.0;14;34.8191757202;
56;3;22.8440513611;22.5;14;29.5482587814;3;17.8457527161;29.0;15;34.9705476761;
57;3;22.8644771576;22.5;15;29.6142878532;3;18.8911647797;28.0;15;35.0;
58;4;23.8842868805;23.5;14;30.6782283783;3;19.8999996185;28.0;16;35.0;
59;5;24.9034690857;24.5;13;30.9200636148;3;20.8999996185;28.0;16;36.0;
60;5;23.8540000916;26.5;13;31.1900615692;3;22.8999996185;29.0;16;36.0;
