Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;6;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;6;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;8.82499980927;8.5;5;17.0;
9;1;11.2179203033;10.3632001877;6;20.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;1;11.2971115112;10.4951858521;6;22.0419120789;1;8.9015007019;8.67000007629;5;17.6278438568;
11;1;11.6125736237;11.0209560394;6;22.9143505096;1;8.96626472473;8.81392192841;5;17.869726181;
12;1;11.8743057251;11.4571752548;6;23.6214065552;1;9.02068901062;8.93486309052;5;18.786491394;
13;1;12.8743057251;11.8107032776;5;24.1832637787;1;9.22696018219;9.39324569702;6;19.5780620575;
14;1;13.8743057251;12.0916318893;5;24.6226100922;1;11.0206890106;9.78903102875;6;20.2480106354;
15;1;14.3867835999;12.3113050461;5;24.9617595673;1;12.0206890106;10.1240053177;6;20.8052330017;
16;1;14.488527298;12.4808797836;5;25.0;1;13.0206890106;10.4026165009;6;21.2618598938;
17;1;16.3867835999;12.5;5;25.0;1;14.0206890106;10.6309299469;6;21.6314201355;
18;1;17.3867835999;12.5;5;25.0;1;15.0206890106;10.8157100677;6;21.9274635315;
19;1;18.3867835999;12.5;6;25.0;1;16.0206890106;10.9637317657;6;22.0;
20;2;20.3867835999;12.5;6;26.0;1;16.9500007629;11.0;7;22.0;
21;2;21.5;12.5;6;26.0299999714;1;16.9500007629;11.0;7;22.0;
22;2;21.5;12.5;6;26.0605909824;1;16.9500007629;11.0;7;22.0;
23;2;21.5;12.5;6;26.091766119;1;16.9500007629;11.0;7;22.0;
24;2;21.5;12.5;6;26.1235172749;1;16.9500007629;11.0;7;22.0;
25;2;21.5;12.5;6;26.1558350325;1;16.9500007629;11.0;8;22.0;
26;2;21.5;12.5;7;26.1887089014;1;16.9500007629;11.0;8;22.0;
27;2;21.5;12.5;7;26.2221269608;1;16.9500007629;11.0;8;22.0;
28;2;21.5;12.5;7;26.2560760975;1;16.9500007629;11.0;8;22.0;
29;2;21.5;12.5;7;26.2905418873;1;16.9500007629;11.0;8;22.0;
30;2;19.5;13.5;7;26.3255085945;1;14.9500007629;12.0;8;22.0;
31;2;18.5;14.5;7;26.3609591722;1;13.9500007629;13.0;8;22.0;
32;2;17.5;15.5;7;26.3968753815;1;12.9500007629;14.0;8;22.0;
33;2;16.5;16.5;8;26.4332377911;1;12.0;15.0;9;22.0;
34;4;15.5;17.5;6;26.4700255394;1;12.0;16.0;9;22.0;
35;4;14.5;18.5;6;26.5072168112;1;12.0;17.0;9;22.0;
36;4;14.0;19.5;6;26.5447884798;1;12.0;18.0;8;22.0;
37;4;14.0;20.5;6;26.5827163458;1;12.0;19.0;8;22.0;
38;4;14.0;21.5;6;26.6209751368;1;12.0;20.0;8;22.0;
39;4;15.0;19.5;5;26.6595385075;1;12.0;21.0;5;22.0;
40;4;14.0;20.5;5;26.6983793974;1;12.0;22.0;6;22.0;
41;4;14.0;21.5;5;26.7374696732;1;12.0;23.0;6;22.0;
42;4;15.0;19.5;6;26.7767804861;1;12.0;24.0;7;22.0;
43;4;14.0;20.5;6;26.8162822723;1;12.0;25.0;7;22.0;
44;4;14.0;21.5;6;26.8559447527;1;12.0;26.0;7;22.0;
45;4;15.0;19.5;6;26.8957372904;2;12.0;27.0;6;22.0;
46;4;14.0;20.5;6;26.9356285334;2;12.0;28.0;6;22.0;
47;4;14.0;21.5;6;27.9755871296;2;12.0;29.0;8;22.0;
48;4;16.0;19.8999996185;6;28.0555810928;2;12.0;30.0;9;22.0;
49;4;18.0;20.8999996185;6;28.136762619;2;13.0;28.0;9;22.0;
50;5;20.0;22.8999996185;6;29.219101429;2;12.0;29.0;11;22.0;
51;5;22.3370666504;25.8999996185;6;29.3425639868;2;12.0;30.0;11;22.0;
52;5;23.3120002747;28.8999996185;6;29.4682985544;2;13.0;28.0;11;22.0;
53;5;24.3635520935;31.5;6;29.5962674618;2;12.0;29.0;13;22.0;
54;5;25.7143917084;32.5;6;29.7264274359;2;12.0;30.0;14;22.0;
55;5;25.5;33.4887695312;6;29.8587290049;2;13.0;28.0;14;22.0;
56;5;26.2694625854;32.5;6;29.993116498;2;12.0;29.0;17;22.0;
57;5;26.2980384827;32.5;6;30.1295279264;2;12.0;30.0;17;22.0;
58;5;25.5;33.6030578613;7;30.2678947449;2;13.0;28.0;18;22.0;
59;5;25.9059104919;33.1017456055;8;30.4081412554;2;12.0;29.0;20;22.0;
60;5;26.3877983093;32.5;8;30.5501855612;2;12.0;30.0;20;22.0;
61;5;26.4190158844;32.5;9;30.6939390898;2;12.0;31.0;20;22.0;
62;5;26.4508533478;32.5;11;30.8393061161;2;12.0;32.0;21;22.0;
63;5;26.4832878113;32.5;11;30.9861843586;2;12.0;33.0;22;22.0;
