Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;2;7.55000019073;9.69999980927;4;18.0;
6;1;11.0;10.0;5;20.0;2;8.7750005722;8.5;4;18.0674999952;
7;1;11.0;10.0;5;20.3999996185;2;9.06518745422;8.5;4;18.1388356686;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.08123779297;8.5;4;18.2141259909;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;9.09817790985;8.5;3;18.6456211805;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;9.19526576996;8.67000007629;3;19.0306602716;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;9.28189849854;8.81392192841;3;19.3756101131;
12;2;12.1743059158;11.4571752548;3;24.6214065552;2;9.35951328278;8.93486309052;3;20.4466397762;
13;2;14.9125738144;11.8107032776;4;25.2032637596;2;9.60049343109;9.39324569702;4;21.4057168961;
14;2;16.9125728607;12.0916318893;4;25.6628060341;2;11.4319114685;9.78903102875;4;22.257011652;
15;2;17.9246330261;12.3113050461;4;26.0223413706;2;13.4319114685;10.1240053177;4;23.0099308491;
16;2;18.9307479858;12.4808797836;4;26.0811508894;2;15.0206890106;11.2844953537;4;23.6770029068;
17;2;19.9369182587;12.5;4;26.1018965244;2;16.5640964508;10.6309299469;4;24.2720131874;
18;2;20.9431419373;12.5;4;26.1228116751;2;17.0206890106;11.8157100677;4;24.8085989952;
19;2;21.8368434906;12.5;4;26.1438889503;2;18.0206890106;12.116186142;3;25.1366593838;
20;2;21.8431663513;12.5;4;26.1651208401;2;18.9500007629;12.2546634674;4;25.4068305492;
21;2;21.8495368958;12.5;6;26.1864993572;2;18.9500007629;12.3627319336;4;25.6910681725;
22;2;21.8559494019;12.5;6;26.2080165148;2;18.9500007629;12.4764270782;4;25.9885287285;
23;2;21.8624038696;12.5;6;26.2296639681;2;18.9500007629;12.9942646027;4;26.2980971336;
24;2;21.8688983917;12.5;7;26.2514331341;2;19.9170722961;11.0;4;26.6183872223;
25;2;19.5;13.8128585815;6;26.2733153105;2;18.9500007629;12.0;4;26.9477529526;
26;2;20.5;12.8183288574;6;26.2953014374;3;18.9500007629;13.0;3;27.2843112946;
27;2;18.888589859;13.5;6;26.3173824549;3;18.9500007629;13.6421556473;3;27.6259784698;
28;3;17.8952140808;14.5;5;26.3395489454;3;18.9500007629;13.8129892349;3;27.9705147743;
29;3;16.5;15.5;5;26.3617914915;3;18.9500007629;13.9852571487;3;28.3155798912;
30;3;15.908536911;16.5;5;26.3841004372;3;17.9500007629;12.9852571487;3;28.6587948799;
31;4;14.9152297974;17.5;3;41.4064661264;3;15.9500007629;14.9852571487;3;28.9978079796;
32;4;16.5;16.5;4;42.178878665;3;14.9500007629;16.9852581024;4;29.3303570747;
33;4;18.5;17.0715522766;4;42.8707025051;3;14.0;18.9852581024;4;29.6543326378;
34;4;19.5;17.080532074;4;43.4810942411;3;14.0;20.9852561951;4;29.9678287506;
35;4;20.5;17.0895214081;4;44.0125671625;3;14.0;22.9852561951;4;30.2691860199;
36;4;21.9488887787;17.5;4;44.4701237679;3;14.0;24.9852561951;3;30.5570211411;
37;4;22.5;19.1075191498;5;44.860383749;3;14.0;26.7013187408;3;30.830245018;
38;4;23.5;20.1165180206;5;46.1907948256;3;14.0;27.9472198486;4;31.0880661011;
39;4;24.9691333771;20.8999996185;5;46.5189989805;3;14.0;29.1792602539;5;31.3299846649;
40;4;25.9758701324;21.5;6;46.710636735;3;14.0;30.3969860077;6;31.5557718277;
41;4;25.9825992584;22.9407901764;6;46.7869936228;3;14.0;31.600194931;6;31.7654476166;
42;4;26.3360977173;23.5;7;46.8653166294;3;14.0;32.7889022827;7;31.9592475891;
43;4;25.5;25.6461257935;7;46.9456099272;3;14.0;33.9633216858;8;32.1375932693;
44;4;26.3836841583;29.6461257935;8;47.0278714895;3;14.0;35.1238327026;10;32.3010520935;
45;4;26.4083614349;33.6461257935;8;47.1120926142;3;15.0;33.2709465027;10;32.4503087997;
46;4;26.4336280823;37.6461296082;10;47.1982573271;3;16.0;32.4052772522;12;32.5861301422;
47;4;26.4594764709;41.6461296082;11;47.2863419056;3;17.0;31.5275173187;13;32.7093391418;
48;4;26.4859008789;44.5;11;47.3763147593;4;18.0;30.6384048462;13;32.75;
49;4;26.5128936768;45.5;12;47.4681358337;4;18.9500007629;29.6749992371;13;32.75;
50;5;26.5404396057;45.7999992371;12;47.5617560148;4;18.9500007629;28.6749992371;15;32.75;
51;5;26.5685272217;45.7999992371;12;47.6571173668;4;18.9500007629;27.6749992371;16;32.75;
52;5;26.5971336365;45.7999992371;13;47.7541525364;4;18.9500007629;26.6749992371;16;32.75;
53;5;26.626247406;45.7999992371;13;47.8527847528;4;18.9500007629;26.6749992371;19;32.75;
54;5;26.655834198;45.7999992371;13;47.9529278278;4;18.9500007629;27.6749992371;19;32.75;
55;6;26.6858787537;45.7999992371;12;48.0544860363;4;18.9500007629;28.6749992371;19;32.75;
