Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;6;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;6;20.3999996185;1;8.82499980927;8.5;3;17.0;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;8.82499980927;8.5;3;17.0;
9;1;11.2179203033;10.3632001877;6;20.9903717041;1;8.82499980927;8.5;3;17.3400001526;
10;1;11.2971115112;10.4951858521;6;22.0419120789;1;8.9015007019;8.67000007629;3;17.6278438568;
11;1;11.6125736237;11.0209560394;6;22.9143505096;2;8.96626472473;9.41392230988;2;18.869726181;
12;1;11.8743057251;11.4571752548;6;23.6214065552;2;9.02068901062;9.53486347198;2;19.9264913797;
13;1;12.8743057251;11.8107032776;6;24.1832637787;2;9.22696018219;10.0772457123;3;20.8760660887;
14;1;13.8743057251;12.0916318893;6;24.6226100922;2;11.0206890106;10.5678339005;3;21.723867178;
15;1;14.3867835999;12.3113050461;6;24.9617595673;2;13.0206890106;11.009519577;3;22.4806865454;
16;1;14.488527298;12.4808797836;6;25.0;2;15.0206890106;11.4078884125;3;23.1605600119;
17;1;16.3867835999;12.5;6;25.0;2;16.0206890106;11.7701501846;3;23.7788746357;
18;1;17.3867835999;12.5;6;25.0;2;17.0206890106;12.104183197;2;24.3509206772;
19;1;18.3867835999;12.5;7;25.0;2;18.0206890106;10.9637317657;2;24.7282443047;
20;1;19.3867835999;12.5;7;25.0;2;18.9500007629;11.0;3;25.0630478859;
21;1;19.5;12.5;7;25.0;2;18.9500007629;11.0;3;25.4286823273;
22;1;19.5;12.5;7;25.0;2;18.9500007629;11.0;3;25.8254261017;
23;1;19.5;12.5;7;25.0;2;18.9500007629;11.0;3;26.2529010773;
24;1;19.5;12.5;7;25.0;2;18.9500007629;11.0;3;26.7099647522;
25;1;19.5;12.5;8;25.0;2;18.9500007629;11.0;3;27.194621563;
26;1;19.5;12.5;8;25.0;2;18.9500007629;11.0;3;27.7039737701;
27;1;19.5;12.5;8;25.0;2;18.9500007629;12.0;3;28.2342166901;
28;1;19.5;12.5;8;25.0;2;19.9500007629;11.0;4;28.7806944847;
29;1;19.5;12.5;8;25.0;3;20.4756565094;11.0;3;29.3380203247;
30;1;17.5;13.5;8;25.0;3;18.9500007629;12.0;3;29.9002580643;
31;1;16.5;14.5;8;25.0;3;16.9500007629;14.0;3;30.4611558914;
32;1;15.5;15.5;8;25.0;3;17.9500007629;14.0;3;31.0144176483;
33;1;14.5;16.5;8;25.0;3;18.9500007629;15.0;3;31.5539827347;
34;1;13.5;17.5;8;25.0;3;18.9500007629;16.0;5;32.0742940903;
35;1;12.5;18.5;8;25.0;3;18.9500007629;17.0;5;32.5705242157;
36;1;12.0;19.5;8;25.0;3;18.9500007629;18.0;6;33.0387430191;
37;1;12.0;20.5;9;25.0;3;18.9500007629;19.0;6;33.4760160446;
38;1;12.0;21.5;9;25.0;3;18.9500007629;20.0;8;33.8804292679;
39;1;13.0;19.5;9;25.0;3;18.9500007629;21.0;9;34.2510480881;
40;1;12.0;20.5;9;25.0;3;18.9500007629;22.0;10;34.5878238678;
41;1;12.0;21.5;9;25.0;3;18.9500007629;23.0;10;34.8914642334;
42;1;13.0;19.5;10;25.0;3;18.9500007629;24.0;10;35.1632852554;
43;1;12.0;20.5;10;25.0;3;18.9500007629;25.0;10;35.4050569534;
44;1;12.0;21.5;10;25.0;3;19.9500007629;23.0;10;35.6188602448;
45;1;13.0;19.5;11;25.0;3;18.9500007629;24.0;11;35.8069553375;
46;1;12.0;20.5;11;25.0;3;18.9500007629;25.0;11;35.9716787338;
47;1;12.0;21.5;11;25.0;4;18.9500007629;26.0;8;56.0;
48;1;13.0;19.5;11;25.0;4;20.9500007629;24.0;8;57.2000007629;
49;1;12.0;20.5;11;25.0;4;20.9500007629;27.0;8;58.2175998688;
50;1;12.0;21.5;12;25.0;4;21.9500007629;30.0;9;59.0579586029;
51;1;13.0;19.5;12;25.0;4;22.9500007629;33.0;10;59.736333847;
52;1;12.0;20.5;12;25.0;4;23.9500007629;36.0;11;60.273645401;
53;1;12.0;21.5;14;25.0;4;24.9500007629;39.0;12;60.6926937103;
54;1;13.0;19.5;14;25.0;5;25.9500007629;40.0;11;61.0;
55;1;14.0;18.5;14;25.0;5;26.9500007629;41.0;13;61.0;
56;1;15.0;17.5;14;25.0;5;28.9500007629;39.0;13;61.0;
57;1;16.0;17.5;14;25.0;5;28.4500007629;40.0;13;61.0;
58;1;17.0;17.5;14;25.0;5;28.4500007629;41.0;12;61.0;
59;2;19.0;18.5;14;26.0;6;29.4500007629;39.0;12;61.0;
60;2;21.0;19.5;14;26.0499999523;6;28.4500007629;40.0;12;61.0;
61;2;21.5;20.5;15;26.1019749641;7;28.4500007629;41.0;11;61.0;
62;2;21.5;21.5;16;26.1559499502;7;29.4500007629;39.0;11;61.0;
63;2;21.5;22.5;15;26.2119446993;7;28.4500007629;40.0;12;61.0;
