Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;2;7.0;12.6999998093;5;18.0;
3;1;9.0;10.0;5;20.0;2;7.7000002861;11.3000001907;5;18.0674999952;
4;1;9.0;10.0;5;20.0;2;7.71012496948;10.3000001907;5;18.1388356686;
5;1;10.0;10.0;5;20.0;2;7.72082567215;9.30000019073;4;18.2141259909;
6;1;11.0;10.0;5;20.0;2;8.82317829132;8.5;4;18.293479681;
7;2;11.3000001907;10.0;4;21.3999996185;2;9.1160326004;8.5;4;18.3769934177;
8;2;11.4200000763;10.1999998093;4;21.8264003992;2;9.13482284546;8.5;4;18.8185193539;
9;2;11.5479202271;10.3632001877;4;22.1992716789;2;9.234167099;8.67000007629;4;19.2138732672;
10;2;11.659781456;10.4951858521;4;23.4054436684;2;9.32312107086;8.81392192841;4;19.5693782568;
11;2;12.0216331482;11.0209560394;4;24.4501843452;2;9.40311050415;8.93486309052;4;20.6569644213;
12;2;14.0216331482;11.4571752548;4;25.3486692905;2;9.64781665802;9.39324569702;4;21.6333289146;
13;2;16.0216331482;11.8107032776;5;26.1225088835;2;9.86749839783;9.78903102875;4;22.502530098;
14;2;17.1943473816;12.0916318893;5;26.7957427502;2;11.7342271805;10.1240053177;4;23.273829937;
15;2;18.2645130157;12.3113050461;5;27.3919057846;2;13.7342271805;11.3900556564;4;23.959577322;
16;2;19.3416175842;12.4808797836;5;27.7113106251;2;15.7342271805;10.6309299469;4;24.5733425617;
17;2;20.4259662628;12.5;5;28.0173821449;2;16.2269592285;11.8157100677;4;25.1285128593;
18;2;21.5177879333;12.5;5;28.3487696648;2;17.9471969604;10.9637317657;4;25.4747054577;
19;2;22.5046310425;12.5;6;28.7054548264;2;18.2269592285;12.0;4;25.7622475624;
20;2;22.6116371155;12.5;6;29.0869145393;2;18.9500007629;12.504899025;5;26.062766552;
21;2;22.7260742188;12.5;6;29.4920539856;2;18.9500007629;12.6251068115;5;26.3750810623;
22;2;22.8476161957;12.5;6;29.9191560745;2;18.9500007629;12.7500324249;5;26.6977396011;
23;2;22.9757461548;12.5;6;30.3658571243;2;19.9500007629;11.0;5;27.0290365219;
24;2;23.1097564697;12.5;7;30.8291530609;2;18.9500007629;12.0;5;27.3670363426;
25;3;19.5;14.5;6;31.3054442406;2;18.9500007629;13.0;5;27.7096123695;
26;3;20.5;14.0763607025;6;31.790620327;3;18.9500007629;13.8548059464;4;28.0544948578;
27;3;19.5;13.5;6;32.2801818848;3;18.9500007629;14.0272474289;6;28.3993287086;
28;3;19.5;14.5;6;32.7693967819;4;18.9500007629;14.1996641159;5;28.7417359352;
29;3;18.8308181763;15.5;6;33.2534770966;4;18.9500007629;14.3708677292;5;29.0793800354;
30;3;17.9760437012;16.5;6;33.7277650833;4;17.9500007629;13.3708677292;6;29.4100308418;
31;3;17.1183300018;17.5;6;34.187912941;4;15.9500007629;15.3708677292;6;29.7316241264;
32;3;16.7563743591;18.5;6;34.6300430298;4;14.9500007629;17.3708686829;7;30.042309761;
33;3;16.8890132904;19.5;6;35.0508718491;4;14.0;19.3708686829;6;30.3404941559;
34;3;17.0152626038;20.5;6;35.4477939606;4;14.0;21.3708686829;6;30.6248636246;
35;3;17.1343383789;21.5;6;35.8189210892;4;14.0;23.3708686829;8;30.894402504;
36;3;18.2456760406;19.5;7;36.1630792618;4;14.0;25.3708686829;8;31.14839077;
37;3;17.2456760406;19.5;7;36.4797668457;4;14.0;27.2335510254;9;31.3863964081;
38;3;17.2456760406;19.5;7;36.7690839767;4;14.0;28.4477577209;10;31.608253479;
39;3;16.2456760406;18.5;7;37.0316419601;4;14.0;29.6474266052;10;31.8140382767;
40;3;17.0;17.5;6;38.2684679031;4;14.0;30.8326339722;11;32.0040340424;
41;3;17.0;17.8999996185;6;38.6109007597;4;14.0;32.0036315918;12;32.1787014008;
42;3;18.0;18.9519996643;7;38.9459289312;4;14.0;33.1608314514;13;32.3386392593;
43;4;19.3826293945;19.5;6;39.276676178;4;15.0;31.304775238;13;32.4845542908;
44;4;20.283000946;20.5;8;39.6063530445;4;15.0;30.304775238;14;32.6172304153;
45;4;19.337184906;20.5;8;39.8187118769;4;16.0;30.304775238;15;32.7374992371;
46;4;19.3972988129;21.5;8;40.0402543545;4;16.4159374237;30.304775238;15;32.75;
47;4;19.6120758057;23.5;9;40.2842636108;4;15.4159374237;29.304775238;16;32.75;
48;4;20.6852798462;25.5;9;40.5518820286;4;16.0;29.304775238;17;32.75;
49;4;21.7655639648;27.5;10;40.8440244198;4;17.0;29.304775238;17;32.75;
50;4;22.8532066345;28.5;10;41.1613030434;4;18.0;29.304775238;17;32.75;
51;4;23.9483909607;29.5;11;41.5039470196;5;18.9500007629;28.6749992371;14;42.75;
52;4;24.5511837006;30.5;11;41.871723175;5;19.9500007629;27.6749992371;13;43.1499996185;
53;4;24.5;29.5;11;42.263862133;5;20.9500007629;28.6749992371;13;43.5243997574;
54;5;25.5;29.2055454254;10;42.6789975166;5;20.9500007629;29.6749992371;14;43.8719387054;
55;5;27.5;27.5;10;43.1151270866;5;20.9500007629;31.6749992371;13;44.1920347214;
56;5;28.9345378876;27.5;10;43.5695996284;5;20.9500007629;33.6749992371;15;44.4847183228;
57;5;27.3999996185;28.5;10;44.0391392708;5;20.9500007629;35.6749992371;16;44.7505426407;
58;5;28.3999996185;27.5;10;44.5199065208;5;20.9500007629;35.6749992371;16;44.9904880524;
59;5;29.35597229;27.5;10;45.007601738;5;20.9500007629;35.6749992371;17;45.2058610916;
60;5;29.502281189;27.5;10;46.4976010323;5;20.9500007629;35.6749992371;17;45.3981971741;
61;5;28.502281189;29.5;10;47.0251250267;5;20.9500007629;35.6749992371;18;45.5691757202;
