Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;4;20.0;1;7.55000019073;9.30000019073;3;17.0;
6;1;11.0;10.0;4;20.0;1;8.55000019073;8.5;3;17.0;
7;2;11.3000001907;10.0;3;21.3999996185;1;8.82499980927;8.5;3;17.0;
8;2;11.4200000763;10.1999998093;3;21.7664003372;1;8.82499980927;8.5;3;17.0;
9;2;11.529920578;10.3632001877;3;22.0715556145;1;8.82499980927;8.5;3;17.3400001526;
10;2;11.6214666367;10.4951858521;3;23.1762773991;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;11.9528827667;11.0209560394;3;24.1039098501;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;13.9528827667;11.4571752548;3;24.8681889772;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;15.9528827667;11.8107032776;4;25.4893084764;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;17.0043869019;12.0916318893;4;25.9899599552;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;18.0227775574;12.3113050461;4;26.3924539089;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;18.6125736237;12.4808797836;4;26.4960671663;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;19.6125736237;12.5;4;26.5634490252;1;14.0206890106;10.6309299469;4;21.6314201355;
18;2;20.6125736237;12.5;4;26.6328122616;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;21.9898433685;12.5;5;26.7041202784;1;16.0206890106;10.9637317657;4;22.0;
20;2;22.0112361908;12.5;5;26.7773271799;1;16.9500007629;11.0;5;22.0;
21;2;22.033197403;12.5;5;26.8523778915;1;16.9500007629;11.0;5;22.0;
22;2;22.0557136536;12.5;5;26.9292075634;1;16.9500007629;11.0;5;22.0;
23;2;22.0787620544;12.5;5;27.0077416897;1;16.9500007629;11.0;5;22.0;
24;2;22.1023216248;12.5;5;27.0878958702;1;16.9500007629;11.0;5;22.0;
25;2;21.5;13.0219736099;5;27.1695766449;1;16.9500007629;11.0;6;22.0;
26;3;21.5;13.0423946381;5;27.2526805401;1;16.9500007629;11.0;7;22.0;
27;3;20.1758041382;13.5;6;27.3370957375;1;16.9500007629;11.0;8;22.0;
28;4;19.201128006;14.5;5;27.4227013588;1;16.9500007629;11.0;8;22.0;
29;4;17.5;15.5;5;27.5093686581;1;16.9500007629;11.0;8;22.0;
30;4;17.2528114319;16.5;5;27.5969614983;1;14.9500007629;12.0;8;22.0;
31;4;16.279088974;17.5;5;27.6853370667;1;13.9500007629;13.0;8;22.0;
32;4;14.5;19.5;5;27.7743468285;1;14.9500007629;11.0;8;22.0;
33;4;14.0;20.6097393036;5;28.863837719;1;12.9500007629;12.0;8;22.0;
34;4;15.0;22.0455341339;5;28.9736523628;1;12.0;13.0;8;22.0;
35;4;16.0;23.0894622803;5;29.0838267803;1;12.0;14.0;8;22.0;
36;4;17.0;21.1335315704;5;29.1941937208;1;12.0;15.0;8;22.0;
37;4;16.0;22.1776771545;5;29.304584384;1;12.0;16.0;8;22.0;
38;4;16.0;23.2218341827;12;29.4148306847;1;12.0;17.0;9;22.0;
39;4;17.0;21.2659320831;12;29.5247665644;1;12.0;18.0;9;22.0;
40;4;16.0;22.3099079132;12;29.6342282295;1;12.0;19.0;9;22.0;
41;4;16.0;23.3536911011;11;29.7430558205;1;12.0;20.0;10;22.0;
42;4;17.0;21.3972225189;12;30.8510942459;1;12.0;21.0;11;22.0;
43;4;17.0;22.8404369354;13;30.9981945753;1;12.0;22.0;11;22.0;
44;4;18.0;23.8992767334;13;31.1453982592;1;12.0;23.0;11;22.0;
45;4;20.0;21.958158493;14;31.2925722599;1;12.0;24.0;12;22.0;
46;4;20.0;23.0170307159;14;31.4395887852;1;12.0;25.0;12;22.0;
47;4;22.0;24.0170307159;14;31.5863255262;1;12.0;26.0;13;22.0;
48;4;22.3635520935;28.0170288086;15;31.7326668501;1;12.0;27.0;13;22.0;
49;4;22.6424751282;32.0170288086;15;31.8785024881;1;12.0;28.0;14;22.0;
50;4;22.4018650055;33.0170288086;15;32.0237294436;1;12.0;29.0;15;22.0;
51;4;23.4059104919;34.5676078796;16;32.1682509184;1;12.0;30.0;15;22.0;
52;4;24.0;35.3673019409;16;32.311975956;1;13.0;28.0;16;22.0;
53;4;25.4219398499;34.8622055054;16;32.4548200369;1;12.0;29.0;16;22.0;
54;5;27.0;33.6732978821;14;47.5967042446;1;12.0;30.0;16;22.0;
55;6;29.8436126709;34.080532074;13;48.4875558615;1;13.0;28.0;17;22.0;
56;6;31.8791255951;35.0895233154;13;49.2966816425;1;12.0;29.0;17;22.0;
57;6;30.9488887787;37.1660575867;14;50.0231854916;1;12.0;30.0;17;22.0;
58;6;30.5;39.7063598633;15;50.6695313454;1;13.0;28.0;18;22.0;
59;7;31.0331306458;40.0504608154;13;56.2406778336;1;12.0;29.0;19;22.0;
60;7;32.519443512;41.4564819336;12;56.8932037354;1;12.0;30.0;20;22.0;
61;7;34.5436058044;41.5;12;57.4812941551;1;12.0;31.0;21;22.0;
