Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;8.82499980927;8.5;5;17.0;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;2;11.597111702;10.4951858521;4;23.0719120502;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;11.9215736389;11.0209560394;4;23.9749414921;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;13.9215736389;11.4571752548;4;24.7131726742;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;15.9215736389;11.8107032776;4;25.3067810535;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;16.5920333862;12.0916318893;4;25.7784451246;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;16.7335338593;12.3113050461;4;26.1504684687;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;16.8451404572;12.4808797836;4;26.2221269608;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;18.7534217834;12.5;4;26.2560760975;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;19.7636070251;12.5;4;26.2905418873;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;20.7739467621;12.5;5;26.3255085945;1;16.0206890106;10.9637317657;6;22.0;
20;2;21.7844352722;12.5;5;26.3609591722;1;16.9500007629;11.0;7;22.0;
21;2;21.9082870483;12.5;5;26.3968753815;1;16.9500007629;11.0;7;22.0;
22;2;21.9190635681;12.5;5;26.4332377911;1;16.9500007629;11.0;7;22.0;
23;2;21.9299716949;12.5;5;26.4700255394;1;16.9500007629;11.0;7;22.0;
24;2;21.9410076141;12.5;5;26.5072168112;1;16.9500007629;11.0;7;22.0;
25;2;21.9521656036;12.5;5;26.5447884798;1;16.9500007629;11.0;8;22.0;
26;2;21.9634361267;12.5;7;26.5827163458;1;16.9500007629;11.0;8;22.0;
27;3;21.5;13.1330862045;6;26.6209751368;1;16.9500007629;11.0;8;22.0;
28;3;21.9862918854;12.5;5;26.6595385075;1;16.9500007629;11.0;8;22.0;
29;3;21.9978618622;12.5;5;26.6983793974;1;16.9500007629;11.0;9;22.0;
30;3;19.5;14.1793518066;6;26.7374696732;2;14.9500007629;12.0;8;22.0;
31;3;18.5;15.1949882507;5;26.7767804861;2;13.9500007629;13.0;7;22.0;
32;3;17.5;16.2107124329;5;26.8162822723;2;12.9500007629;14.0;7;22.0;
33;3;16.5;17.2265129089;5;26.8559447527;2;12.0;15.0;7;22.0;
34;3;16.0567836761;17.5;5;26.8957372904;2;12.0;16.0;7;22.0;
35;3;15.0687217712;18.5;5;26.9356285334;3;13.0;17.8999996185;6;23.0;
36;3;14.5806884766;19.5;5;27.9755871296;3;14.0;18.0;6;23.0425000191;
37;4;15.0;21.6902351379;3;38.0555810928;3;14.2345619202;19.0;6;23.0863631964;
38;4;17.0;23.7222328186;4;38.5367622375;3;14.2444314957;20.0;7;23.1315953732;
39;5;19.0;22.7547054291;5;38.9935011864;3;14.254609108;21.0;7;23.1781990528;
40;5;18.0;24.7876396179;5;39.4245027304;3;14.2650947571;22.0;7;23.226172924;
41;5;19.0;23.8210258484;5;39.8291493654;3;14.275888443;23.0;8;23.2755119801;
42;5;19.0;22.8548469543;5;40.2074322701;3;14.2869901657;24.0;8;23.3262070417;
43;5;18.0;24.8890857697;6;40.5598626137;3;14.2983970642;25.0;8;23.3782446384;
44;5;18.0;26.9237289429;5;40.8873755932;3;14.3101053238;26.0;7;23.4316068888;
45;5;20.0;22.9587535858;5;41.191229701;3;14.3221111298;27.0;7;23.4862712622;
46;5;20.0;26.9587535858;4;41.4729090929;3;14.3344116211;28.0;7;23.5422104597;
47;5;21.0;30.9587535858;5;41.7340390682;3;14.346997261;29.0;8;23.5993924141;
48;5;23.0;31.9587535858;5;41.9763128757;3;14.3598632812;30.0;8;23.657779932;
49;5;26.2017288208;32.9587554932;5;42.0973572731;3;15.373000145;28.0;8;23.7173310518;
50;5;28.079208374;32.5;6;42.1895765066;3;14.3863992691;29.0;7;23.7779986858;
51;5;28.6073303223;33.1660575867;8;42.2823565006;3;14.4000492096;30.0;8;23.8397308588;
52;6;25.8500003815;35.1882705688;7;42.375628233;3;15.413939476;28.0;8;23.9024705887;
53;6;26.8500003815;32.5;7;42.469320178;3;14.4280557632;29.0;9;23.9661563635;
54;6;24.8500003815;35.2337493896;7;42.5633581877;3;14.4423847198;30.0;11;24.0307219028;
55;6;23.8500003815;36.3253440857;7;42.6576658487;3;15.4569129944;28.0;11;24.0960965157;
56;6;23.8500003815;37.363067627;8;42.7521646023;3;14.4716215134;29.0;10;24.1622054577;
57;6;23.8500003815;38.4008674622;8;42.8467738628;3;15.0;28.0;11;24.2289698124;
