Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;9.19999980927;10.0;3;21.0;1;6.0;13.3000001907;4;17.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;12.3000001907;4;17.0;
3;2;9.21800041199;10.0;3;21.1871190071;1;7.55000019073;11.3000001907;4;17.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;7.55000019073;10.3000001907;4;17.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;7.55000019073;9.30000019073;4;17.0;
6;2;11.4212675095;10.0;3;21.5249304771;1;8.55000019073;8.5;4;17.0;
7;2;11.4574794769;10.0;3;22.0694183111;1;8.82499980927;8.5;4;17.0;
8;2;11.6208257675;10.1999998093;3;22.5515855551;1;8.82499980927;8.5;4;17.0;
9;2;11.7654762268;10.3632001877;3;22.983014226;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.8949041367;10.4951858521;3;24.2738182545;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.2821455002;11.0209560394;3;25.4089095592;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.2821455002;11.4571752548;2;26.4029755592;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;16.2821464539;11.8107032776;2;27.276881218;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;17.5406589508;12.0916318893;2;28.0536293983;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;18.6418800354;12.3113050461;2;28.755402565;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;19.750667572;12.4808797836;3;29.1808357239;1;13.0206890106;10.4026165009;5;21.2618598938;
17;3;20.8668251038;12.5;3;29.5913586617;1;14.0206890106;10.6309299469;5;21.6314201355;
18;3;21.9899806976;12.5;3;30.0233430862;1;15.0206890106;10.8157100677;5;21.9274635315;
19;3;23.0070037842;12.5;3;30.4742712975;1;16.0206890106;10.9637317657;5;22.0;
20;3;23.1422805786;12.5;4;30.9409928322;1;16.9500007629;11.0;6;22.0;
21;3;23.2822971344;12.5;4;31.4197778702;1;16.9500007629;11.0;6;22.0;
22;3;23.4259338379;12.5;4;31.906411171;1;16.9500007629;11.0;6;22.0;
23;3;23.5719223022;12.5;4;32.3963236809;1;16.9500007629;11.0;6;22.0;
24;3;23.7188968658;12.5;4;32.8847527504;1;16.9500007629;11.0;5;22.0;
25;3;23.8654251099;12.5;5;33.3669252396;1;16.9500007629;11.0;6;22.0;
26;4;21.8654251099;13.5;4;33.8382406235;1;16.9500007629;11.0;7;22.0;
27;4;21.5;14.5;4;34.2944498062;1;16.9500007629;11.0;8;22.0;
28;4;21.5;15.5;4;34.7318048477;1;16.9500007629;11.0;8;22.0;
29;4;21.5;16.3927211761;4;35.1471776962;1;16.9500007629;11.0;8;22.0;
30;4;22.5;14.3927221298;4;35.5381307602;1;16.9500007629;11.0;8;22.0;
31;4;21.5;15.3927221298;4;36.9029474258;1;16.9500007629;11.0;8;22.0;
32;4;21.5;14.3927221298;4;37.2806177139;1;16.9500007629;11.0;8;22.0;
33;4;22.5;14.5;5;37.6319737434;1;14.9500007629;12.0;8;22.0;
34;5;21.5;13.9324731827;4;37.9572460651;1;13.9500007629;13.0;8;22.0;
35;5;20.8370666504;13.5;4;38.2571543455;1;12.9500007629;14.0;8;22.0;
36;5;20.8501319885;14.5;4;38.5328024626;1;12.0;15.0;8;22.0;
37;5;19.8635520935;13.5;4;38.7855827808;1;12.0;16.0;8;22.0;
38;5;20.5;15.0030994415;3;39.0170810223;1;12.0;17.0;8;22.0;
39;5;19.8914451599;13.5;3;40.2289965153;1;12.0;18.0;8;22.0;
40;5;20.9059104919;13.8999996185;4;40.452376008;1;12.0;19.0;8;22.0;
41;5;22.5;15.0609502792;4;40.5548032522;1;12.0;20.0;9;22.0;
42;5;25.2664413452;19.0609512329;4;40.6603125334;1;12.0;21.0;9;22.0;
43;5;27.2980937958;23.0609512329;4;40.7688943148;1;12.0;22.0;9;22.0;
44;5;28.9670848846;27.0609512329;4;40.8805294037;1;12.0;23.0;9;22.0;
45;5;26.9831676483;31.0609512329;5;40.9951883554;1;12.0;24.0;9;22.0;
46;5;25.8990135193;35.0609512329;5;41.1128309965;1;12.0;25.0;10;22.0;
47;5;25.5;36.7451324463;5;41.2334059477;1;12.0;26.0;10;22.0;
48;5;26.4700222015;36.5;5;41.3568501472;1;12.0;27.0;11;22.0;
49;5;27.5070533752;34.5;5;41.4830887318;1;12.0;28.0;11;22.0;
50;5;28.5449256897;33.5;5;41.6120346785;1;12.0;29.0;13;22.0;
51;5;28.5;33.9448127747;5;41.7435884476;1;12.0;30.0;14;22.0;
52;5;29.9198532104;33.3042984009;5;41.8776378632;1;13.0;28.0;14;22.0;
53;5;30.5632896423;32.5;6;42.0140585899;1;12.0;29.0;15;22.0;
54;5;30.6042156219;32.5;6;42.1527138948;1;12.0;30.0;17;22.0;
55;5;30.0577945709;33.2840270996;6;42.2934546471;1;13.0;28.0;17;22.0;
56;5;30.688035965;32.5;6;42.4361200333;1;12.0;29.0;17;22.0;
57;5;28.0948295593;34.3480072021;7;42.5805382729;1;12.0;30.0;18;22.0;
58;5;27.0606822968;35.4513053894;8;42.7265262604;1;13.0;28.0;19;22.0;
59;5;25.5;37.3906097412;8;42.8738918304;1;12.0;29.0;19;22.0;
60;5;26.2509231567;37.4483261108;8;43.0224330425;1;12.0;30.0;19;22.0;
61;5;26.2370567322;38.5;9;43.1719400883;1;12.0;31.0;19;22.0;
62;6;28.2631721497;37.5512161255;9;44.3221957684;1;12.0;32.0;20;22.0;
63;6;28.3071117401;39.5;11;44.522977829;1;12.0;33.0;18;22.0;
64;6;28.6311416626;41.5;11;46.2841984034;1;12.0;34.0;19;22.0;
65;6;30.8682575226;40.0;10;47.7979876995;1;12.0;35.0;16;22.0;
66;8;31.9303836823;42.3899993896;9;50.1000472307;1;13.0;33.0;17;22.0;
67;8;34.1447029114;41.6872596741;9;51.2880483866;1;12.0;34.0;18;22.0;
68;8;36.6324806213;41.9097442627;9;52.1921262741;1;12.0;35.0;18;22.0;
69;8;36.1945114136;44.0;8;52.898506999;1;13.0;33.0;18;22.0;
70;8;34.8319664001;46.3891296387;7;53.5899790525;1;12.0;34.0;16;22.0;
71;9;34.7921600342;46.6083145142;7;54.1578683853;1;12.0;35.0;17;22.0;
72;9;33.0153198242;48.97605896;7;54.6913586855;1;13.0;33.0;17;22.0;
73;9;30.8999996185;50.3313713074;7;56.2349376678;2;12.0;34.0;17;22.0;
74;9;32.3453063965;50.5844421387;8;56.8074730635;2;12.0;35.0;18;22.0;
75;10;31.8181171417;52.0;6;57.387958765;2;13.0;33.0;17;22.0;
76;10;30.1601772308;54.6605300903;6;57.9751284122;3;12.0;34.0;15;22.0;
77;10;30.4218959808;56.0;7;58.5676646233;3;12.0;35.0;13;22.0;
78;10;31.6770954132;58.0;8;59.1642136574;3;13.0;33.0;13;22.0;
79;10;30.7636699677;61.5509490967;7;59.7633913755;3;12.0;34.0;11;22.0;
80;10;29.5;64.3708190918;6;60.3637981415;3;12.0;35.0;10;23.0;
81;10;26.5;66.4216384888;7;60.9640276432;3;14.0;34.0;10;23.0299999714;
82;10;26.5;67.8936691284;8;62.5626769066;3;16.0;34.0;11;23.0605909824;
83;10;25.5;72.0580978394;9;63.2383570671;3;17.0;34.0;12;24.091766119;
84;10;26.0;76.2199935913;11;63.9152390957;3;19.0;35.0;10;24.1635172367;
85;10;27.0;77.3790893555;11;64.5922334194;3;20.9500007629;36.0;9;24.2682189941;
86;10;28.8003749847;75.430229187;12;65.2682805061;3;21.2002868652;36.0;9;24.3443380594;
87;10;29.0;77.4411697388;13;65.9423568249;3;21.210018158;36.0;9;24.4221827984;
88;10;30.8702583313;77.4521636963;13;66.6134781837;3;21.2200126648;36.0;10;24.5017334223;
89;10;28.9059295654;80.4632034302;16;67.2807016373;3;21.2302742004;35.0;10;24.5829654932;
90;11;28.6266441345;84.6232528687;14;69.2336723804;2;19.2407951355;29.0;10;23.3403412104;
91;11;28.9783496857;87.6821136475;15;72.7927491665;2;19.2515773773;28.0;10;23.3893930912;
92;11;30.0;92.8650512695;16;75.9613142014;2;19.2626152039;27.0;10;23.4395586252;
93;11;29.0;95.4558181763;17;78.7913075686;2;19.2739009857;26.0;10;23.4908132553;
94;12;30.0;95.7360229492;16;81.3413819075;2;19.2854347229;25.0;10;23.5431287289;
95;12;29.0;99.0191192627;17;83.4949530363;2;19.2972049713;24.0;10;23.5964727402;
96;12;30.0;99.533996582;18;86.3719974756;2;19.3092079163;23.0;9;23.6508091688;
97;12;31.0;103.662437439;20;88.2173861265;2;18.9500007629;22.0;10;23.7060979605;
98;13;34.0;104.893753052;20;89.9334276915;3;18.9500007629;21.0;9;24.4564169645;
99;13;34.0;108.235786438;22;91.4876278639;3;16.9500007629;22.0;8;25.0801398754;
100;14;36.0;107.760749817;21;94.009354949;3;17.9500007629;21.595123291;8;25.5964027643;
