Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;10.3000001907;10.0;4;21.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;11.3000001907;10.0;4;21.0900000334;1;8.55000019073;8.5;5;17.0;
7;2;11.3269996643;10.0;4;21.5980186462;1;8.82499980927;8.5;5;17.0;
8;2;11.4794054031;10.1999998093;4;22.0418490171;1;8.82499980927;8.5;5;17.0;
9;2;11.6125545502;10.3632001877;4;22.4332156181;1;8.82499980927;8.5;5;17.3400001526;
10;2;11.7299642563;10.4951858521;4;23.6659361124;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;12.0997810364;11.0209560394;4;24.7393633127;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;14.0997810364;11.4571752548;4;25.6686143875;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;16.0997810364;11.8107032776;5;26.4751701355;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;17.3001461029;12.0916318893;5;27.1828548908;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;18.3806476593;12.3113050461;5;27.8148901463;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;19.4685134888;12.4808797836;5;28.1711652279;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;20.5639228821;12.5;5;28.5145654678;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;21.6669425964;12.5;5;28.8830828667;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;22.6649246216;12.5;6;29.2759313583;1;16.0206890106;10.9637317657;6;22.0;
20;2;22.7827796936;12.5;6;29.6917257309;1;16.9500007629;11.0;7;22.0;
21;2;22.9075183868;12.5;6;30.1284441948;1;16.9500007629;11.0;7;22.0;
22;2;23.0385322571;12.5;6;30.5834169388;1;16.9500007629;11.0;7;22.0;
23;2;23.1750259399;12.5;6;31.0533499718;1;16.9500007629;11.0;7;22.0;
24;2;23.3160057068;12.5;6;31.5343885422;1;16.9500007629;11.0;7;22.0;
25;3;23.4603157043;12.5;6;32.0222206116;1;16.9500007629;11.0;8;22.0;
26;3;21.5;13.5;6;32.5122156143;1;16.9500007629;11.0;8;22.0;
27;3;20.5;13.5;6;32.9995918274;1;16.9500007629;11.0;8;22.0;
28;3;20.5;13.5;6;33.4795999527;1;16.9500007629;11.0;8;22.0;
29;4;21.5;14.5;5;33.9477081299;1;16.9500007629;11.0;8;22.0;
30;4;21.5;15.5;5;34.399772644;1;16.9500007629;11.0;8;22.0;
31;4;20.5;14.5;5;34.8321838379;1;16.9500007629;11.0;8;22.0;
32;4;20.5;14.5;5;35.2419710159;1;16.9500007629;11.0;8;22.0;
33;4;21.5;15.5;5;35.6268672943;1;14.9500007629;12.0;8;22.0;
34;4;21.5;16.5;5;35.9853258133;1;13.9500007629;13.0;9;22.0;
35;4;22.5;14.5;6;36.3164978027;1;12.9500007629;14.0;9;22.0;
36;4;21.5;15.5;6;36.6201763153;1;12.0;15.0;9;22.0;
37;4;21.5;16.5;6;36.8967161179;1;12.0;16.0;9;22.0;
38;4;22.5;14.5;6;37.1469373703;1;12.0;17.0;9;22.0;
39;4;21.5;15.5;6;37.3720273972;1;12.0;18.0;9;22.0;
40;4;21.5;16.5;6;38.5734405518;1;12.0;19.0;9;22.0;
41;4;22.5;17.8999996185;6;38.7928085327;1;12.0;20.0;9;22.0;
42;4;24.5;19.8999996185;6;38.9930443764;1;12.0;21.0;11;22.0;
43;4;25.5;21.8999996185;6;39.1235535145;1;12.0;22.0;11;22.0;
44;4;26.8370666504;23.8999996185;6;40.1671074629;1;12.0;23.0;11;22.0;
45;4;28.3999996185;26.8999996185;7;40.2518414259;1;12.0;24.0;11;22.0;
46;4;29.763551712;29.5;7;40.3389317989;1;12.0;25.0;11;22.0;
47;4;29.7773246765;30.5;7;40.4283695221;1;12.0;26.0;11;22.0;
48;4;29.7370662689;32.0219268799;8;40.5201388597;1;12.0;27.0;11;22.0;
49;5;29.8059082031;32.5;7;40.6142175198;1;12.0;28.0;11;22.0;
50;5;30.1842651367;32.5;8;40.7105761766;1;12.0;29.0;12;22.0;
51;6;29.7773246765;33.0811309814;7;40.8091785908;1;12.0;30.0;12;22.0;
52;7;29.3999996185;33.1017456055;6;40.9099810123;1;13.0;28.0;12;22.0;
53;7;29.3999996185;32.5;7;41.0129321814;1;12.0;29.0;13;22.0;
54;8;30.3038806915;32.5;6;41.1179733276;1;12.0;30.0;14;22.0;
55;8;29.3999996185;33.7471885681;6;41.2250378132;1;13.0;28.0;14;22.0;
56;8;29.3999996185;33.7900161743;6;41.3340513706;1;12.0;29.0;15;22.0;
57;8;30.4002151489;32.5;6;41.4449321032;1;12.0;30.0;16;22.0;
58;8;30.4334793091;32.5;6;42.5575904846;1;13.0;28.0;17;22.0;
59;8;30.9677333832;34.1660575867;5;42.70192945;1;12.0;29.0;17;22.0;
60;8;31.3999996185;35.9687728882;5;42.8484358788;1;12.0;30.0;18;22.0;
61;8;31.9331302643;36.3042984009;5;42.9969915152;1;12.0;31.0;18;22.0;
