Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;2;7.55000019073;10.6999998093;4;18.0;
5;1;10.0;10.0;5;20.0;2;7.7000002861;9.30000019073;4;18.0674999952;
6;1;11.0;10.0;5;20.0;2;8.79018783569;8.5;4;18.1388356686;
7;1;11.0;10.0;4;20.3999996185;2;9.08123779297;8.5;4;18.2141259909;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;9.09817790985;8.5;4;18.293479681;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;9.1160326004;8.5;4;18.7299283743;
10;2;11.597111702;10.4951858521;2;23.0719120502;2;9.21423435211;8.67000007629;4;19.1200717688;
11;2;11.9215736389;11.0209560394;2;23.9749414921;2;9.30201625824;8.81392192841;4;19.470256567;
12;2;13.9215736389;11.4571752548;2;24.7131726742;2;9.38080787659;8.93486309052;4;20.5494670868;
13;2;15.9215736389;11.8107032776;3;25.3067810535;2;9.62362957001;9.39324569702;5;21.5171065331;
14;2;16.94962883;12.0916318893;3;25.7784451246;2;11.4569740295;9.78903102875;5;22.3772938251;
15;2;17.9593238831;12.3113050461;3;26.1504684687;2;13.4569740295;10.1240053177;5;23.1393685341;
16;2;18.9691867828;12.4808797836;3;26.2221269608;2;15.4569740295;10.4026165009;5;23.8157744408;
17;2;19.9792118073;12.5;3;26.2560760975;2;16.0206890106;11.6309299469;5;24.4201948643;
18;2;20.989397049;12.5;3;26.2905418873;2;17.0206890106;11.9312200546;4;24.9661467075;
19;2;21.8871631622;12.5;4;26.3255085945;2;18.7043933868;10.9637317657;3;25.3033924103;
20;2;21.8976516724;12.5;5;26.3609591722;2;19.6932640076;11.0;4;25.5824170113;
21;3;21.9082870483;12.5;3;26.3968753815;2;19.7560443878;11.0;4;25.8750138283;
22;3;21.5;12.5;3;26.4332377911;2;19.8218784332;11.0;5;26.180170536;
23;3;21.9299716949;12.5;3;26.4700255394;3;18.9500007629;12.0;4;26.4966025352;
24;3;21.9410076141;12.5;3;26.5072168112;3;18.9500007629;13.0;4;26.8227591515;
25;3;21.5;12.8768043518;3;26.5447884798;3;18.9500007629;13.4113798141;4;27.1568431854;
26;3;21.5;12.8861970901;4;26.5827163458;3;18.9500007629;13.5784215927;4;27.4968419075;
27;3;19.9748153687;13.5;3;26.6209751368;3;18.9500007629;13.7484207153;4;27.8405680656;
28;3;18.9862918854;14.5;3;26.6595385075;3;18.9500007629;13.9202842712;5;28.1857123375;
29;3;17.9978618622;15.5;3;26.6983793974;3;18.9500007629;14.0928564072;5;28.529902935;
30;3;17.009513855;16.5;3;26.7374696732;3;18.9500007629;14.2649517059;5;28.8707699776;
31;3;16.0212402344;17.5;3;26.7767804861;3;16.9500007629;16.2649517059;5;29.2060108185;
32;4;15.0330343246;18.5;3;27.8162822723;3;15.9500007629;18.2649517059;5;29.5334510803;
33;4;15.0;19.5;4;27.8959447145;3;14.9500007629;20.2649517059;5;30.851102829;
34;4;16.5567836761;20.5;4;27.9769212008;3;15.0;22.0659923553;5;31.2647093534;
35;4;16.893075943;21.5;4;28.0591820478;3;16.0;23.3414878845;5;31.6756467819;
36;4;17.0;20.7236728668;4;28.1426945925;3;16.2757072449;24.6052532196;6;32.0834473372;
37;4;16.9428081512;20.5;4;28.227422595;3;16.3047237396;25.8562049866;5;32.4879357815;
38;4;16.9682273865;21.5;5;28.3133265972;3;16.3364028931;27.0935325623;5;32.8892074823;
39;4;17.0;20.8253307343;5;28.4003639221;3;17.3708992004;25.3166847229;5;33.2875987291;
40;4;17.0201091766;20.5;5;28.4884879589;3;17.408367157;24.3166847229;5;33.6836429834;
41;4;17.046546936;21.5;6;28.5776492357;3;17.4489383698;23.3166847229;5;34.0780165195;
42;4;17.0;20.9310588837;6;28.6677943468;3;18.4927310944;23.3166847229;5;34.4714810848;
43;4;17.1003379822;20.5;6;28.7588665485;3;16.5398368835;25.0649871826;6;34.8648216724;
44;4;17.127658844;21.5;6;29.8508057594;3;17.5903148651;23.2170791626;6;35.2587823868;
45;4;18.0;21.440322876;7;29.9835486412;3;18.0;23.3561458588;7;35.6540081501;
46;4;21.1830635071;23.440322876;7;30.1182125807;3;19.7014389038;21.4828548431;7;36.0509865284;
47;4;21.7115650177;25.440322876;8;30.2547295094;3;20.7619895935;20.5979290009;7;36.4198577404;
48;4;23.0602169037;28.440322876;9;30.3930248022;3;20.9500007629;21.6749992371;8;36.7163875103;
49;4;24.2677764893;31.440322876;9;30.533018589;3;20.9500007629;22.6749992371;8;37.0251159668;
50;4;25.1095924377;33.1227798462;10;30.6746248007;3;21.911901474;25.6749992371;9;37.3446760178;
51;4;26.7023868561;32.5;11;30.8177515268;3;21.9838027954;28.6749992371;10;37.6734399796;
52;4;26.2685050964;33.8024291992;11;30.9623010159;3;22.0577754974;31.6749992371;10;38.0095415115;
53;4;26.6854667664;33.3042984009;12;31.1081696749;3;22.133398056;33.6749992371;10;38.3509097099;
54;4;26.541967392;33.5;13;31.2552486658;3;22.2102050781;35.6749992371;10;38.6953148842;
