Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;5;17.0;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;2;11.597111702;10.4951858521;4;23.0419120789;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;11.9125738144;11.0209560394;4;24.1243505478;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;12.2373056412;11.4571752548;4;25.0829656124;1;9.02068901062;8.93486309052;5;18.786491394;
13;2;14.9755735397;11.8107032776;5;25.9450042248;1;9.22696018219;9.39324569702;6;19.5780620575;
14;2;16.9755744934;12.0916318893;5;26.740896225;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;18.2480602264;12.3113050461;5;27.5011973381;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;19.3744049072;12.4808797836;5;28.0336265564;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;20.5226612091;12.5;5;28.6089954376;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;21.6952724457;12.5;5;29.272726059;2;16.0206890106;11.2157096863;4;22.9274635315;
19;2;22.7818183899;12.5;5;30.030163765;2;18.0206890106;11.3637313843;4;23.0750000477;
20;2;23.0090484619;12.5;5;30.8837742805;2;19.9500007629;11.4300003052;5;23.1548187733;
21;2;23.2651329041;12.5;7;31.832016468;2;20.9500007629;11.0;5;23.2396422625;
22;2;23.5496044159;12.5;7;32.8682956696;2;21.9500007629;11.4958572388;5;23.32964468;
23;2;23.8604888916;12.5;7;33.980219841;2;21.9500007629;11.6648225784;5;23.4249849319;
24;3;24.194065094;12.5;6;35.1494245529;2;21.9500007629;11.7124919891;5;23.5258028507;
25;3;24.5448265076;12.5;6;36.3521900177;2;21.9500007629;11.0;5;23.6322153807;
26;3;24.9056568146;12.5;6;37.5609493256;2;21.9500007629;11.0;4;23.7443124056;
27;3;23.268283844;13.5;6;38.7465839386;2;21.9500007629;11.0;5;23.8621526957;
28;3;22.6239757538;14.5;6;39.881146431;2;21.9500007629;11.0;5;23.9857594967;
29;3;21.6239757538;13.5;7;40.9405136108;2;21.9500007629;11.0;6;24.1151165962;
30;3;20.6239757538;13.5;7;41.9064273834;2;19.9500007629;12.0;6;24.2501642704;
31;3;19.6239757538;13.5;7;42.7675685883;2;19.456287384;13.0;5;24.3907959461;
32;3;18.6239757538;13.5;7;43.519569397;2;17.9500007629;14.0;5;24.5368545055;
33;3;18.6239757538;14.5;7;44.1641292572;2;17.0;15.0;5;24.6881308556;
34;3;18.6239757538;15.5;7;44.7075996399;2;17.0;16.0;5;24.8443615437;
35;3;19.1239757538;16.5;7;45.1593761444;2;17.0;17.0;4;25.005228281;
36;3;20.0478134155;17.5;6;45.5304336548;2;17.0;18.0;4;25.1703586578;
37;3;20.1591300964;18.5;5;46.8321418762;2;17.0;19.0;4;25.3393273354;
38;3;21.2496433258;19.5;5;47.0299999714;2;17.0;20.0;4;25.5116591454;
39;3;21.2496433258;18.5;6;47.0605909824;2;17.0;21.0;4;25.6868326664;
40;3;21.2496433258;18.5;7;47.091766119;2;17.0;22.0;5;25.8642861843;
41;3;21.2496433258;18.5;7;47.1235172749;2;17.0;23.0;5;26.0434236526;
42;3;21.2496433258;18.5;7;47.1558350325;2;17.0;24.0;5;26.2236218452;
43;3;23.2496433258;21.5;8;47.1887089014;2;17.0;25.0;6;26.4042396545;
44;3;25.2496433258;23.5;8;47.2221269608;2;17.0;26.0;6;26.5846266747;
45;3;27.2496433258;25.5;8;47.2560760975;2;18.0;27.0;6;26.7641320229;
46;3;28.7496433258;26.5;9;47.2905418873;2;18.0719299316;28.0;6;26.9421138763;
47;3;29.7496433258;27.5;10;47.3255085945;2;18.1119766235;29.0;6;27.1179485321;
48;3;29.7999992371;27.5;10;47.3609591722;2;18.1515388489;30.0;7;27.2910404205;
49;3;29.7999992371;27.5;11;47.3968753815;2;18.0;29.0;8;27.4608278275;
50;3;29.7999992371;27.5;11;47.4332377911;2;19.0;29.0;8;27.626791954;
51;3;29.7999992371;28.0732955933;12;47.4700255394;2;21.0;29.0;8;27.7884612083;
52;3;29.7999992371;28.088010788;12;47.5072168112;2;21.0;29.0;9;27.9454174042;
53;3;30.2521648407;27.5;13;47.5447884798;2;21.9500007629;29.0;8;28.0972981453;
54;3;30.2634353638;27.5;13;47.5827163458;2;21.9500007629;28.0;9;28.2437982559;
55;3;29.7999992371;28.1330871582;14;47.6209751368;2;21.9500007629;27.0;8;28.3846707344;
56;3;30.2862911224;27.5;14;47.6595385075;3;21.9500007629;26.0;6;43.5197277069;
57;3;30.2978610992;27.5;15;47.6983793974;3;22.9500007629;26.0;6;44.3988361359;
