Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;2;9.19999980927;10.0;4;21.0;1;7.0;12.3000001907;5;17.0;
3;2;9.19999980927;10.0;4;21.0900000334;1;7.55000019073;11.3000001907;5;17.0;
4;2;9.21800041199;10.0;3;21.1871190071;1;7.55000019073;10.3000001907;4;17.0;
5;2;10.3561353683;10.0;3;21.2917383909;1;7.55000019073;9.30000019073;4;17.0;
6;2;11.3875217438;10.0;3;21.4042263031;1;8.55000019073;8.5;4;17.0;
7;2;11.4212675095;10.0;3;21.9389723539;1;8.82499980927;8.5;4;17.0;
8;2;11.5816917419;10.1999998093;3;22.4109756947;1;8.82499980927;8.5;4;17.0;
9;2;11.7232933044;10.3632001877;3;22.831872344;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.8495616913;10.4951858521;3;24.1073114872;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;12.2321929932;11.0209560394;3;25.2262470722;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;14.2321929932;11.4571752548;3;26.2035200596;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;16.2321929932;11.8107032776;4;27.060199976;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;17.4756546021;12.0916318893;4;27.819549799;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;18.5716552734;12.3113050461;4;28.5040667057;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;19.6752662659;12.4808797836;4;28.912750721;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;20.7863998413;12.5;4;29.3074398041;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;21.9048061371;12.5;4;29.7249407768;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;22.9174823761;12.5;5;30.1631817818;1;16.0206890106;10.9637317657;5;22.0;
20;2;23.04895401;12.5;5;30.6194429398;1;16.9500007629;11.0;6;22.0;
21;2;23.1858329773;12.5;5;31.0903835297;1;16.9500007629;11.0;6;22.0;
22;2;23.3271141052;12.5;5;31.5721096992;1;16.9500007629;11.0;7;22.0;
23;3;23.4716339111;12.5;4;32.0602788925;1;16.9500007629;11.0;7;22.0;
24;3;23.6180839539;12.5;5;32.550242424;1;16.9500007629;11.0;7;22.0;
25;4;23.7650718689;12.5;4;33.0372152328;1;16.9500007629;11.0;7;22.0;
26;4;21.7650718689;13.5;4;33.516456604;1;16.9500007629;11.0;8;22.0;
27;4;21.5;14.5;4;33.9834604263;1;16.9500007629;11.0;8;22.0;
28;4;21.5;15.5;4;34.4341192245;1;16.9500007629;11.0;8;22.0;
29;4;21.5;16.2736473083;4;34.8648700714;1;16.9500007629;11.0;8;22.0;
30;4;20.5;15.2736473083;4;36.2727956772;1;16.9500007629;11.0;8;22.0;
31;4;21.5;15.6736469269;4;36.7856835127;1;16.9500007629;11.0;8;22.0;
32;4;23.5;16.7256469727;4;37.2874740362;1;16.9500007629;11.0;8;22.0;
33;4;22.8826293945;15.2736473083;4;37.778801918;1;14.9500007629;12.0;8;22.0;
34;4;22.9313163757;15.2736473083;5;38.2609636784;1;13.9500007629;13.0;8;22.0;
35;4;21.9855003357;14.2736473083;5;38.7358003855;1;12.9500007629;14.0;9;22.0;
36;4;20.5;14.2274847031;5;39.2055652142;1;12.0;15.0;9;22.0;
37;4;20.5;15.3161020279;5;39.6727705002;1;12.0;16.0;9;22.0;
38;4;20.1852798462;13.5;5;40.140029192;1;12.0;17.0;9;22.0;
39;4;19.2655639648;13.5;5;40.6098973751;1;12.0;18.0;9;22.0;
40;4;19.3532066345;13.5;5;42.0847229958;1;12.0;19.0;9;22.0;
41;4;21.4483909607;15.1000003815;5;42.6339470148;1;12.0;20.0;9;22.0;
42;4;24.5511837006;19.1000003815;5;43.147154212;1;12.0;21.0;10;22.0;
43;4;25.5;23.1000003815;5;43.7015862465;1;12.0;22.0;10;22.0;
44;4;27.5;27.1000003815;5;44.2973325253;1;12.0;23.0;10;22.0;
45;4;30.3999996185;30.1000003815;5;44.9338389635;1;12.0;24.0;11;22.0;
46;4;28.9345378876;34.0999984741;6;45.6098539829;1;12.0;25.0;12;22.0;
47;4;26.3999996185;36.7241516113;6;46.3234028816;1;12.0;26.0;12;22.0;
48;4;26.5;36.8705596924;6;47.0717885494;1;12.0;27.0;13;22.0;
49;4;27.4559726715;38.0311279297;8;47.8516261578;1;12.0;28.0;15;22.0;
50;4;27.6022796631;39.206413269;9;48.6589040756;1;12.0;29.0;15;22.0;
51;4;26.6022796631;38.3967819214;10;49.4890720844;1;12.0;30.0;15;22.0;
52;5;26.6022796631;38.6023674011;9;50.337143898;1;13.0;28.0;17;22.0;
53;5;25.5;40.8230323792;9;51.1978087425;1;12.0;29.0;17;22.0;
54;5;26.5;40.0583190918;10;52.0655426979;1;12.0;30.0;18;22.0;
55;5;26.5;39.3073997498;10;52.9347167015;1;13.0;28.0;18;22.0;
56;5;27.5;40.5690765381;11;53.7996888161;1;12.0;29.0;19;22.0;
57;6;29.5;38.841758728;11;54.6548933983;1;12.0;30.0;19;22.0;
58;6;28.6847267151;40.1234817505;11;56.4949240685;1;13.0;28.0;20;22.0;
59;6;29.7925052643;42.4119415283;12;57.3546113968;1;12.0;29.0;20;22.0;
60;6;31.8921031952;41.7045593262;13;58.1902914047;1;12.0;30.0;21;22.0;
61;6;28.8921031952;44.9985580444;13;58.9975249767;1;12.0;31.0;21;22.0;
62;6;29.8921031952;46.2910766602;13;59.7723664045;1;12.0;32.0;22;22.0;
63;6;31.8921031952;45.5792541504;14;60.5114468336;1;12.0;33.0;22;22.0;
64;8;31.2096977234;47.4662857056;12;62.212048769;1;12.0;34.0;23;22.0;
65;8;31.2096977234;47.7608032227;12;64.8802691698;1;12.0;35.0;24;22.0;
