Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;11.3000001907;10.0;5;21.0;1;8.55000019073;8.5;5;17.0;
7;2;11.3000001907;10.0;5;21.4999996424;1;8.82499980927;8.5;4;17.0;
8;2;11.4499998093;10.1999998093;5;21.9353003502;2;8.82499980927;8.89999961853;3;18.0;
9;2;11.5805902481;10.3632001877;5;22.3176362514;2;9.05000019073;8.5;3;18.4400001764;
10;2;11.6952905655;10.4951858521;5;23.5373773575;2;9.14900112152;8.67000007629;2;18.8367438316;
11;2;12.0612134933;11.0209560394;5;24.5968167782;2;9.23826694489;8.81392192841;2;19.1969907284;
12;2;14.0612134933;11.4571752548;5;25.5111111403;2;9.31932353973;8.93486309052;2;20.2952293158;
13;2;16.0612125397;11.8107032776;5;26.3018171787;2;9.56642627716;9.39324569702;3;21.2903478146;
14;2;16.8905448914;12.0916318893;5;26.9928781986;2;11.4059534073;9.78903102875;3;22.1878200769;
15;2;17.097864151;12.3113050461;5;27.6076834202;2;13.4059534073;10.1240053177;3;22.998385191;
16;2;17.2823047638;12.4808797836;5;27.9463441372;2;15.4059534073;10.4026165009;3;23.7358858585;
17;2;19.2706871033;12.5;5;28.2720229626;2;16.5773448944;10.6309299469;3;24.4153418541;
18;2;20.368391037;12.5;5;28.6230447292;2;17.6470718384;10.8157100677;3;25.0514712334;
19;2;21.4736976624;12.5;6;28.9990065098;2;18.7235908508;10.9637317657;3;25.4950146675;
20;2;22.5864849091;12.5;6;29.3989467621;2;19.7363796234;11.0;3;25.8971157074;
21;2;22.819683075;12.5;6;29.8212919235;2;19.8268508911;11.0;3;26.3298077583;
22;3;22.9463882446;12.5;5;30.2638244629;2;18.9500007629;12.0;3;26.7918066978;
23;3;23.0791473389;12.5;5;30.7236814499;2;18.9500007629;13.0;5;27.2809634209;
24;3;23.2171039581;12.5;6;31.19739151;2;18.9500007629;13.6404819489;5;27.7942223549;
25;4;23.3592185974;12.5;5;31.680949688;2;18.9500007629;13.897110939;6;28.3276257515;
26;4;23.504283905;12.5;5;32.1699318886;2;18.9500007629;14.1638126373;6;28.8763809204;
27;4;23.6509799957;12.5;5;32.6596431732;2;18.9500007629;14.4381904602;6;29.4349918365;
28;4;23.7978935242;12.5;5;33.1452922821;2;18.9500007629;14.7174959183;6;29.997449398;
29;4;23.9435882568;12.5;5;33.6221752167;2;18.9500007629;14.9987249374;6;30.55747509;
30;4;22.0866527557;13.5;5;35.0858602524;2;18.9500007629;15.2787380219;6;31.108792305;
31;4;22.2257575989;14.8999996185;5;35.5523524284;2;16.9500007629;17.2787380219;6;31.6454105377;
32;4;22.3597068787;15.9079999924;5;35.9984202385;2;15.9500007629;19.2787380219;6;32.1618824005;
33;4;21.4874668121;16.9160785675;5;36.4212948084;2;14.9500007629;21.2787380219;6;32.6535263062;
34;4;20.9263877869;17.5;6;36.8189200163;2;15.9500007629;20.2787380219;6;33.1165790558;
35;4;19.9325580597;16.5;6;37.1899569035;2;16.9500007629;20.2787380219;6;33.5482826233;
36;4;19.9387817383;16.5;6;37.533749938;2;17.9500007629;21.2787380219;7;33.946896553;
37;5;18.6082134247;15.9491243362;5;37.8502631187;2;18.9500007629;21.7522068024;7;34.3116474152;
38;5;18.6082134247;16.5;5;38.1399953365;2;18.9500007629;22.0804824829;8;34.6426277161;
39;5;19.1082134247;17.9660491943;5;39.4038798809;2;18.9500007629;22.378364563;9;34.9406614304;
40;5;21.0211639404;18.8999996185;5;39.6931866407;2;18.9500007629;22.6465950012;9;35.2071533203;
41;5;20.6652145386;17.9832057953;5;39.9613987207;2;18.9500007629;22.8864364624;11;35.4439373016;
42;5;20.6652145386;18.4326553345;5;40.2102013826;2;19.9500007629;20.8864364624;11;35.6531333923;
43;5;23.3874282837;21.4326553345;5;40.4413509369;3;18.9500007629;21.8864364624;9;50.8370227814;
44;5;23.8868274689;24.4326553345;5;41.5652747154;3;19.9500007629;22.8864364624;9;51.7479438782;
45;5;25.8999996185;28.4326553345;5;41.6474257708;3;21.9500007629;20.8864364624;9;52.4193744659;
46;5;28.6942272186;32.4326553345;6;41.7317047119;3;21.9500007629;21.8864364624;9;53.0072898865;
47;6;29.301864624;35.940788269;5;41.8180956841;3;22.9500007629;22.8864364624;9;53.5162696838;
48;6;30.3368911743;37.0447158813;5;41.9065746069;3;24.9500007629;20.8864364624;9;53.9513263702;
49;6;31.3567428589;38.0536422729;6;41.9971094131;3;26.9500007629;21.8864364624;10;54.3190898895;
50;6;32.2991333008;38.0999984741;6;42.0896590948;3;28.0717964172;22.8864364624;10;54.6270179749;
51;6;31.8286628723;38.7643127441;6;42.1841733456;3;28.2910804749;23.8864364624;10;54.8827629089;
52;6;32.3552513123;38.0999984741;7;42.2805927992;3;28.3486213684;24.8864364624;11;55.0;
53;7;31.942035675;38.6895217896;6;42.3788484335;4;28.375;26.0;10;55.0;
54;7;32.4136543274;37.5;7;42.4788614511;4;28.375;26.0;10;55.0;
