Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;4;20.0;2;7.55000019073;11.6999998093;4;18.0;
4;1;9.0;10.0;4;20.0;2;7.7000002861;10.3000001907;4;18.0449999571;
5;1;10.0;10.0;4;20.0;2;7.70675039291;9.30000019073;4;18.0915547609;
6;1;11.0;10.0;4;20.0;2;8.79559993744;8.5;4;18.1396753788;
7;2;12.0;10.0;3;21.3999996185;2;9.08142662048;8.5;4;18.1893689632;
8;2;13.1199998856;10.1999998093;2;21.7264003754;2;9.09260749817;8.5;4;18.2406382561;
9;2;14.2179203033;10.3632001877;2;21.9903717041;2;9.1041431427;8.5;4;18.6458880901;
10;2;14.597111702;10.4951858521;2;23.0819120407;2;9.19532585144;8.67000007629;4;19.0015610456;
11;2;14.9245738983;11.0209560394;2;23.99553442;2;9.27535152435;8.81392192841;4;19.3138639927;
12;2;16.9245738983;11.4571752548;2;24.7449600697;2;9.34562015533;8.93486309052;4;20.3325256109;
13;2;18.9245738983;11.8107032776;3;25.3503712416;2;9.57481765747;9.39324569702;5;21.2316069603;
14;2;19.9627056122;12.0916318893;3;25.8344515562;2;11.3927364349;9.78903102875;5;22.0147647858;
15;2;20.9761257172;12.3113050461;3;26.2195074558;2;13.3927364349;10.8307065964;4;22.6909470558;
16;2;21.9898986816;12.4808797836;3;26.3048160076;2;15.0206890106;11.1569023132;4;23.2723004818;
17;2;23.0040187836;12.5;2;26.3530313969;2;16.4730377197;10.6309299469;4;23.7723295689;
18;2;24.0184822083;12.5;2;26.4023760557;2;17.5023937225;10.8157100677;4;24.2045152187;
19;2;24.9207115173;12.5;3;26.4528282881;2;18.5330257416;10.9637317657;4;24.4187514782;
20;2;24.9358482361;12.5;3;26.5043625832;2;18.9500007629;11.9675006866;5;24.5658416748;
21;2;24.9513092041;12.5;3;26.5569496155;2;18.9500007629;12.0263366699;5;24.7181026936;
22;2;24.9670848846;12.5;3;26.6105561256;2;18.9500007629;12.0872411728;6;24.8752605915;
23;2;24.983165741;12.5;3;26.6651450396;2;18.9500007629;12.4376306534;6;25.0369865894;
24;2;24.9995422363;12.5;4;26.72067523;2;18.9500007629;12.5184936523;6;25.2028975487;
25;3;23.0162029266;13.5;3;26.7771017551;3;18.9500007629;12.6014490128;5;25.3725583553;
26;3;22.0331306458;14.5;3;26.8343759775;3;18.9500007629;11.0;5;25.5454843044;
27;3;21.0503120422;15.5;3;26.8924454451;3;18.9500007629;12.0;5;25.7211458683;
28;3;20.0677337646;16.5;3;26.9512542486;3;18.9500007629;12.8605728149;6;25.8989739418;
29;3;19.0853767395;17.5;3;27.0107431412;3;18.9500007629;12.9494867325;6;26.0783667564;
30;3;18.1032218933;18.5;3;27.0708494186;3;18.9500007629;13.0391836166;6;26.2586970329;
31;3;17.6212539673;19.5;3;27.1315076351;3;17.9082069397;12.0391836166;6;26.4393210411;
32;3;17.6394519806;20.5;4;27.1926498413;3;16.9488487244;13.0;6;26.6195874214;
33;3;17.6577949524;21.5;4;27.2542052269;3;15.989408493;14.0;6;26.7988462448;
34;3;18.0;20.4016819;4;27.3161010742;3;15.0797405243;15.0;6;27.9764590263;
35;3;17.6948299408;20.5;4;27.3782629967;3;18.0797405243;13.0;6;28.2593067884;
36;3;17.7134780884;21.5;4;27.4406147003;3;20.1895179749;12.0;6;28.5496649742;
37;4;18.0;20.4762458801;4;27.5030794144;3;21.7836074829;11.0;6;28.8477138281;
38;4;17.0;20.5;4;28.5655794144;3;22.9102783203;11.0;6;29.1536705494;
39;4;18.0;23.1000003815;4;28.628036499;3;24.040309906;11.0;6;29.4677783251;
40;4;20.0;21.1512145996;5;28.690372467;3;25.1738052368;11.0;6;29.7902938128;
41;4;19.0;22.1761493683;5;28.7525100708;3;26.310874939;11.0;6;30.1214686632;
42;4;20.8257522583;22.1761493683;6;28.8143725395;3;27.451625824;11.0;6;30.4615271091;
43;4;21.0;23.1761493683;6;28.8758842945;3;28.5961494446;11.0;6;30.8106405735;
44;4;22.8627662659;25.1761493683;6;28.936971426;3;29.0945205688;11.0;7;31.1688997746;
45;4;23.0;27.1761493683;6;29.9975619316;3;27.2467803955;12.0;7;31.536283493;
46;4;25.899269104;29.1000003815;7;30.1475862265;3;28.4029197693;15.0;7;31.9126274586;
47;4;27.9172763824;30.1000003815;8;30.3040962219;3;29.5628662109;18.0;8;32.2975943089;
48;4;28.0;32.0999984741;8;30.4674090147;3;29.726474762;21.0;8;32.6906473637;
49;4;28.5;33.3702697754;9;30.6378316879;3;29.8935222626;24.0;8;33.0910294056;
50;6;28.9212684631;34.3934440613;7;30.8156540394;3;30.0636863708;26.0;8;33.4977474213;
51;6;28.9574794769;32.5;9;31.0011404753;3;30.236541748;26.0;9;33.9095668793;
52;6;28.9962501526;34.0999984741;9;31.1945210695;3;30.4115638733;26.0;9;34.3250203133;
53;6;29.0376663208;34.4609184265;9;31.3959813118;3;30.5881328583;26.0;9;34.7424221039;
54;6;30.0817985535;33.0999984741;8;31.6056520939;3;30.7655296326;26.0;9;35.1009097099;
55;6;30.1816959381;33.0999984741;9;31.8235986233;3;30.9178848267;26.0;10;35.4453148842;
