Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;2;6.0;13.9000005722;3;18.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;12.3000001907;3;18.0125000477;
3;1;9.0;10.0;5;20.0;2;7.70187520981;11.3000001907;3;18.0250297785;
4;1;9.0;10.0;5;20.0;2;7.70375442505;10.3000001907;3;18.0375860929;
5;1;10.0;10.0;5;20.0;2;7.70563793182;9.30000019073;2;18.0501658916;
6;1;11.0;10.0;5;20.0;2;8.55000019073;9.13009929657;2;18.0627661943;
7;1;11.0;10.0;5;20.3999996185;2;8.82499980927;9.13766002655;2;18.0753836632;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;8.82499980927;9.14523029327;2;18.4387693405;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;8.9015007019;9.32926177979;2;18.7502501011;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;8.96626472473;9.48736572266;2;19.0160126686;
11;2;11.9125738144;11.0209560394;4;23.9143505096;2;9.02068901062;9.6226348877;2;19.968355298;
12;2;12.1743059158;11.4571752548;4;24.6514065266;2;9.22696018219;10.1023635864;1;20.7961871624;
13;2;14.9125738144;11.8107032776;5;25.2438547611;2;9.40506362915;10.519906044;1;21.5030677319;
14;2;16.9125728607;12.0916318893;5;25.7143762112;2;11.2269601822;10.8770399094;1;22.0978783369;
15;2;17.9401035309;12.3113050461;5;26.0852768421;2;13.2269601822;11.1782035828;1;22.5927333832;
16;2;18.94962883;12.4808797836;5;26.1558350325;2;15.2269601822;11.4294538498;1;23.0011434555;
17;2;19.9593238831;12.5;5;26.1887089014;2;16.2269592285;11.6375436783;1;23.336638689;
18;2;20.9691867828;12.5;5;26.2221269608;2;17.2269592285;11.8092365265;2;23.4492073059;
19;2;21.8666381836;12.5;5;26.2560760975;2;18.2269592285;11.8695240021;2;23.4897966385;
20;2;21.8768234253;12.5;5;26.2905418873;2;18.9500007629;11.8938779831;3;23.5309180021;
21;2;21.8871631622;12.5;7;26.3255085945;3;18.9500007629;11.9185504913;3;23.5725449324;
22;2;21.8976516724;12.5;7;26.3609591722;3;18.9500007629;11.0;3;23.6146490574;
23;2;21.9082870483;12.5;7;26.3968753815;3;18.9500007629;12.0;3;23.6572006941;
24;3;21.9190635681;12.5;6;26.4332377911;3;18.9500007629;12.1600408554;3;23.7001686096;
25;3;21.5;12.5;6;26.4700255394;3;18.9500007629;12.190117836;2;23.7435200214;
26;3;21.9410076141;12.5;6;26.5072168112;3;18.9500007629;12.2204637527;2;23.7872209549;
27;3;21.9521656036;12.5;6;26.5447884798;3;18.9500007629;12.2510547638;3;23.8312362432;
28;3;21.9634361267;12.5;7;26.5827163458;3;18.9500007629;12.2818651199;3;23.8755295277;
29;3;21.5;13.1330862045;7;26.6209751368;3;18.9500007629;12.3128709793;3;23.9200633764;
30;3;21.9862918854;12.5;6;26.6595385075;3;18.9500007629;12.3440446854;3;23.9647996426;
31;3;21.9978618622;12.5;6;26.6983793974;3;17.392080307;12.0;3;24.0096993446;
32;3;22.009513855;12.5;6;26.7374696732;3;16.4021835327;13.0;3;24.0547225475;
33;3;22.0212402344;12.5;5;26.7767804861;3;15.4123134613;14.0;3;25.0998294353;
34;3;21.5;13.2107124329;5;26.8162822723;3;15.4724617004;15.0;3;25.2524791956;
35;3;22.044883728;12.5;5;26.8559447527;3;16.4826202393;16.0;3;25.4154970646;
36;3;21.5;13.2423782349;5;26.8957372904;3;16.4927787781;17.0;3;25.5895761251;
37;3;22.0687217712;12.5;6;26.9356285334;3;16.5029296875;18.0;3;25.7754025459;
38;3;21.5;13.2742509842;6;27.9755871296;3;16.5130634308;19.0;2;25.9736407995;
39;3;23.0926761627;12.8999996185;6;28.0655810833;3;16.5231685638;20.0;2;26.1849149466;
40;3;22.104675293;13.5;7;28.1575536728;3;16.5332393646;21.0;2;26.4097884893;
41;3;22.5;13.7630214691;7;28.2514978647;3;16.543264389;22.0;3;26.6487407684;
42;3;21.4754486084;13.5;7;28.3474012613;3;16.5532360077;23.0;3;26.902140379;
43;3;22.5042190552;16.5;7;28.4452464581;3;16.5631446838;24.0;3;27.1702182293;
44;3;23.5335731506;19.5;7;28.5450093746;3;16.5729827881;25.0;3;27.4530386925;
45;3;24.5635032654;22.5;7;28.6466597319;3;16.5827445984;26.0;3;27.7504715919;
46;3;24.5939979553;25.5;7;28.7501603365;3;16.5924186707;27.0;3;28.0621657372;
47;3;24.6250476837;27.5;8;28.8554667234;3;16.6019973755;28.0;4;28.387526989;
48;3;24.6566390991;27.5;8;28.9625269175;3;16.6114749908;29.0;4;28.7257003784;
49;3;24.6887588501;27.5;9;29.0712811947;3;16.6208457947;30.0;5;29.0755615234;
50;4;24.7213840485;27.5;6;44.1816608906;3;17.6301002502;28.0;6;29.4357156754;
51;4;25.7544975281;28.5;7;45.043589592;3;16.6392345428;29.0;8;29.8045086861;
52;4;26.7880764008;29.5;7;45.8263568878;3;17.0;29.0;8;30.1800501347;
53;4;27.822095871;30.5;8;46.5290352106;3;18.0;30.0;9;30.5602462292;
54;5;28.2685050964;32.2840270996;8;47.1540455818;3;19.0;31.0;9;30.9428465366;
55;5;29.2795581818;32.5;9;47.7062895298;3;20.0;32.0;11;31.3254961967;
56;5;29.5;34.3480072021;9;48.1922779083;3;20.9500007629;33.0;11;31.7058005333;
57;5;31.9619560242;32.5;9;48.619341135;3;20.9500007629;33.0;12;32.0813875198;
58;5;32.3119239807;33.4143638611;9;48.9949967861;3;20.9500007629;33.0;13;32.449972868;
59;5;32.5;34.4483261108;10;49.2327780724;3;20.9500007629;33.0;14;32.8094220161;
60;5;35.0698356628;32.5;10;50.3538074493;3;20.9500007629;33.4962501526;14;33.1578021049;
61;5;36.6561431885;33.5;10;50.5151677132;3;20.9500007629;33.5337142944;15;33.4934258461;
62;5;36.9030036926;35.5;11;50.6778838634;3;20.9500007629;33.5703773499;18;33.7864894867;
63;5;37.7290077209;35.5;12;50.8417942524;3;20.9500007629;33.5750007629;18;34.0608100891;
64;6;35.7654724121;37.5;11;51.0067311525;3;20.9500007629;34.5750007629;18;34.319776535;
65;6;35.9320907593;38.5;11;52.8822468519;3;21.9500007629;32.5750007629;19;34.5628671646;
66;6;33.3064994812;41.348072052;13;54.4512246847;3;20.9500007629;33.5750007629;19;34.7898340225;
67;6;32.5205001831;42.6809082031;13;55.7583427429;3;20.9500007629;34.5750007629;19;35.0006799698;
68;6;31.6968002319;43.8166732788;14;56.8503011465;4;20.9500007629;35.5750007629;19;35.1956272125;
69;6;30.8405151367;44.9554824829;14;57.6078749895;4;20.9500007629;36.5750007629;21;35.3750829697;
70;6;29.9500007629;46.0970687866;15;58.9470355511;4;21.9500007629;34.5750007629;21;35.539607048;
71;6;30.4500007629;48.2411346436;16;59.3908019066;4;20.9500007629;35.5750007629;21;35.6898756027;
72;7;31.4500007629;50.3873672485;15;59.8472263813;4;20.9500007629;36.5750007629;21;35.8266506195;
73;7;31.4500007629;52.5354270935;15;60.3159823418;4;20.9500007629;37.5750007629;21;35.9507513046;
74;7;31.4500007629;54.6849517822;16;60.7967032194;4;20.9500007629;38.5750007629;21;37.0;
75;7;31.4500007629;56.8355560303;17;61.2889807224;4;22.6812515259;38.25;21;37.0299999714;
76;7;31.4500007629;58.7841567993;17;61.7923654318;4;23.6812515259;38.25;21;37.0605909824;
77;8;32.4500007629;61.0107727051;17;63.3063642979;4;23.6812515259;38.6749992371;22;37.091766119;
78;8;34.4500007629;57.6269493103;19;63.890434742;4;23.6812515259;39.6749992371;23;37.1235172749;
79;8;33.4500007629;61.7911186218;19;64.4869446754;5;23.6812515259;40.6749992371;21;55.1558350325;
