Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;5;17.0;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;8.82499980927;8.5;5;17.3400001526;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;8.9015007019;8.67000007629;5;17.6278438568;
11;1;11.6125736237;11.0209560394;5;22.9143505096;1;8.96626472473;8.81392192841;5;17.869726181;
12;1;11.8743057251;11.4571752548;5;23.6214065552;1;9.02068901062;8.93486309052;5;18.786491394;
13;1;13.6125736237;11.8107032776;6;24.1832637787;1;9.22696018219;9.39324569702;6;19.5780620575;
14;1;14.6125736237;12.0916318893;6;24.6226100922;1;11.0206890106;9.78903102875;6;20.2480106354;
15;2;16.6125736237;12.3113050461;5;25.9617595673;1;12.0206890106;10.1240053177;6;20.8052330017;
16;2;18.6125736237;12.4808797836;5;26.0900000334;1;13.0206890106;10.4026165009;6;21.2618598938;
17;2;19.939573288;12.5;5;26.1871190071;1;14.0206890106;10.6309299469;6;21.6314201355;
18;2;20.9687099457;12.5;5;26.2917383909;1;15.0206890106;10.8157100677;6;21.9274635315;
19;2;21.8875217438;12.5;6;26.4042263031;1;16.0206890106;10.9637317657;6;22.0;
20;2;21.9212684631;12.5;6;26.5249304771;1;16.9500007629;11.0;6;22.0;
21;2;21.9574794769;12.5;6;26.6541694403;1;16.9500007629;11.0;6;22.0;
22;2;21.9962501526;12.5;6;26.7922235727;1;16.9500007629;11.0;7;22.0;
23;2;22.0376663208;12.5;6;26.9393253326;2;17.9500007629;11.3999996185;7;23.0;
24;2;22.0817985535;12.5;6;27.0956480503;2;18.9500007629;11.5;7;23.0425000191;
25;2;22.1286945343;12.5;6;27.261295557;2;18.9500007629;11.0;7;23.0863631964;
26;2;19.5;14.0653238297;8;27.4362905025;2;18.9500007629;11.0;7;23.1315953732;
27;3;18.5;14.5;7;27.6205644608;2;18.9500007629;11.0;7;23.1781990528;
28;3;17.5;15.5;7;27.8139474392;2;18.9500007629;11.0;8;23.226172924;
29;3;16.5;16.5;7;28.016159296;2;18.9500007629;11.0;8;23.2755119801;
30;3;15.5;17.5;8;28.2268030643;3;16.9500007629;12.0;7;23.3262070417;
31;4;14.5;18.5;8;30.5297777653;3;15.9500007629;13.0;7;23.3782446384;
32;4;15.0;20.3337669373;8;30.8789141178;3;14.9500007629;14.0;9;23.4316068888;
33;4;16.0;21.3830890656;8;31.2391343117;3;14.0;15.0;9;23.4862712622;
34;4;16.0;22.4342403412;9;31.6094098091;3;14.3344116211;16.0;9;23.5422104597;
35;4;17.0;20.487159729;10;31.9885663986;3;14.346997261;17.0;8;23.5993924141;
36;5;16.0;21.5417690277;8;45.125297308;3;14.3598632812;18.0;9;23.657779932;
37;5;17.0;22.5;9;46.1556789875;3;14.373000145;19.0;10;23.7173310518;
38;5;19.0;20.5;9;47.137223959;3;14.3863992691;20.0;10;23.7779986858;
39;5;19.0;21.7147426605;9;48.0656917095;3;14.4000492096;21.0;10;23.8397308588;
40;5;20.0;22.7750320435;10;48.938970089;5;14.413939476;22.0;7;53.9024705887;
41;5;22.0;20.836391449;10;49.7567663193;5;16.0;24.0;8;55.4661563635;
42;5;22.0;21.8986549377;11;50.5202229023;5;18.0;25.7695407867;8;56.8694708347;
43;5;23.0;22.9616413116;12;51.2315175533;5;20.0;26.8276500702;10;58.1106762886;
44;5;25.0;21.0251636505;12;51.8934943676;5;22.0;27.8864860535;11;59.1947448254;
45;5;25.0;22.0890235901;14;52.5093545914;5;24.0;28.9459838867;12;60.1316225529;
46;5;26.4551544189;23.0890235901;14;53.069416523;5;26.0;30.006072998;13;60.9344873428;
47;5;28.5375003815;25.0890235901;14;53.4374728203;5;27.1217956543;31.0666770935;13;61.6181693077;
48;5;28.5375003815;28.0890235901;15;53.7954392433;5;27.7791843414;32.1277198792;14;62.197884798;
49;5;30.5375003815;30.5;15;54.1423854828;5;28.9134502411;30.1891231537;14;62.5008940697;
50;5;31.9672298431;32.5;15;54.4775304794;5;30.5377006531;32.189125061;15;62.5696463585;
51;5;31.5375003815;33.5;17;54.8002405167;5;30.9749984741;34.189125061;15;62.6385219097;
52;5;33.5374984741;32.5;17;55.1100277901;5;32.5686645508;36.0;16;62.7074263096;
53;5;34.6034889221;32.5;17;55.4065442085;5;33.5341720581;37.0;17;62.7762646675;
54;5;34.647026062;32.5;19;55.6895723343;6;33.549659729;38.0;16;62.8449420929;
55;6;34.6894302368;32.5;16;74.9590148926;5;27.2901115417;32.0;17;43.9133646488;
56;6;34.0374984741;34.5;15;75.2148842812;6;27.3055076599;31.0;14;58.981439352;
57;6;36.0374984741;34.5;15;75.4572920799;6;27.6500015259;31.0;12;59.7990751266;
