Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;9.0;10.0;4;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;10.0;10.0;4;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;11.0;10.0;3;20.0;1;8.55000019073;8.5;4;17.0;
7;2;11.3000001907;10.0;2;21.3999996185;1;8.82499980927;8.5;4;17.0;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;8.82499980927;8.5;3;17.0;
9;2;11.5179204941;10.3632001877;2;21.9903717041;1;8.82499980927;8.5;3;17.3400001526;
10;2;11.597111702;10.4951858521;2;23.0919120312;1;8.9015007019;8.67000007629;3;17.6278438568;
11;2;11.927573204;11.0209560394;2;24.0163254738;1;8.96626472473;8.81392192841;3;17.869726181;
12;2;13.9275741577;11.4571752548;2;24.7773565054;1;9.02068901062;8.93486309052;3;18.786491394;
13;2;15.9275741577;11.8107032776;3;25.395208478;1;9.22696018219;9.39324569702;3;19.5780620575;
14;2;16.9761562347;12.0916318893;3;25.8925833702;1;11.0206890106;9.78903102875;3;20.2480106354;
15;2;17.9935646057;12.3113050461;3;26.2918028831;1;12.0206890106;10.1240053177;3;20.8052330017;
16;2;19.0115871429;12.4808797836;3;26.3921557665;1;13.0206890106;10.4026165009;3;21.2618598938;
17;2;20.0302200317;12.5;3;26.4563041925;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;21.0494651794;12.5;3;26.5224741697;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;21.956741333;12.5;4;26.5906432867;1;16.0206890106;10.9637317657;3;22.0;
20;2;21.977191925;12.5;5;26.6607804298;1;16.9500007629;11.0;4;22.0;
21;2;21.9982337952;12.5;6;26.7328453064;2;17.9500007629;11.3999996185;3;23.0;
22;2;22.0198535919;12.5;6;26.8067884445;2;18.9500007629;11.0;4;23.1074999571;
23;2;22.0420360565;12.5;6;26.8825509548;2;19.1991882324;11.0;5;23.2253656387;
24;2;22.0647659302;12.5;6;26.9600640535;2;18.9500007629;11.6126823425;5;23.3543308973;
25;2;22.0880184174;12.5;7;27.0392494202;2;18.9500007629;11.6771650314;5;23.4951226711;
26;2;22.1117744446;12.5;7;27.120018959;2;19.286403656;11.0;5;23.6484457254;
27;2;20.1360054016;13.5;7;27.2022752762;2;18.9500007629;11.8242225647;5;23.8149644136;
28;2;19.1606826782;14.5;7;27.2859115601;3;18.9500007629;11.9074821472;4;23.9952818155;
29;2;18.1857738495;15.5;7;27.3708124161;3;18.9500007629;11.0;4;24.1899158955;
30;2;17.2112426758;16.5;7;27.4568536282;3;17.4427318573;12.0;4;24.399273634;
31;2;16.2370567322;17.5;7;27.5439035892;3;16.4898376465;13.0;4;24.6236231327;
32;2;15.263171196;18.5;7;27.6318233013;3;15.5403156281;14.0;4;24.8630647659;
33;2;14.7895469666;19.5;7;27.7204678059;3;14.6441898346;15.0;4;25.1175034046;
34;2;14.8161401749;20.5;7;27.8096864223;3;14.7014389038;16.0;4;25.3866217136;
35;2;14.8429059982;21.5;8;27.8993241787;3;14.7619895935;17.0;4;25.6698577404;
36;2;15.8697967529;19.5;8;27.989222765;3;14.825717926;18.0;4;25.9663875103;
37;2;14.8967666626;20.5;8;28.079221487;3;14.8924369812;19.0;5;26.2751159668;
38;2;14.9237661362;21.5;9;28.1691586971;3;14.9619007111;20.0;5;26.5946760178;
39;2;15.9507474899;19.5;9;28.258872509;3;15.0338020325;21.0;6;26.9234399796;
40;2;14.9776620865;20.5;10;28.348202467;3;15.1077737808;22.0;6;27.2595415115;
41;2;15.0044612885;21.5;10;28.4369900227;3;15.1833972931;23.0;6;27.6009097099;
42;2;16.0310974121;19.5;11;28.5250804424;3;14.0;25.0;6;27.9453148842;
43;2;15.0575237274;20.5;11;28.6123232841;3;14.0;27.0;7;29.2904214859;
44;2;15.0836963654;21.5;12;28.6985738277;3;15.0;29.0;7;29.7088520527;
45;2;16.1095714569;19.5;12;28.7836937904;4;17.0;31.8999996185;6;31.1280686855;
46;2;16.0;19.5;12;28.867552042;4;18.2598342896;33.0;7;31.6534867287;
47;2;17.0;19.0470199585;12;28.9500255585;4;18.5281066895;35.0;7;32.1860237122;
48;2;18.0;20.0470199585;13;29.0310001373;4;18.5748767853;36.8679122925;8;32.7246497869;
49;2;20.0;21.0470199585;13;29.110370636;4;19.6253471375;35.1507987976;8;33.2685527802;
50;2;20.0;22.0470199585;13;29.1880412102;4;18.6797084808;36.4228630066;8;33.8171505928;
51;2;22.0;22.5;15;29.2639269829;5;18.7381477356;37.6828422546;7;34.3700869083;
52;2;22.7791786194;22.5;15;29.3379516602;5;19.8008384705;35.9297294617;7;34.9272110462;
53;2;21.5;23.5;14;29.4100503922;5;21.0;34.9297294617;7;35.4885425568;
54;2;22.5;22.5;13;29.4801678658;5;21.0;36.9297294617;7;36.0542242527;
55;2;22.8440513611;22.5;14;29.5482587814;5;22.0;38.9297294617;7;36.6244673729;
56;3;22.8644771576;22.5;13;29.6142878532;5;23.456287384;40.9297294617;8;37.1994879246;
57;3;22.8842868805;22.5;14;29.6782283783;5;22.9500007629;42.9297294617;8;37.7794408798;
