Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;9.19999980927;10.0;3;21.0;1;6.0;13.3000001907;4;17.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;12.3000001907;5;17.0;
3;2;9.21800041199;10.0;3;21.1871190071;2;8.55000019073;11.6999998093;4;18.0;
4;2;9.23742389679;10.0;3;21.2917383909;2;9.55000019073;10.3000001907;4;18.0449999571;
5;2;10.3875217438;10.0;3;21.4042263031;2;10.5500001907;9.30000019073;4;18.0915547609;
6;2;11.4212675095;10.0;3;21.5249304771;2;11.7955999374;8.5;4;18.1396753788;
7;2;11.4574794769;10.0;3;22.0694183111;2;12.0814266205;8.5;4;18.1893689632;
8;2;11.6208257675;10.1999998093;3;22.5515855551;2;12.0926074982;8.5;4;18.5925321579;
9;2;11.7654762268;10.3632001877;3;22.983014226;2;12.1833209991;8.67000007629;4;18.9461020231;
10;2;11.8949041367;10.4951858521;3;24.2738182545;2;12.2628726959;8.81392192841;4;19.9877706766;
11;2;12.2821455002;11.0209560394;3;25.4089095592;2;12.4972476959;9.28741931915;4;20.9098722935;
12;2;14.2821455002;11.4571752548;3;26.4029755592;2;12.7047214508;9.69840240479;4;21.7144933939;
13;2;16.2821464539;11.8107032776;3;27.276881218;2;14.7047214508;10.0478544235;5;22.4095226526;
14;2;17.5406589508;12.0916318893;3;28.0536293983;2;16.7047214508;10.3396730423;5;23.0065491199;
15;2;18.6418800354;12.3113050461;3;28.755402565;2;17.3642807007;11.3185443878;5;23.5189348459;
16;2;19.750667572;12.4808797836;4;29.1808357239;2;18.8075752258;10.7743663788;5;23.9603140354;
17;3;20.8668251038;12.5;3;29.5913586617;2;19.836523056;10.9307308197;5;24.2332029343;
18;3;21.9899806976;12.5;3;30.0233430862;2;20.3642807007;11.893280983;5;24.3731532097;
19;3;23.0070037842;12.5;4;30.4742712975;2;21.3642807007;11.9492616653;5;24.5185527802;
20;3;23.1422805786;12.5;4;30.9409928322;2;21.9500007629;12.2592763901;5;24.6691987514;
21;3;23.2822971344;12.5;4;31.4197778702;2;21.9500007629;12.3345994949;5;24.8248343468;
22;3;23.4259338379;12.5;5;31.906411171;2;21.9500007629;12.4124174118;5;24.9851484299;
23;3;23.5719223022;12.5;5;32.3963236809;2;22.6216583252;11.0;5;25.1497750282;
