Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;4;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;4;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;4;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;11.3000001907;10.0;2;21.0;1;8.55000019073;8.5;5;17.0;
7;2;11.3000001907;10.0;2;21.469999671;1;8.82499980927;8.5;5;17.0;
8;2;11.4409999847;10.1999998093;2;21.8705514669;1;8.82499980927;8.5;5;17.0;
9;2;11.5611658096;10.3632001877;2;22.2129640579;1;8.82499980927;8.5;5;17.3400001526;
10;2;11.6638889313;10.4951858521;2;23.3718163967;2;8.9015007019;9.06999969482;4;18.6278438568;
11;2;12.0115451813;11.0209560394;2;24.3595588207;2;9.1912651062;8.81392192841;4;18.9472261667;
12;2;14.0115451813;11.4571752548;2;25.1902494431;2;9.26312637329;8.93486309052;4;19.9789875746;
13;2;16.0115451813;11.8107032776;3;25.884378314;2;9.49527168274;9.39324569702;5;20.8964561224;
14;2;17.1229076385;12.0916318893;3;26.4648982286;2;11.3173274994;9.78903102875;5;21.7039344311;
15;2;18.1652603149;12.3113050461;3;26.9543362856;2;13.3173274994;10.1240053177;5;22.4110306501;
16;2;19.2103462219;12.4808797836;2;27.1521308422;2;15.3173274994;10.4026165009;5;23.0305528641;
17;2;20.2582130432;12.5;2;27.3210272789;2;16.0206890106;11.3384075165;5;23.5766518116;
18;2;21.3088817596;12.5;2;27.4992582798;2;17.0206890106;11.5938024521;5;24.0634207726;
19;2;22.2497768402;12.5;3;27.6867210865;2;18.5012798309;10.9637317657;5;24.3413090706;
20;2;22.306016922;12.5;3;27.8832085133;2;18.9500007629;11.9365234375;6;24.5615956783;
21;2;22.3649635315;12.5;3;28.0884003639;2;18.9500007629;12.024638176;6;24.7969653606;
22;2;22.4265193939;12.5;3;28.3018581867;2;18.9500007629;12.1187858582;6;25.04737854;
23;2;22.4905567169;12.5;2;28.5230212212;2;18.9500007629;12.52368927;6;25.3125803471;
24;2;22.5569057465;12.5;2;28.7512066364;2;18.9500007629;12.6562900543;6;25.59207654;
25;2;22.6253623962;12.5;3;28.9856116772;2;18.9500007629;12.7960386276;6;25.8851153851;
26;2;19.5;14.4964027405;3;29.2253217697;2;18.9500007629;12.9425573349;7;26.1906752586;
27;2;19.5;14.5;3;29.4693202972;2;19.8929023743;11.0;8;26.5074620247;
28;2;18.840795517;15.5;2;29.716504097;2;18.9500007629;12.0;8;26.8339166641;
29;2;17.9149513245;16.5;2;29.9657006264;3;18.9500007629;13.0;8;27.1682343483;
30;2;16.9897098541;17.5;2;30.2156887054;3;18.9500007629;13.5841169357;8;27.508395195;
31;2;16.0647068024;18.5;2;30.4652233124;3;17.9500007629;12.5841169357;7;27.8522076607;
32;2;15.6395664215;19.5;2;30.7130589485;3;15.9500007629;14.5841169357;7;28.1973586082;
33;2;15.7139177322;20.5;3;30.9579744339;3;14.9500007629;16.5841178894;7;28.5414757729;
34;2;15.7873916626;21.5;3;31.198797226;3;14.0;18.5841178894;6;28.8821902275;
35;2;15.0;20.5;3;31.4344263077;3;14.0;20.5841178894;7;29.2172021866;
36;2;15.0;20.5;3;31.6638503075;3;14.0;22.5841178894;7;29.5443434715;
37;2;15.9991550446;21.5;3;31.8861660957;3;14.0;24.5841178894;6;29.8616328239;
38;2;15.0;20.5;4;32.1005897522;3;14.0;26.0754699707;7;30.1673221588;
39;2;15.0;20.5;4;32.3064651489;3;14.0;27.3505897522;7;30.4599313736;
40;2;16.0;21.5;4;32.5032672882;3;14.0;28.6139373779;6;30.7382688522;
41;2;17.2509803772;19.5;5;32.6906037331;3;14.0;29.864440918;8;31.0014419556;
42;2;16.307182312;20.5;6;32.8682103157;3;14.0;31.1012992859;8;31.2488517761;
43;2;16.3604621887;21.5;6;33.035943985;3;14.0;32.32396698;8;31.480178833;
44;2;17.4107837677;19.5;7;33.1937742233;3;14.0;33.5321617126;10;31.6953620911;
45;2;16.4581317902;20.5;7;33.3417720795;3;14.0;34.7258262634;10;31.8945665359;
46;2;16.5025310516;21.5;8;33.4800977707;3;14.0;35.9051094055;12;32.0781536102;
47;2;15.5025310516;20.5;8;33.6089868546;3;14.0;37.0703392029;14;32.2466449738;
48;2;16.0;20.5;8;33.7287387848;3;15.0;35.2219810486;13;32.4006881714;
49;2;18.0;20.5;9;33.8397035599;3;16.0;34.3606185913;13;32.5410261154;
50;2;18.0;21.5;10;33.9422702789;3;17.0;33.4869232178;13;32.6684646606;
51;2;19.0;22.5;10;34.0;3;18.0;32.6016197205;14;32.75;
52;2;20.0;23.5;10;34.0;3;18.9500007629;31.6749992371;14;32.75;
53;2;21.0;24.5;10;34.0;4;19.9500007629;32.6749992371;13;33.75;
54;3;21.5;25.5;8;54.0;4;20.9500007629;33.6749992371;13;33.8500000238;
55;3;23.5;24.5;9;55.2000007629;4;20.9500007629;34.6749992371;14;33.9588999748;
56;3;25.5;24.5;9;56.2175998688;4;20.9500007629;35.6749992371;15;34.0772645473;
57;4;26.2000007629;25.5;8;57.0579586029;4;20.9500007629;36.6749992371;15;34.2056473494;
