Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;10.0;10.0;6;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;11.0;10.0;6;20.0;1;8.55000019073;8.5;5;17.0;
7;1;11.0;10.0;6;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;8.82499980927;8.5;4;17.0;
9;1;11.2179203033;10.3632001877;6;20.9903717041;1;8.82499980927;8.5;4;17.3400001526;
10;2;11.597111702;10.4951858521;5;23.0419120789;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;11.9125738144;11.0209560394;5;24.0443505049;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;12.2133054733;11.4571752548;5;24.8968375921;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;14.2133054733;11.8107032776;5;25.6209878922;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;16.213306427;12.0916318893;5;26.2409451008;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;16.8722839355;12.3113050461;5;26.7804714441;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;17.0341415405;12.4808797836;5;27.0402543545;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;18.9988594055;12.5;5;27.2842636108;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;20.072063446;12.5;5;27.5518820286;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;21.1523475647;12.5;5;27.8440244198;1;16.0206890106;10.9637317657;5;22.0;
20;2;22.2399902344;12.5;5;28.1613030434;1;16.9500007629;11.0;6;22.0;
21;2;22.4483909607;12.5;5;28.5039470196;1;16.9500007629;11.0;6;22.0;
22;2;22.5511837006;12.5;5;28.871723175;1;16.9500007629;11.0;6;22.0;
23;2;22.6615161896;12.5;5;29.263862133;1;16.9500007629;11.0;6;22.0;
24;3;22.7791595459;12.5;4;29.6789975166;1;16.9500007629;11.0;6;22.0;
25;3;22.9036998749;12.5;5;30.1151270866;1;16.9500007629;11.0;6;22.0;
26;3;23.034538269;12.5;5;30.5695996284;1;16.9500007629;11.0;6;22.0;
27;3;21.5;13.5;5;31.0391392708;1;16.9500007629;11.0;6;22.0;
28;3;22.5;12.5;5;31.5199065208;1;16.9500007629;11.0;7;22.0;
29;3;23.4559726715;12.5;5;32.007601738;1;16.9500007629;11.0;7;22.0;
30;3;19.5;14.5;5;32.4976010323;1;16.9500007629;11.0;7;22.0;
31;3;18.5;16.5;5;33.9851250648;1;16.9500007629;11.0;7;22.0;
32;3;18.5;18.8999996185;5;34.5054206848;1;16.9500007629;11.0;7;22.0;
33;3;18.5;20.3021678925;5;35.0151305199;1;14.9500007629;12.0;7;22.0;
34;3;17.5;21.5060520172;5;35.5100986958;1;13.9500007629;13.0;7;22.0;
35;3;16.5;22.70403862;5;35.9866970778;1;12.9500007629;14.0;7;22.0;
36;3;16.0;23.8946781158;5;36.4419306517;1;12.0;15.0;6;22.0;
37;3;17.0;22.9125728607;5;36.8735020161;1;12.0;16.0;6;22.0;
38;3;16.0;24.930934906;6;37.2798335552;1;12.0;17.0;6;22.0;
39;3;17.0;23.9497623444;6;37.6600410938;1;12.0;18.0;6;22.0;
40;3;17.0;22.9690475464;6;38.0138825178;1;12.0;19.0;6;22.0;
41;3;16.0;24.9887866974;6;38.3416746855;1;12.0;20.0;7;22.0;
42;4;17.0;24.0089664459;5;38.6442008018;1;12.0;21.0;7;22.0;
43;4;17.0;23.0295810699;6;38.9226083755;1;12.0;22.0;7;22.0;
44;4;16.0;25.0506153107;6;39.1783118248;1;12.0;23.0;8;22.0;
45;4;17.0;24.072057724;5;39.4129019976;1;12.0;24.0;8;22.0;
46;4;17.0;27.072057724;5;39.6280648708;1;12.0;25.0;8;22.0;
47;4;18.0;29.1442222595;5;39.7771017551;1;12.0;26.0;8;22.0;
48;4;17.5331306458;29.1442222595;5;39.8343759775;1;12.0;27.0;9;22.0;
49;4;18.5503120422;30.1442222595;6;40.8924454451;1;12.0;28.0;9;22.0;
50;4;20.5677337646;31.5;7;40.98125422;1;12.0;29.0;9;22.0;
51;4;22.0;34.2805023193;7;41.0713341236;1;12.0;30.0;9;22.0;
52;4;23.0;36.3042984009;8;41.1626155376;1;13.0;28.0;9;22.0;
53;4;25.6212539673;34.5;8;41.25502491;1;12.0;29.0;10;22.0;
54;4;25.6394519806;36.5;8;41.3484848738;1;12.0;30.0;10;22.0;
55;4;26.1577949524;37.5;9;41.4429141283;1;13.0;28.0;9;22.0;
56;4;27.1762619019;35.5;9;41.538228035;1;12.0;29.0;10;22.0;
57;4;26.1948299408;36.5;9;41.6343390942;1;12.0;30.0;10;22.0;
58;4;26.2134780884;37.5;10;41.7311565876;1;13.0;28.0;10;22.0;
59;5;27.2321853638;35.5;10;41.8285880089;1;12.0;29.0;10;22.0;
60;5;26.2509231567;36.5;10;41.9265385866;1;12.0;30.0;10;22.0;
61;5;26.2696743011;37.5;11;42.0249118805;1;12.0;31.0;11;22.0;
