Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
62;7;40.6463127136;42.5;8;65.9601694345;2;12.0;32.0;18;22.0;
63;7;39.2339248657;44.4668273926;8;68.337133646;2;12.0;33.0;18;22.0;
64;7;38.887046814;44.0;8;71.4454609156;2;12.0;34.0;19;22.0;
65;7;36.3847312927;47.6813926697;9;73.3845762014;2;12.0;35.0;19;22.0;
66;7;38.3811798096;46.6872596741;12;74.9568845034;2;13.0;33.0;20;22.0;
67;7;38.7927017212;49.6872596741;14;76.172622323;2;12.0;34.0;22;22.0;
68;9;36.5787506104;53.4440078735;11;101.285895586;2;12.0;35.0;23;22.0;
69;9;37.6197357178;56.268371582;12;103.894692779;2;13.0;33.0;23;22.0;
70;9;34.120262146;61.3524055481;12;106.177196741;2;12.0;34.0;24;22.0;
71;9;34.2888221741;63.8074684143;13;108.143242359;2;12.0;35.0;25;22.0;
72;9;36.3049049377;65.42943573;13;109.825206637;2;13.0;33.0;25;22.0;
73;9;34.3212814331;67.4703674316;14;111.265492439;2;12.0;34.0;26;22.0;
74;10;34.3379402161;70.1660003662;14;112.507208228;2;12.0;35.0;27;22.0;
75;10;36.8217506409;68.5570831299;15;113.316334724;2;13.0;33.0;27;22.0;
76;10;37.7328681946;67.6028442383;14;114.049931645;2;12.0;34.0;25;22.0;
77;10;36.4215698242;67.6501617432;15;114.746642351;2;12.0;35.0;25;22.0;
78;10;36.4821472168;70.3833236694;15;115.407336473;2;13.0;33.0;25;22.0;
79;10;38.1455230713;71.6028442383;15;117.0334692;3;12.0;34.0;25;22.0;
80;11;38.2230682373;76.6028442383;14;117.776881099;3;12.0;35.0;24;22.0;
81;11;40.2999038696;81.6028442383;14;118.510401964;3;13.0;33.0;25;22.0;
82;11;41.1683120728;89.4798812866;16;119.237300754;3;12.0;34.0;25;22.0;
83;11;42.2812309265;94.6028366089;16;119.814659119;3;12.0;35.0;25;22.0;
84;11;42.4814682007;101.529258728;17;120.416784406;3;13.0;33.0;25;22.0;
85;11;44.541683197;105.554122925;17;121.04531312;3;12.0;34.0;25;22.0;
86;11;44.6045341492;112.156936646;19;121.701802969;3;12.0;35.0;26;23.0;
87;11;45.6537132263;115.088905334;19;122.38761425;3;14.0;34.0;24;23.0299999714;
88;11;45.7387657166;117.484596252;17;123.103767633;3;16.0;34.0;24;23.0605909824;
89;11;46.5987739563;118.862251282;17;123.850781918;3;17.0;34.0;23;23.091766119;
90;11;44.8850822449;124.547203064;18;124.628498793;3;18.0;34.0;23;23.1235172749;
91;11;47.9491691589;121.120109558;18;125.435906649;3;18.9500007629;34.0;23;23.1558350325;
92;11;47.0435943604;124.650169373;20;126.27098155;3;18.9500007629;33.0;21;23.1887089014;
93;11;49.1270980835;125.21182251;20;127.13056612;3;18.9500007629;32.0;17;23.2221269608;
94;11;50.2130584717;125.00403595;21;128.010303497;3;18.9500007629;31.0;18;23.2560760975;
95;11;52.1894416809;124.420455933;21;128.904657364;3;18.9500007629;30.0;18;23.2905418873;
96;11;55.3694534302;122.031806946;22;129.807022095;3;18.9500007629;29.0;18;23.3255085945;
97;11;56.7773971558;122.630661011;24;130.709934711;3;18.9500007629;28.0;18;23.3609591722;
98;11;57.9119300842;125.992874146;24;131.56180954;3;18.9500007629;27.0;18;23.3968753815;
99;11;59.0262527466;128.073577881;25;132.364665508;3;18.9500007629;26.0;18;23.4332377911;
100;11;60.1236686707;130.152801514;26;133.149410963;3;18.9500007629;25.0;18;23.4700255394;
