Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;2;9.19999980927;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0599999428;1;7.0;13.0;6;20.0;
3;2;9.21199989319;10.0;3;21.1229639053;1;8.0;12.0;6;20.0;
4;2;9.22459316254;10.0;3;21.1889609098;1;9.0;11.0;6;20.0;
5;2;10.3566884995;10.0;3;21.2580518723;2;10.0;10.3000001907;5;21.0;
6;2;11.377415657;10.0;3;21.3302885294;2;11.4499998093;10.0;5;21.0599999428;
7;2;11.3990869522;10.0;3;21.8190145493;2;12.4770002365;10.0;5;21.1229639053;
8;2;11.5457038879;10.1999998093;2;22.2388005257;2;13.5053339005;10.0;5;21.6001901627;
9;2;11.6716403961;10.3632001877;2;22.6008902788;2;14.5400857925;10.1999998093;5;22.0082015991;
10;2;11.7802667618;10.4951858521;2;23.7875448465;2;14.9036903381;10.3632001877;5;23.2129787207;
11;2;12.1362638474;11.0209560394;2;24.8040741682;2;15.4458408356;10.9097137451;5;24.245090127;
12;2;14.1362628937;11.4571752548;2;25.6643919945;2;15.9102916718;11.3658018112;5;25.1164904833;
13;2;16.1362628937;11.8107032776;2;26.3888099194;2;18.4998111725;11.7372808456;5;25.8465604782;
14;2;17.2742366791;12.0916318893;2;27.0000665188;2;20.4998111725;12.0336990356;5;26.4579504728;
15;2;18.3258094788;12.3113050461;2;27.5204386711;2;21.6851844788;12.2662630081;5;26.9734284878;
16;2;19.3801765442;12.4808797836;2;27.7490785122;2;22.7551460266;12.446267128;5;27.245682478;
17;2;20.437297821;12.5;2;27.9484119415;2;23.8292999268;12.5;5;27.4198198318;
18;2;21.4970970154;12.5;4;28.156321764;2;24.907661438;12.5;6;27.6032464504;
19;3;22.4468955994;12.5;3;28.3723301888;2;25.9902038574;12.5;6;27.7958021164;
20;3;22.5116996765;12.5;4;28.5958371162;2;26.5081100464;12.5;6;27.9972171783;
21;3;22.5787506104;12.5;4;28.8261203766;2;26.5987472534;12.5;6;28.207105875;
22;3;22.6478366852;12.5;4;29.0623402596;2;26.6931972504;12.5;7;28.4249610901;
23;3;22.7187023163;12.5;5;29.303548336;3;26.7912330627;12.5;6;28.6501536369;
24;3;22.7910652161;12.5;6;29.5486979485;3;26.8925685883;12.5;6;28.8819327354;
25;3;21.5;13.5;6;29.796661377;3;25.25;13.5;6;29.1194319725;
26;3;19.5;15.4186649323;7;30.0462479591;3;24.25;13.5;6;29.3616781235;
27;3;18.5;16.5184993744;7;30.2962265015;3;24.2127552032;14.5;6;29.60760355;
28;3;17.5;17.6184902191;7;30.5453491211;3;23.25;13.5;6;29.8560638428;
29;3;16.5;18.7181396484;7;30.7923750877;3;22.25;13.5;6;30.1058568954;
30;3;15.5;19.8169498444;7;31.0360965729;3;22.25;14.5;6;30.3557448387;
31;3;14.5;20.9144382477;7;31.2753615379;3;21.6600856781;15.5;6;30.6044793129;
32;3;14.0;22.0101451874;8;31.5090961456;3;20.7720146179;16.5;6;30.8508253098;
33;3;14.0;23.1036376953;8;31.736322403;3;19.8828716278;17.5;6;31.0935864449;
34;4;14.0;24.1945285797;7;31.9561743736;3;18.9921150208;18.5;6;31.3316273689;
35;4;15.0;22.2824707031;7;32.1679081917;3;18.09923172;19.5;7;31.5638952255;
36;4;14.0;23.3671627045;8;32.3709101677;3;17.2037525177;20.5;7;31.7894377708;
37;4;14.0;24.4483642578;8;32.5646982193;3;17.0552482605;21.5;7;32.0074167252;
38;4;15.0;22.5258789062;8;32.7489213943;3;17.1533374786;22.5;7;32.2171196938;
39;4;14.0;23.5995693207;8;32.9233555794;3;17.2477035522;23.5;7;32.4179635048;
40;4;14.0;24.669342041;9;33.0878953934;4;18.3380832672;25.2000007629;7;33.609498024;
41;4;15.0;22.7351589203;9;34.2425441742;4;18.3380832672;25.2000007629;7;34.9514032602;
42;4;15.0;24.1970176697;10;34.5174034834;4;19.3380832672;27.2000007629;7;36.7830562592;
43;4;16.0;25.3069610596;11;34.798089385;4;21.0;29.2000007629;9;38.3777476549;
44;4;18.0;23.4192352295;11;35.0862913132;4;23.0;31.2000007629;9;39.7623333931;
45;4;18.0;24.5345153809;12;35.3837816715;4;23.0;32.9937896729;10;40.980150342;
46;4;19.0;25.6535129547;13;35.6923729181;4;24.0;35.2754020691;12;42.0741196871;
47;4;20.0;23.7769489288;13;36.0138633251;4;23.6501617432;35.2754020691;11;42.8179576397;
48;4;21.6120758057;24.7769489288;14;36.2842636108;4;23.6992816925;36.2754020691;11;43.557057023;
49;4;22.0;25.7769489288;14;36.5518820286;4;23.7513504028;37.2754020691;12;44.3290807009;
50;4;23.7655639648;27.7769489288;15;36.8440244198;4;23.806427002;38.2754020691;13;45.1356953382;
51;4;24.8532066345;29.7769489288;15;37.1613030434;5;24.5870990753;37.2754020691;11;45.9777138233;
52;4;25.9483909607;31.0494651794;15;37.5039470196;5;23.5957164764;37.2754020691;10;46.8548054695;
53;4;26.0;32.0999984741;15;37.871723175;5;23.7457237244;36.2754020691;11;47.7652332783;
54;4;27.5;31.1000003815;15;38.263862133;5;23.8147239685;36.2754020691;8;48.7056548595;
55;4;26.5;32.0999984741;16;38.6789975166;5;24.0050086975;37.2754020691;9;49.6710314751;
56;4;26.5;32.9715995789;16;39.1151270866;5;24.1348896027;38.2754020691;9;50.5766892433;
57;4;26.5;33.1460494995;17;39.5695996284;5;24.2269306183;39.2754020691;10;52.4682643414;
58;5;26.5;33.3278427124;16;40.0391392708;6;26.3056201935;38.2754020691;9;53.4411181211;
59;5;27.5;31.3278408051;16;40.5199065208;6;28.3867874146;38.2754020691;10;54.4185823202;
60;5;26.5;32.3278427124;15;41.007601738;6;29.9850921631;38.2754020691;12;55.3899486065;
61;5;27.5;31.1000003815;15;42.4976010323;6;30.5556869507;38.5;10;56.3450614214;
62;5;27.5;33.0999984741;16;43.0051250458;6;32.2303581238;39.5;11;57.2748587132;
63;5;28.5;35.0999984741;17;43.5056166649;6;34.3583602905;39.5;11;58.1717942953;
64;5;29.5;37.0999984741;18;43.9945284128;6;36.4895820618;39.5;13;59.2607951164;
