Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;11.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;2;11.3000001907;10.0;2;21.0;1;11.0;10.0;4;20.0;
7;2;11.3000001907;10.0;2;21.3999996185;1;12.0;10.0;4;20.0;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;13.0;10.0;4;20.3999996185;
9;2;11.5179204941;10.3632001877;2;21.9903717041;1;14.0;10.1999998093;4;20.7264003754;
10;2;11.597111702;10.4951858521;2;23.0619120598;2;14.3268795013;10.6632003784;3;22.8194274902;
11;2;11.9185733795;11.0209560394;2;23.9545464516;2;15.2687425613;10.9097137451;3;23.7816035748;
12;2;13.9185733795;11.4571752548;1;24.6819883585;2;15.7017221451;11.3658018112;3;24.5765366554;
13;2;15.9185733795;11.8107032776;1;25.2644146681;2;18.2912425995;11.7372808456;2;25.2233480215;
14;2;16.9369182587;12.0916318893;1;25.7245066166;2;20.2912425995;12.0336990356;2;25.7444707155;
15;2;17.9431419373;12.3113050461;1;26.0845712423;2;21.364118576;12.2662630081;2;26.162507534;
16;2;18.9494171143;12.4808797836;2;26.1438889503;2;22.3902301788;12.446267128;2;26.3300433159;
17;3;19.955739975;12.5;1;26.1651208401;2;23.417263031;12.5;2;26.3921557665;
18;3;20.9621105194;12.5;1;26.1864993572;2;24.4452133179;12.5;3;26.4563041925;
19;3;21.8559494019;12.5;1;26.2080165148;2;25.4740791321;12.5;3;26.5224741697;
20;3;21.8624038696;12.5;1;26.2296639681;2;25.9351139069;12.5;3;26.5906432867;
21;3;21.8688983917;12.5;1;26.2514331341;2;25.9657897949;12.5;3;26.6607804298;
22;3;21.8754291534;12.5;1;26.2733153105;2;25.9973506927;12.5;4;26.7328453064;
23;3;21.8819942474;12.5;1;26.2953014374;2;26.0297813416;12.5;5;26.8067884445;
24;3;21.888589859;12.5;1;26.3173824549;2;26.0630550385;12.5;5;26.8825509548;
25;3;21.8952140808;12.5;1;26.3395489454;2;25.25;13.5;5;26.9600640535;
26;3;21.9018650055;12.5;1;26.3617914915;2;26.1320285797;12.5;5;27.0392494202;
27;3;21.5;13.044716835;1;26.3841004372;2;25.25;13.5;5;27.120018959;
28;3;21.5;13.0536403656;1;26.4064661264;2;26.2040081024;12.5;5;27.2022752762;
29;3;21.9219398499;12.5;2;26.428878665;2;25.25;13.5;5;27.2859115601;
30;3;21.5;13.0715513229;2;26.4513280392;2;24.25;13.5;5;27.3708124161;
31;3;21.5;13.0805311203;2;26.4738043547;2;23.316865921;14.5;5;27.4568536282;
32;3;21.5;13.0895214081;2;26.4962974787;2;23.25;13.5;5;27.5439035892;
33;3;21.9488887787;12.5;2;26.5187973976;2;24.25;14.2807321548;6;27.6318233013;
34;3;21.5;13.1075191498;2;26.5412938595;2;25.25;14.3422765732;6;27.7204678059;
35;3;21.5;13.1165180206;2;26.5637768507;2;24.25;13.5;6;27.8096864223;
36;3;21.9691333771;12.5;3;26.5862361193;2;23.5143585205;14.5;7;27.8993241787;
37;4;21.9758701324;12.5;2;26.6086617708;2;22.5546951294;15.5;7;27.989222765;
38;5;22.9825992584;12.5;1;27.6310436726;2;21.5951499939;16.5;8;28.079221487;
