Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
31;3;19.0647068024;15.5;4;30.4652233124;4;24.4213447571;14.5;3;30.0749063492;
32;3;18.1395664215;16.5;4;30.7130589485;4;23.4213447571;13.5;3;30.3248500824;
33;3;17.2139167786;17.5;5;30.9579744339;4;24.25;14.5;3;30.5737948418;
34;3;16.2873916626;18.5;4;31.198797226;4;23.25;13.5;3;30.8205022812;
35;3;14.0;20.5;4;31.4344263077;4;23.25;14.5;3;31.0637698174;
36;3;14.0;22.5;4;32.6638503075;4;22.9786968231;15.5;3;31.3024535179;
37;3;16.0;21.8999996185;6;32.936166048;4;21.9786968231;14.5;3;31.5354895592;
38;3;17.0;20.9200000763;7;33.2025647163;4;20.9786968231;14.5;4;31.7619123459;
39;3;17.0;20.9407901764;7;33.4624150991;4;22.9786968231;16.5;4;31.9808688164;
40;3;16.3467845917;22.5;8;33.7152119875;4;24.3913917542;18.5;4;32.1916303635;
41;3;17.0;21.9847774506;9;33.9605770111;4;25.4862327576;20.5;4;32.3935980797;
42;3;17.0;21.0079898834;9;34.1982536316;4;26.5771179199;21.5;5;32.5863051414;
43;3;18.3990135193;21.5;10;34.4280997515;4;27.6638374329;22.5;5;33.7694153786;
44;3;17.0;21.0568618774;11;34.6500784159;4;27.6638374329;24.5;5;34.0727189779;
45;3;18.4368915558;22.0568618774;11;34.8642462492;4;29.6638374329;24.5;6;34.3815540075;
46;3;19.0;23.0568618774;11;35.0707410574;4;28.2377815247;26.5;7;34.6973667145;
47;3;20.0;25.0568618774;11;35.2697672844;4;28.6638374329;26.5;7;35.0217249393;
48;3;21.0;27.0568618774;11;35.4615840912;4;27.25;28.5;7;35.3562713861;
49;3;23.0;28.0568618774;12;35.6464920044;4;27.25;29.5;7;35.7026708126;
50;3;23.0;29.2227153778;10;35.8248212337;4;28.25;27.5;8;36.06254673;
51;3;23.5;30.2530212402;11;35.9600640535;5;27.25;28.5;7;36.437410593;
52;3;23.5;31.2840251923;11;36.0392494202;5;27.25;29.5;8;36.8285796642;
53;4;24.1117744446;31.1000003815;8;41.870018959;5;26.25;28.5;9;37.1613030434;
54;4;25.5;30.9480075836;8;42.1247754097;5;26.25;29.5;9;37.5039470196;
55;4;28.1606826782;30.1000003815;9;42.3758702278;5;26.25;30.5;9;37.871723175;
56;5;28.2000007629;31.4143638611;9;42.6227664948;5;26.25;31.5;9;38.263862133;
57;5;26.2000007629;33.4483261108;10;42.8649842739;6;25.2999992371;32.5;6;63.6789975166;
58;5;27.9370574951;32.5;10;43.1021044254;6;25.2999992371;34.5;7;66.8651270866;
59;5;28.9631729126;33.5;10;43.3337666988;7;26.2999992371;37.5;6;68.7639746666;
60;5;26.2000007629;36.5;11;43.5596706867;7;27.2999992371;40.5;7;71.4835853577;
61;5;25.5;38.5881881714;10;43.7795727253;7;27.2999992371;43.5;8;75.0406273603;
62;5;25.5;40.6238746643;10;44.9932825565;7;27.2999992371;44.5;9;77.935285449;
63;5;26.5;43.259727478;11;45.2406599522;7;27.2999992371;45.5;9;80.2777756453;
64;6;27.5;45.2956924438;10;79.7053215504;6;20.2999992371;40.1411933899;10;47.355805397;
65;6;29.4237670898;46.6901473999;10;79.6199092865;6;22.2999992371;38.1778526306;10;49.3807374239;
66;6;29.5;49.7842330933;11;79.5614131689;6;25.2999992371;38.2161140442;10;50.2664703131;
67;6;29.4776611328;51.8726654053;13;79.5266219378;6;28.2999992371;38.25598526;11;51.1255178452;
68;6;30.5;53.5615386963;13;79.5126729012;7;29.75;38.2974739075;13;51.8597567081;
69;6;33.5;53.662147522;13;79.4827666283;7;27.75;40.3405761719;13;52.5688867569;
70;6;34.5575256348;53.7274055481;13;81.9402395487;7;26.75;41.5;12;53.2483799458;
71;6;34.583694458;52.8517494202;12;83.8464956284;7;25.75;42.5;11;53.8950866461;
72;6;34.5;53.9719467163;12;85.1971814632;7;24.75;43.5;10;54.5072214603;
73;6;35.3504714966;52.6559562683;14;85.9523627758;7;24.5;44.5;10;55.0842517614;
74;6;33.3931846619;53.6979484558;14;86.4333356619;7;23.5;43.5;10;56.6267249584;
75;6;33.3931846619;54.6343002319;15;86.7244856358;7;21.5;44.5;10;57.1960500479;
76;6;34.3931846619;53.0994949341;14;87.0029277802;7;22.0;46.5;11;57.7372344732;
77;7;34.3931846619;55.1462783813;13;87.1772596836;7;22.0;49.4155807495;11;58.2528053522;
78;7;35.5;55.1946105957;13;87.3528208733;7;22.0;51.4629058838;11;58.7455046177;
79;7;36.2791786194;56.2444458008;13;87.5294332504;7;22.0;53.5117683411;11;59.2181242704;
80;7;35.5;58.2957420349;13;87.7069098949;7;22.0;54.5621185303;12;59.5748590231;
81;7;34.5;61.2444458008;12;87.8850519657;7;22.0;55.6139030457;12;59.8791928291;
82;8;33.8440513611;64.2444458008;12;90.3977718353;6;20.0;50.5;12;57.747513175;
83;8;34.8644790649;68.2444458008;13;90.6855134964;6;20.0;51.5;12;57.9541025162;
84;9;35.8842849731;72.2444458008;13;90.9756817818;6;20.0;52.5;13;58.1645377874;
85;9;35.9034690857;76.2444458008;14;91.2678456306;6;20.0;53.5;14;58.3784931898;
86;9;34.5;81.2444458008;15;91.5615460873;6;20.0;54.5;14;58.5956206322;
87;9;36.5;81.2444458008;16;91.8562977314;6;20.0;55.5;15;58.8155517578;
88;9;34.5;85.2444458008;17;92.1515934467;6;20.0;56.5;15;59.0378994942;
89;10;35.5;87.2444458008;15;92.4469053745;6;20.0;57.5;15;59.2622609138;
90;10;36.9898910522;86.8703155518;19;92.7240526676;6;20.0;58.5;13;59.488219738;
91;11;36.0;88.9314422607;20;92.9684684277;6;21.0;56.5;12;59.7153487206;
92;12;36.0;90.9926834106;17;108.213258982;5;18.0;52.5;13;44.9432120323;
93;12;38.0;91.053894043;17;108.457826853;5;18.0;53.5;13;45.1713688374;
94;12;39.0;91.1149291992;19;108.701575041;5;19.0;51.5;14;45.3993756771;
95;12;39.0;92.1756362915;19;108.943912268;5;18.0;52.5;15;45.6267895699;
96;12;40.0;94.2358703613;20;109.184258461;5;18.0;53.5;16;45.8531708717;
97;12;42.0;93.2954864502;19;109.422050476;5;19.0;51.5;16;46.0780847073;
98;12;42.0;95.354347229;22;109.656748772;5;18.0;52.5;16;46.3011064529;
99;12;43.0;97.412322998;23;109.88783884;5;18.0;53.5;16;46.5218219757;
100;12;45.0;96.4692993164;23;110.114840031;5;19.0;51.5;17;46.7398312092;
