Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
33;4;21.5;16.0735778809;3;34.3865451813;2;18.25;16.5;6;25.0;
34;4;20.5;15.0735788345;4;34.8195896149;2;17.25;17.5;6;25.0;
35;4;20.5;15.0735788345;4;35.2300891876;2;16.25;18.5;5;25.0;
36;4;20.5;15.5;4;35.6157541275;2;15.25;19.5;5;25.0;
37;4;19.6847267151;16.5;3;35.9750175476;2;14.25;20.5;6;25.0;
38;4;18.7925052643;17.5;4;36.307009697;2;13.25;21.5;6;25.0;
39;4;17.8921031952;18.5;3;36.6115064621;2;12.25;22.5;6;25.0;
40;4;16.8921031952;17.5;4;36.8888463974;2;12.0;23.5;6;25.0;
41;4;16.3921031952;17.5;4;37.1398382187;2;12.0;24.5;6;25.0;
42;4;17.3921031952;18.5;4;38.3656587601;2;12.0;25.5;8;25.0;
43;4;19.7096977234;19.5;4;38.6577557325;2;12.0;26.5;9;25.0;
44;4;19.7096977234;21.5;5;38.9348759651;2;12.0;27.5;10;25.0;
45;4;19.0;23.5;6;39.1991280317;2;12.0;28.5;11;25.0;
46;4;20.0;25.5;6;39.4042263031;2;12.0;29.5;11;25.0;
47;4;21.0;27.5;6;39.5249304771;2;12.0;30.5;10;25.0;
48;5;22.0;27.5;5;54.6541694403;2;12.0;31.5;11;25.0;
49;5;24.0;28.5;7;55.5422235727;2;12.0;32.5;12;25.0;
50;5;25.5;29.5;8;56.3586997986;2;12.0;33.5;13;25.0;
51;5;25.5;30.5;8;57.1029379368;2;12.0;34.5;15;25.0;
52;5;25.5;31.5;9;57.7775652409;2;13.0;32.5;15;25.0;
53;6;25.5;32.5;9;58.3876168728;2;12.0;33.5;16;25.0;
54;6;25.5;33.5;9;58.9396543503;2;12.0;34.5;16;25.0;
55;6;25.5;34.5;10;59.440965414;2;13.0;32.5;18;25.0;
56;6;25.5;35.5;10;59.898922205;2;12.0;33.5;17;25.0;
57;6;25.5;37.5;10;60.2268030643;2;12.0;34.5;17;25.0;
58;7;25.5;39.5;5;75.445360899;2;13.0;32.5;18;25.0;
59;7;27.5;39.5;5;77.4211919308;2;12.0;33.5;18;25.0;
60;7;30.5;42.5;6;78.3629090786;2;12.0;34.5;19;25.0;
61;7;32.5;45.5;7;79.2299861908;2;13.0;32.5;19;25.0;
62;7;33.4000015259;48.5;8;80.0239655972;2;12.0;33.5;20;25.0;
63;7;34.4000015259;48.5;9;80.7487834692;2;12.0;34.5;21;25.0;
64;7;33.4000015259;51.5;10;81.4099143744;2;13.0;32.5;21;25.0;
65;7;33.4000015259;53.5;11;82.0136024952;2;12.0;33.5;22;25.0;
66;7;34.4000015259;52.5;11;82.566249609;2;12.0;34.5;22;25.0;
67;7;33.4000015259;54.5;12;82.98026824;2;13.0;32.5;23;25.0;
68;8;33.4000015259;56.5;12;85.8890113831;1;12.0;33.5;23;25.0;
69;8;34.8170013428;56.0;13;88.349876523;1;12.0;34.5;24;25.0;
70;8;34.1558456421;58.3899993896;13;90.4185686111;1;13.0;32.5;25;25.0;
71;8;34.4273757935;60.6872596741;14;92.1542774439;1;12.0;33.5;25;25.0;
72;8;34.6430511475;62.2124252319;13;93.4358553886;1;12.0;34.5;25;25.0;
73;8;35.7692298889;60.4000015259;13;94.0142178535;1;13.0;32.5;25;25.0;
74;8;34.8319664001;61.4000015259;14;95.5581610203;1;12.0;33.5;26;25.0;
75;8;35.8863372803;63.4000015259;14;95.9786925316;1;12.0;34.5;26;25.0;
76;8;35.9000015259;63.4000015259;15;95.8451566696;1;13.0;32.5;26;25.0;
77;8;35.9000015259;64.4000015259;15;95.6951816082;1;12.0;33.5;27;25.0;
78;8;36.9000015259;66.4000015259;16;96.0233444758;1;12.0;34.5;28;25.0;
79;9;36.9000015259;67.4000015259;15;96.3409654573;1;13.0;32.5;28;25.0;
80;9;35.9000015259;69.6384277344;15;96.6477740183;1;12.0;33.5;28;25.0;
81;9;33.6001625061;72.694442749;16;96.9436512962;1;12.0;34.5;28;25.0;
82;9;33.1001625061;69.4000015259;17;97.2286052965;1;13.0;32.5;28;25.0;
83;9;32.4000015259;71.4000015259;17;97.5027513504;1;12.0;33.5;29;25.0;
84;10;32.4000015259;73.4000015259;17;97.7662913576;1;12.0;34.5;29;25.0;
85;11;33.4000015259;72.4000015259;12;98.0194904506;1;13.0;32.5;25;25.0;
86;11;32.4000015259;74.4000015259;12;98.2626602724;1;12.0;33.5;25;25.0;
87;11;32.4000015259;76.4000015259;13;98.491963312;1;12.0;34.5;26;25.0;
88;11;33.4000015259;75.4000015259;11;98.6164925843;1;13.0;32.5;27;25.0;
89;11;33.4000015259;74.4000015259;11;98.7411264181;1;12.0;33.5;27;25.0;
90;11;32.4000015259;76.4000015259;12;99.8655662611;1;12.0;34.5;27;25.0;
91;11;32.4000015259;77.4000015259;12;100.049515449;1;13.0;32.5;27;26.0;
92;11;32.4000015259;78.4000015259;12;100.235645063;1;12.0;33.5;26;26.7800006866;
93;11;32.4000015259;79.4000015259;13;101.423739277;1;12.0;34.5;23;27.3745174408;
94;11;33.4000015259;83.4000015259;15;101.633583233;1;12.0;35.5;23;27.8194847107;
95;11;34.7774162292;87.4000015259;15;103.525162145;1;12.0;36.5;22;28.0;
96;11;35.4000015259;90.4604721069;15;105.118549131;1;12.0;37.5;22;28.0;
97;11;36.4000015259;94.8240356445;15;106.445884198;1;12.0;38.5;25;28.0;
98;12;36.8453063965;93.5405960083;16;107.544881493;1;13.0;36.5;25;28.0;
99;12;35.4000015259;95.8115692139;17;108.453825504;1;12.0;37.5;25;28.0;
100;12;37.4000015259;98.6708526611;19;108.921774358;1;12.0;38.5;26;28.0;
