Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
32;2;14.8000001907;18.5;7;26.0;2;25.1839580536;14.5;4;33.465420723;
33;2;14.3000001907;19.5;8;26.0;2;25.0594387054;15.5;5;33.9339466095;
34;2;14.3000001907;20.5;8;26.0;2;24.270275116;16.5;5;34.3865451813;
35;2;14.3000001907;21.5;8;26.0;2;23.270275116;15.5;5;34.8195896149;
36;2;15.3000001907;19.5;8;26.0;2;23.270275116;15.5;6;35.2300891876;
37;2;14.3000001907;20.5;8;26.0;2;23.270275116;15.5;7;35.6157541275;
38;2;14.3000001907;21.5;8;26.0;2;25.270275116;17.5;7;35.9750175476;
39;2;15.3000001907;19.5;9;26.0;2;27.270275116;19.5;7;36.307009697;
40;2;14.3000001907;20.5;10;26.0;3;28.270275116;20.5;7;36.6115064621;
41;2;14.3000001907;21.5;10;26.0;3;29.270275116;21.5;7;36.8888463974;
42;2;15.3000001907;19.5;11;26.0;3;30.270275116;22.5;8;37.1398382187;
43;2;14.3000001907;20.5;10;26.0;3;30.7129268646;22.5;8;37.3656587601;
44;2;14.3000001907;21.5;10;26.0;3;30.8145465851;22.5;9;37.5677556992;
45;2;15.3000001907;19.5;10;26.0;3;30.9054908752;22.5;9;37.747756958;
46;2;14.3000001907;20.5;11;26.0;3;28.9054908752;23.5;10;37.9073896408;
47;2;14.3000001907;21.5;11;26.0;3;29.9054908752;22.5;10;38.0;
48;2;15.3000001907;19.5;12;26.0;4;30.9054908752;22.5;7;46.0;
49;2;16.0;19.5;12;26.0;4;32.0999984741;23.5;9;46.3199996948;
50;2;17.0;19.5;14;26.0;4;33.0999984741;24.5;9;46.6261758804;
51;2;18.0;20.5;14;26.0;5;33.0999984741;25.5;8;46.9172077179;
52;2;19.0;21.5;14;26.0;5;33.0999984741;26.5;9;47.1921062469;
53;2;20.0;22.5;15;26.0;5;33.0999984741;27.5;10;47.4502105713;
54;2;21.0;23.1000003815;14;26.0;5;33.0999984741;28.5;10;47.6911706924;
55;2;21.5;23.1000003815;12;26.0;5;33.0999984741;29.5;10;47.9149236679;
56;2;21.5;23.1000003815;11;26.0;5;33.0999984741;30.5;10;48.1216573715;
57;2;21.5;23.1000003815;11;26.0;5;33.0999984741;31.5;11;48.3117771149;
58;3;21.5;23.1000003815;10;26.0;5;33.0999984741;32.5;11;50.9789810181;
59;3;21.5;23.1000003815;10;26.0;5;32.5500030518;36.0;11;52.4237627983;
60;3;21.5;23.1000003815;11;26.0;5;35.9010009766;34.3899993896;11;53.6255998611;
61;3;21.5;23.1000003815;11;26.0;5;33.1685333252;37.6872596741;14;54.6234463453;
62;3;21.5;23.1000003815;11;26.0;5;34.3687667847;38.9097442627;15;55.3060855865;
63;3;21.5;23.1000003815;11;26.0;5;36.4499969482;38.0;15;55.761552453;
64;3;21.5;23.1000003815;11;26.0;5;36.4499969482;39.665145874;16;56.1746567488;
65;3;21.5;23.1000003815;12;26.0;6;35.3295059204;41.7028579712;18;56.4389004707;
66;3;21.5;23.1000003815;11;27.0;6;34.3499984741;43.7421760559;18;56.5662232637;
67;4;23.5;25.1000003815;10;28.0399999619;6;34.3499984741;42.7831115723;19;56.6513283253;
68;4;25.5;27.1000003815;11;28.1711839437;6;32.3499984741;44.8256645203;20;56.7396525145;
69;4;25.5;29.1000003815;11;28.3106725216;6;31.3499984741;46.8698272705;20;56.8311642408;
70;4;25.5;31.1000003815;12;28.4588458538;6;31.3499984741;45.9155807495;20;56.9258141518;
71;4;25.5;33.0999984741;12;28.6160677671;6;29.3499984741;47.9629058838;21;58.0235335827;
72;4;25.5;33.7059211731;13;28.7826783657;7;29.3499984741;51.0117683411;12;78.1842339039;
73;4;25.5;33.7288742065;13;28.9589854479;7;31.3499984741;51.0;12;80.1507697105;
74;4;25.5;33.752407074;14;29.1452549696;7;30.3499984741;55.0;10;81.89268291;
75;5;25.5;33.7765159607;13;29.3417013884;7;29.3499984741;59.0;10;83.3864827156;
76;5;25.5;33.8011856079;13;29.5484763384;7;27.75;61.0;12;84.6351243258;
77;5;25.5;33.8264160156;16;30.8456709385;7;28.3486289978;64.0;14;85.6608725786;
78;5;25.7999992371;34.3847084045;17;31.9390492439;7;29.3825702667;67.3339538574;15;86.4965736866;
79;5;26.0340003967;34.8349761963;17;32.863162756;7;29.75;68.391746521;15;87.1781054735;
80;5;26.2123565674;35.1944656372;17;33.6538197994;7;28.75;69.0;16;87.6710956097;
81;5;26.3458442688;36.4811286926;19;34.1958105564;7;28.75;69.0;17;87.8796135187;
82;5;26.3999996185;35.6374816895;18;34.5725672245;7;28.75;70.0;18;88.0923289061;
83;5;26.3999996185;35.7054672241;19;34.9638912678;7;28.75;71.0;18;88.3089084625;
84;5;27.3999996185;35.7752838135;19;35.3688514233;7;29.75;69.0;18;88.5289912224;
85;7;24.3999996185;37.8468780518;11;39.2917559147;5;26.75;65.0;18;85.1242339611;
86;7;24.3999996185;40.6017990112;12;39.8428277969;5;26.75;67.0;17;85.2278065681;
87;9;24.3999996185;42.7910118103;6;55.4033001661;5;27.75;66.0;18;85.3341217041;
88;9;24.3999996185;45.9843940735;6;57.0211338997;5;26.75;68.0;29;85.4430289268;
89;8;22.3999996185;45.1812324524;7;54.5558381081;6;26.75;70.0;26;89.4265244007;
90;8;23.3999996185;45.2604484558;7;55.8610713482;6;28.75;70.0;28;89.6611969471;
91;8;24.3999996185;48.2969779968;8;57.0589340925;6;29.75;70.0;28;89.8968398571;
92;8;25.3999996185;50.3561401367;9;58.1496030092;6;28.75;73.0;33;90.1329441071;
93;9;26.3999996185;52.4160003662;8;59.1377443075;6;29.75;73.0;33;90.3689947128;
94;9;27.3999996185;55.4764175415;8;60.0309714079;6;29.75;73.0;33;90.6044766903;
95;9;28.3999996185;58.2542800903;9;60.8384325504;6;28.75;75.0;35;90.8388776779;
96;9;28.3999996185;60.4288635254;9;61.5697046518;6;28.75;77.0;38;91.0716924667;
97;9;28.3999996185;64.4777908325;9;62.135304451;6;28.75;79.0;38;91.3024280071;
98;9;28.3999996185;67.5838775635;10;62.5509859324;6;28.75;81.0;38;91.5306062698;
99;9;28.3999996185;70.6855926514;10;62.9544026852;6;28.75;83.0;38;91.7557682991;
100;9;28.3999996185;73.0342178345;10;63.3445760012;7;28.75;85.0;39;91.9774773121;
101;9;28.3999996185;74.5500106812;14;63.720744729;7;28.75;87.0;39;92.1953220367;
102;9;28.3999996185;75.6607208252;15;64.08235991;7;28.75;89.0;39;92.4089193344;
103;9;28.3999996185;76.7662200928;15;64.429068327;7;29.75;88.0;40;92.617916584;
104;9;28.3999996185;77.8664779663;16;64.7606964111;7;29.75;88.0;41;92.821993351;
105;7;26.3999996185;65.276725769;17;55.7005620003;9;30.75;89.0;35;102.822140694;
106;7;26.3999996185;65.9558410645;17;55.8499214649;9;30.75;90.0;35;104.796578884;
107;7;26.3999996185;66.0345153809;18;55.9965953827;9;31.75;95.0;35;105.874265313;
108;7;26.3999996185;66.1118392944;18;56.1403849125;9;32.75;100.0;36;110.883824348;
