Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
32;3;15.6395664215;19.5;6;30.7130589485;2;25.25;13.3999996185;7;26.0;
33;3;15.7139177322;20.5;7;30.9579744339;2;25.25;13.3999996185;7;26.0;
34;3;15.7873916626;21.5;7;31.198797226;2;25.25;13.3999996185;7;26.0;
35;3;15.0;20.5;7;31.4344263077;2;25.25;13.3999996185;7;26.0;
36;3;15.0;20.5;7;31.6638503075;2;25.25;13.3999996185;9;26.0;
37;3;15.9991550446;21.5;7;31.8861660957;2;25.25;13.3999996185;9;26.0;
38;3;15.0;20.5;8;33.1005897522;2;25.25;15.3999996185;9;26.0;
39;3;16.0;20.8999996185;9;33.3964651823;2;25.25;17.3999996185;10;26.0;
40;3;16.0;22.5;10;33.6903862953;2;25.25;19.3999996185;10;26.0;
41;3;18.0;19.9748477936;10;33.982342124;2;25.25;21.3999996185;11;26.0;
42;3;18.0;21.0166950226;11;34.2724366188;2;25.25;23.3999996185;12;26.0;
43;3;17.4212684631;19.5;12;34.5608744621;2;25.25;23.3999996185;12;26.0;
44;3;17.4574794769;19.5;12;34.8479436636;2;25.25;23.3999996185;12;26.0;
45;3;18.4962501526;20.5;13;35.1339956522;2;25.25;23.3999996185;11;26.0;
46;3;17.0;20.2168903351;13;35.4194231033;2;25.25;23.3999996185;9;26.0;
47;3;18.5817985535;21.2168884277;13;35.7046349049;2;25.25;23.3999996185;8;26.0;
48;3;19.6286945343;23.2168884277;13;35.9900343418;2;25.25;23.3999996185;7;26.0;
49;3;21.6783885956;25.2168884277;14;36.2759940624;2;25.25;23.3999996185;6;26.0;
50;3;23.0;27.2168884277;15;36.5628347397;2;25.25;23.3999996185;5;26.0;
51;3;24.6826820374;28.2168884277;15;36.8139474392;2;25.25;23.3999996185;5;26.0;
52;4;24.5268669128;28.5;14;37.016159296;2;25.25;23.3999996185;5;26.0;
53;4;24.4048480988;29.5;15;37.2268030643;2;25.25;23.3999996185;5;26.0;
54;4;24.4680404663;30.5;16;37.445360899;2;25.25;23.3999996185;6;26.0;
55;4;24.5336074829;31.1000003815;17;37.6711919308;2;25.25;23.3999996185;6;26.0;
56;4;24.6013565063;31.1000003815;17;37.9035346508;2;25.25;23.3999996185;6;26.0;
57;5;24.6710605621;31.1000003815;15;62.141512394;2;25.25;23.3999996185;7;26.0;
58;5;26.7424545288;30.1000003815;16;63.5841431618;2;25.25;23.3999996185;7;26.0;
59;5;28.8152427673;30.1000003815;15;65.7879500389;2;25.25;23.3999996185;7;26.0;
60;5;31.5891036987;31.5;15;66.7800869942;2;25.25;23.3999996185;8;26.0;
61;5;33.6636962891;33.5;14;67.5945672989;2;25.25;23.3999996185;8;26.0;
62;5;35.0386505127;35.5;16;68.2657995224;2;25.25;23.3999996185;10;26.0;
63;6;36.1136016846;36.5;14;68.6272368431;2;25.25;23.3999996185;10;27.0299999714;
64;7;34.1881713867;38.5;13;86.8733024597;2;25.7000007629;23.9270000458;10;27.8405916691;
65;7;33.9619903564;41.0999984741;13;88.0156755447;2;26.0510005951;24.3445320129;11;28.4662835598;
66;7;34.034702301;43.0999984741;14;89.028128624;2;26.3185329437;24.6698493958;11;28.9430019855;
67;7;35.4059677124;41.5;14;89.9140272141;2;26.5187683105;24.9209079742;12;29.1558350325;
68;7;34.5;41.5;15;90.6818761826;2;26.5999984741;25.0402526855;12;29.1887089014;
69;8;35.5;42.5;14;92.3432641029;2;26.5999984741;25.0698375702;12;29.2221269608;
70;8;37.5;43.5;14;95.4876880646;2;26.5999984741;25.0999145508;11;29.2560760975;
71;8;37.5540008545;46.6119995117;14;98.0295834541;2;25.1652336121;25.0;11;29.2905418873;
72;8;38.1624794006;49.0141181946;14;100.067113757;2;24.1807422638;26.0;12;29.3255085945;
73;8;39.3998947144;51.3236083984;15;101.456400633;2;22.5999984741;27.0;12;29.3609591722;
74;8;38.2390289307;54.5584335327;15;102.385694623;2;21.5999984741;28.0;12;29.3968753815;
75;8;35.6959686279;57.6611366272;16;103.817284226;2;20.5999984741;29.0;13;29.4332377911;
76;9;37.7456741333;56.6736869812;16;104.260884047;2;19.5999984741;31.0;14;29.4700255394;
77;9;39.4000015259;59.2082595825;15;104.590028763;2;18.5999984741;32.3230209351;14;29.5072168112;
78;10;40.8274726868;60.6990737915;12;119.910298824;3;17.5999984741;33.3564949036;12;29.5447884798;
79;10;39.5053863525;63.0;12;121.271910667;3;16.5999984741;34.3903083801;12;29.5827163458;
80;10;39.7774162292;67.3059387207;13;122.530175447;3;15.5999984741;35.424446106;12;29.6209751368;
81;11;39.4000015259;69.8716659546;11;123.674972177;3;14.5999984741;36.4588775635;13;29.6595385075;
82;11;39.8670845032;71.3131484985;12;124.703142047;3;14.0;39.424446106;12;29.6983793974;
83;11;40.3284721375;72.7639923096;11;126.61751008;3;14.0;41.424446106;9;29.7374696732;
84;11;40.8698654175;76.4432449341;11;127.575398445;3;14.0;43.424446106;10;29.7767804861;
85;12;41.4000015259;82.1127929688;9;128.380374908;3;14.0;45.424446106;10;29.8162822723;
86;12;42.4550285339;84.7639923096;11;129.108276129;3;14.0;47.424446106;11;29.8559447527;
87;12;42.0541992188;92.2302093506;12;129.797568202;3;14.0;49.424446106;11;29.8957372904;
88;12;44.0936393738;98.2912979126;13;130.362691045;4;14.0;51.424446106;10;54.9356285334;
89;13;44.6362724304;104.353904724;12;130.823061824;4;15.0;54.424446106;13;56.7255871296;
90;14;44.6823043823;107.417984009;12;131.319622993;4;17.0;54.424446106;15;58.1699562073;
91;15;43.1319656372;111.076667786;12;132.854184508;4;18.0;54.8140220642;16;59.2926659584;
92;15;44.1854171753;119.17351532;15;133.488129497;4;19.0;54.8500213623;16;60.1404297352;
93;15;46.242816925;122.58480072;17;134.165215254;5;20.0;54.8859939575;13;60.7677521706;
94;16;46.4165229797;125.178100586;16;134.885540843;5;21.0;54.921913147;16;61.17527318;
95;16;45.4885520935;130.672531128;17;136.648261189;5;22.0;54.9577445984;16;61.2149660587;
96;17;48.5648269653;131.201171875;17;137.541431069;5;23.0;54.9934692383;16;61.2545039654;
97;17;49.6451416016;131.42755127;20;138.47900629;5;24.0;55.0290527344;16;61.293856144;
98;17;49.7538337708;132.848480225;21;139.45692575;5;25.0;55.0644683838;17;61.3329925537;
99;17;49.945690155;138.456848145;22;140.469859362;5;26.0;55.0996932983;17;61.3718836308;
100;17;50.835395813;137.340759277;22;142.511316895;5;27.0;55.1346969604;18;61.4105007648;
