Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
31;4;19.3350467682;14.5;7;27.9008569717;3;27.25;14.5;3;35.8005027771;
32;4;18.370256424;15.5;7;28.0197672844;3;27.25;13.5;3;36.2520742416;
33;4;17.4059295654;16.5;7;28.1399610043;3;28.25;14.5;3;36.6800837517;
34;4;16.4419879913;17.5;8;28.2611646652;3;27.25;17.5;3;37.0829327106;
35;4;15.4783496857;18.5;8;28.3830943108;3;28.25;20.5;3;37.4597195387;
36;5;15.0149288177;19.5;5;37.0054576397;3;29.25;23.5;3;37.8101881742;
37;5;15.0;21.5;5;37.4679574966;3;30.25;25.5;3;38.1346466541;
38;5;16.0;22.9511833191;6;38.9138374329;3;30.25;27.5;3;38.4338729382;
39;5;19.0;21.4001178741;6;39.4314485788;3;31.25;27.5;4;38.7090160847;
40;5;20.0;22.4848670959;6;39.9366698265;3;32.25;27.5;3;38.9614952803;
41;5;21.0;23.5721607208;6;40.4290417433;3;30.25;28.5;4;39.1929091215;
42;5;23.0;21.6620349884;7;40.9084653854;3;30.9037723541;29.5;4;39.4049582481;
43;6;22.6224689484;22.7545261383;6;41.3751573563;3;31.25;28.5;4;39.5569496155;
44;6;22.7254486084;23.8496627808;6;41.8295997381;3;32.25;28.5898647308;4;39.6105561256;
45;6;25.3161621094;24.8496627808;6;42.2724786997;4;34.9747505188;28.5;3;40.6651450396;
46;6;26.8171234131;26.8496627808;6;42.7046294212;4;36.25;29.5;3;40.7606751919;
47;6;27.9728946686;28.8496627808;6;43.126978159;4;38.4923019409;30.5;2;40.8582856655;
48;6;29.1232471466;31.1099720001;6;43.5404903889;4;38.0999984741;32.5;2;40.957929492;
49;6;30.2686290741;32.5;6;43.94176507;4;38.0999984741;33.7840652466;2;41.0595529079;
50;6;30.6766433716;33.4745178223;6;44.225874424;4;38.6251983643;33.8247108459;4;41.1630957127;
51;6;31.7065925598;33.5482254028;16;44.5159871578;4;38.0999984741;34.7141685486;4;41.2684910297;
52;7;31.5191841125;33.5;7;59.8117296696;4;39.5708236694;32.5;4;41.3756654263;
53;7;33.5798492432;33.5;7;60.862632513;4;38.6871681213;33.5;5;41.484539032;
54;7;35.2587890625;34.5;7;61.8375012875;4;38.0999984741;34.9391784668;5;42.5547170639;
55;7;35.3504371643;35.5;8;62.7348296642;4;38.1932487488;34.0;5;43.921729207;
56;7;35.4432601929;36.5;8;63.5563666821;4;38.580078125;34.3899993896;6;45.0682594776;
57;7;35.5370292664;37.5;8;65.3062520027;4;40.1685333252;34.6872596741;7;46.0314809084;
58;7;37.631477356;38.5;8;66.0201532841;4;39.5139312744;34.6872596741;8;46.6984071732;
59;7;39.7263183594;39.5;8;66.6750795841;4;38.7328186035;35.6872596741;9;47.1553447247;
60;7;41.139415741;40.5;9;67.2775728703;4;37.9384384155;36.6872596741;9;47.5854380131;
61;7;42.2434425354;41.5;9;67.7401540279;5;38.131980896;38.6872596741;8;48.4914031029;
62;7;43.3470458984;42.5;11;68.0345057249;5;38.314666748;40.6872596741;8;48.4066856503;
63;7;44.1353530884;42.5;13;68.3159457445;5;37.4554176331;42.6872596741;8;48.6537973881;
64;7;44.219783783;42.5;13;70.7060885429;5;35.5957145691;45.6872596741;10;48.9087627232;
65;7;44.9626998901;43.0;13;72.7598206997;5;34.5948371887;48.344291687;10;49.1720443517;
66;7;45.6020698547;43.3899993896;15;74.5200822353;6;34.1499938965;49.6872596741;10;50.4442608207;
67;8;46.1509475708;43.6872596741;14;75.9422688484;6;34.1669540405;51.6872596741;10;50.8262231052;
68;8;46.5826797485;43.9097442627;15;76.9756788015;7;34.7600746155;52.8721694946;10;50.7278769314;
69;8;46.8927078247;44.0;15;77.568108201;7;32.7650184631;49.6872596741;10;51.2662234306;
70;8;43.0704307556;46.0;15;78.1409654617;7;31.0716934204;52.6872596741;12;51.6339188814;
71;8;40.7833480835;48.6119194031;16;78.69224298;7;29.75;56.6872596741;13;52.0120167732;
72;9;38.8602523804;48.6331558228;15;79.2203534842;7;30.75;56.8034667969;13;52.4004667997;
73;9;38.5447998047;50.6547889709;15;79.7241292;7;29.75;59.2173423767;14;52.7991740704;
74;9;39.1221008301;52.0;16;80.2028086185;7;29.75;61.4158325195;14;53.2079834938;
75;9;38.9047279358;54.0;15;81.6560120583;7;31.75;58.5371665955;14;54.6266701221;
76;9;37.9217834473;58.0;15;82.1637072563;7;34.3994445801;60.2726516724;15;55.2549204826;
77;9;38.3587532043;62.0;15;82.6517087221;7;34.4544448853;61.9521064758;16;56.929921031;
78;9;38.9007797241;66.0;17;83.1207975149;7;35.5091972351;64.9521026611;17;57.7571685314;
79;9;38.9596099854;70.0;17;83.5719596148;7;36.75;67.6872558594;17;58.6514525414;
80;9;40.0213470459;70.8703613281;18;84.0063393116;7;36.1585769653;70.6872558594;19;59.6194541454;
81;10;39.0860481262;72.9216003418;17;84.4251850843;7;36.2694320679;73.6872558594;19;60.6678081751;
82;10;38.4483528137;75.9685058594;17;84.8015185595;7;36.75;76.6872558594;19;61.8027098179;
83;10;39.7999992371;74.8575210571;18;85.0916343927;7;39.1764564514;76.6872558594;20;63.0293782949;
84;10;38.4852752686;77.9685058594;18;85.2836667299;7;38.2908287048;79.6872558594;21;64.3513801098;
85;10;38.5038871765;81.9685058594;19;85.4827599525;7;37.3283309937;80.6872558594;22;65.7698299885;
86;10;39.7999992371;80.931930542;19;85.6888313293;8;39.3643188477;80.6872558594;21;68.2825357914;
87;10;38.5412902832;83.8556518555;19;85.9017412663;9;39.3234405518;82.6872558594;14;80.0631879568;
88;10;38.5600395203;86.9158172607;20;86.1212875843;9;41.3564109802;83.6872558594;15;85.4956512451;
89;10;41.5787849426;80.9786376953;20;86.3472025394;9;45.7360877991;83.6872558594;16;90.682572484;
90;10;38.5975074768;84.0440368652;20;86.5791487694;9;39.9747695923;87.6872558594;17;95.6484385729;
91;10;39.6161842346;84.5407028198;23;86.8167181015;9;39.258682251;90.6872558594;18;100.414985418;
92;10;40.6347885132;85.6372528076;23;87.0594305992;9;41.258682251;88.6872558594;19;104.82182312;
93;10;42.653301239;83.7368164062;24;87.3067352772;9;41.258682251;90.6872558594;22;108.942594051;
94;10;43.6716957092;81.8391113281;24;87.558013916;11;40.258682251;91.6872558594;21;114.270056486;
95;10;43.6899528503;82.9438400269;25;87.8125841618;11;40.258682251;91.6872558594;22;119.543580532;
96;10;45.7080497742;81.0506744385;26;88.0697073936;12;40.258682251;93.6872558594;21;124.692294598;
97;11;46.0259628296;79.1592483521;25;88.3285956383;12;42.258682251;97.6872558594;22;129.807473183;
98;11;45.0436782837;80.2691497803;26;88.5884227753;12;44.258682251;101.687255859;23;134.843785763;
99;11;46.0611801147;79.3799743652;25;88.8483338356;12;46.0999984741;105.687255859;22;139.751653671;
100;11;46.0784416199;78.4912719727;25;89.1074597836;12;47.0999984741;109.687255859;23;145.477013588;
101;12;45.095451355;80.6026077271;24;90.59765625;12;49.0999984741;114.687255859;23;151.02590692;
102;13;45.1520118713;82.7135238647;23;92.0892798901;12;51.0999984741;118.687255859;23;156.346515298;
103;13;46.2098045349;81.5644607544;23;94.5567312241;12;56.0999984741;122.687255859;23;160.351300716;
