Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;11.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;6;20.0;
7;2;11.3000001907;10.0;3;21.3999996185;1;12.0;10.0;6;20.0;
8;2;11.4200000763;10.1999998093;3;21.8264003992;1;13.0;10.0;6;20.3999996185;
9;2;11.5479202271;10.3632001877;3;22.1992716789;2;15.0;10.5;5;21.7264003754;
10;2;11.659781456;10.4951858521;3;23.4054436684;2;16.3268795013;10.3632001877;5;22.8494274616;
11;2;12.0216331482;11.0209560394;3;24.4501843452;2;17.8187427521;10.9097137451;5;23.7921946049;
12;2;14.0216331482;11.4571752548;3;25.3486692905;2;18.7064876556;11.3658018112;5;24.5663278103;
13;2;16.0216331482;11.8107032776;3;26.1225088835;2;21.2960090637;11.7372808456;5;25.1909153461;
14;2;17.1943473816;12.0916318893;3;26.7957427502;2;23.2960090637;12.0336990356;5;25.6883610487;
15;2;18.2645130157;12.3113050461;3;27.3919057846;2;24.3388690948;12.2662630081;5;26.0812431574;
16;2;19.3416175842;12.4808797836;3;27.7113106251;2;25.3536605835;12.446267128;5;26.2221269608;
17;2;20.4259662628;12.5;3;28.0173821449;2;26.3687000275;12.5;5;26.2560760975;
18;2;21.5177879333;12.5;5;28.3487696648;2;27.3839759827;12.5;6;26.2905418873;
19;3;22.5046310425;12.5;4;28.7054548264;2;28.3994865417;12.5;6;26.3255085945;
20;3;22.6116371155;12.5;5;29.0869145393;2;28.8464794159;12.5;6;26.3609591722;
21;3;22.7260742188;12.5;5;29.4920539856;2;28.8624305725;12.5;6;26.3968753815;
22;3;22.8476161957;12.5;5;29.9191560745;2;28.8785934448;12.5;7;26.4332377911;
23;3;22.9757461548;12.5;5;30.3658571243;2;28.8949565887;12.5;7;26.4700255394;
24;3;23.1097564697;12.5;5;30.8291530609;3;28.25;13.5;6;26.5072168112;
25;3;19.5;14.5;5;31.3054442406;3;28.25;13.5550518036;6;26.5447884798;
26;3;20.5;14.0763607025;5;31.790620327;3;28.25;13.5813522339;6;26.5827163458;
27;3;18.5;16.0763607025;6;32.2801818848;3;28.25;13.6079015732;7;26.6209751368;
28;3;17.5;17.4120731354;7;32.7693967819;3;28.25;13.6346826553;7;26.6595385075;
29;4;16.5;18.6077594757;6;33.2534770966;3;26.9967918396;13.5;7;26.6983793974;
30;4;15.5;19.8013916016;6;33.7277650833;3;26.0142707825;14.5;7;26.7374696732;
31;4;14.5;20.9911060333;6;34.187912941;3;25.0318603516;15.5;7;26.7767804861;
32;4;14.0;22.1751651764;6;34.6300430298;3;24.0495510101;16.5;7;26.8162822723;
33;4;14.0;23.352016449;6;35.0508718491;3;23.0673274994;17.5;8;26.8559447527;
34;4;15.0;22.352016449;6;35.4477939606;3;22.0851745605;18.5;7;27.3957372904;
35;4;14.0;24.352016449;6;35.8189210892;3;22.1030807495;19.5;7;27.8231288195;
36;4;15.0;23.352016449;6;37.1630792618;3;23.25;19.5;7;28.0157830715;
37;4;16.0;22.352016449;6;37.5397667885;3;24.25;21.5;11;28.0761629343;
38;4;16.0;24.352016449;7;37.8920478821;4;25.25;23.5;8;40.386729598;
