Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
31;2;19.1212539673;14.5;4;27.1315076351;3;23.0142707825;14.5;1;26.7374696732;
32;2;18.1394519806;15.5;3;27.1926498413;3;22.0318603516;15.5;1;26.7767804861;
33;2;17.1577949524;16.5;1;27.2542052269;3;21.0495510101;16.5;2;26.8162822723;
34;2;16.1762619019;17.5;1;27.3161010742;3;20.0673274994;17.5;2;26.8559447527;
35;2;15.1948299408;18.5;1;27.3782629967;3;19.0851745605;18.5;3;26.8957372904;
36;2;14.7134790421;19.5;2;27.4406147003;3;18.1030807495;19.5;3;26.9356285334;
37;2;14.7321844101;20.5;2;27.5030794144;3;17.1210327148;20.5;3;26.9755871296;
38;2;14.7509241104;21.5;2;27.5655794144;3;16.1390151978;21.5;4;28.015581131;
39;2;15.7696743011;19.5;2;27.628036499;3;16.1570110321;22.5;4;28.0955786705;
40;2;14.7884111404;20.5;2;27.690372467;3;16.9250106812;23.5;4;28.1767318249;
41;2;14.8071117401;21.5;3;27.7525100708;3;17.0;23.5;5;28.2590100765;
42;2;15.825753212;19.5;3;27.8143725395;3;18.9609565735;24.5;7;28.3423806429;
43;2;14.8443117142;20.5;2;27.8758842945;3;19.5251979828;25.5;6;28.4268075228;
44;2;14.8627653122;21.5;2;27.936971426;3;20.9967346191;26.5;5;28.5122518539;
45;2;15.8810911179;19.5;2;27.9975619316;3;22.5805130005;27.5;6;28.5986721516;
46;2;14.899269104;20.5;2;28.0575861931;3;22.5871677399;28.5;5;28.6860239506;
47;2;15.9172763824;19.5;3;28.1169772148;3;24.0;28.4471225739;6;28.7742596865;
48;2;16.935092926;19.5;3;28.1756706238;3;25.0673484802;28.4816627502;6;28.8633290529;
49;2;17.0;20.5;3;28.2336053848;4;25.6537723541;28.5;5;28.9531781673;
50;2;18.0;21.5;4;28.2907235622;4;26.0;30.2141704559;7;29.0437507629;
51;2;19.0;22.5;4;28.346971035;4;28.7006263733;27.5;7;29.1349875927;
52;2;20.0;23.5;4;28.4022974968;4;27.9747505188;28.5;7;29.2268263102;
53;2;22.0;22.5;5;28.4566559792;4;28.25;28.5;8;29.3192017078;
54;2;22.5369968414;22.5;5;28.5100040436;5;28.0243034363;28.5;7;29.4120459557;
55;2;21.5;23.5;4;28.5623030663;5;28.25;28.5;7;30.5052887201;
56;2;22.5;22.5;4;28.6135182381;5;29.4519119263;29.7840633392;5;30.6288570166;
57;2;21.5;23.5;4;28.6636190414;5;29.25;30.5;6;30.7532666922;
58;2;22.5;22.5;4;28.7125790119;5;30.25;31.5;6;30.8784337044;
59;2;22.6137733459;22.5;5;28.7603754997;5;30.1548347473;32.5;6;30.5042705536;
60;2;22.628112793;22.5;5;28.8069901466;5;29.9568824768;34.4669342041;5;30.6238956451;
61;2;21.5;23.5;5;28.8524079323;5;29.25;36.0682601929;6;31.7444959879;
62;2;22.5;22.5;7;28.8966178894;6;31.0058002472;36.1077194214;5;31.9160048962;
63;2;22.6689853668;22.5;7;28.9396123886;6;33.0308952332;35.1244277954;7;32.1147694588;
64;2;22.6818847656;22.5;7;28.9813876152;6;32.573135376;37.1402587891;7;32.3178237677;
65;2;22.6944160461;22.5;7;29.0;6;32.5871582031;38.4651031494;6;33.1167976856;
66;2;22.7000007629;22.5;8;29.0;6;32.5751266479;39.7084197998;7;34.2073793411;
67;2;22.7000007629;22.5;10;29.0;6;33.0510025024;40.1379699707;7;35.1217608452;
68;2;22.7000007629;22.5;10;29.0;6;33.5140190125;40.9774131775;7;36.8957203627;
69;2;22.7000007629;22.5;10;29.0;6;35.7422714233;40.7416687012;8;37.4741501808;
70;2;22.7000007629;22.5;9;29.0;6;36.911277771;41.8763198853;8;37.8836951256;
71;2;22.7000007629;22.5;12;29.0;7;35.8791809082;43.9223022461;6;38.3046308756;
72;2;22.7000007629;22.5;12;29.0;7;36.9067764282;43.9698486328;6;38.7366559505;
73;2;22.7000007629;22.5;12;29.0;7;37.1448516846;45.0189285278;6;39.1794046164;
74;2;22.7000007629;22.5;12;29.0;7;35.8628578186;46.7346305847;7;39.6324464083;
75;2;22.7000007629;22.5;12;30.1199998856;7;35.9158172607;47.8243331909;7;40.0952849388;
76;2;23.0359992981;23.0;13;31.0186567307;7;36.9694519043;45.9169998169;8;40.5673576593;
77;2;23.3055973053;23.3899993896;13;31.7302174568;7;36.0236358643;47.0125694275;7;42.0480370522;
78;2;22.2123565674;24.6872596741;12;32.2903623581;7;37.078250885;49.1109542847;7;42.6866323948;
79;2;23.3458442688;23.9097423553;12;32.5839514732;7;39.1331672668;48.2120475769;7;42.853166461;
80;2;23.7751846313;24.0;11;32.6947021484;7;38.7826042175;50.3157272339;15;43.5553847551;
81;2;22.3999996185;25.0;11;32.8029289246;9;38.2815933228;51.4218521118;7;64.2891139984;
82;2;23.3999996185;24.0;11;32.9084525108;9;40.7277069092;52.5302696228;8;66.8558665514;
83;2;23.8725357056;24.0;10;33.0111150742;10;40.8660545349;54.6407966614;9;69.2266743183;
84;2;23.9033336639;24.0;10;33.1107802391;10;41.0011520386;55.7532463074;9;71.3793890476;
85;2;21.9332332611;25.0;9;33.2073340416;10;39.5999984741;57.8674087524;9;73.3180501461;
86;2;20.9622001648;26.0;10;33.3006839752;10;40.9116363525;58.9830665588;9;75.0656118393;
87;2;19.9902038574;27.0;10;33.3907594681;10;40.0832672119;63.2788124084;10;77.6550610065;
88;2;19.0172271729;28.0;10;33.4775099754;10;41.5999984741;64.3355865479;11;79.241702199;
89;2;18.0432529449;29.0;10;33.5609045029;10;43.129650116;67.0920944214;13;79.6827654839;
90;2;17.068271637;30.0;11;33.6409311295;10;43.5999984741;70.1507720947;15;79.8951244354;
91;2;16.0922794342;31.0;11;33.7175951004;10;44.2114868164;74.2102355957;18;81.1494244337;
92;2;15.7152786255;32.0;10;33.7909178734;10;44.5171585083;77.7619171143;22;82.4472043514;
93;2;15.7372751236;33.0;10;33.8609347343;10;45.8362350464;78.6932220459;22;83.783018589;
94;2;15.7582798004;34.0;9;33.9276947975;10;43.7305755615;82.8522109985;23;84.6502375603;
95;2;15.7783088684;35.0;10;33.9912576675;10;45.0136795044;84.5289764404;25;86.0466477871;
96;2;16.7973766327;33.0;10;34.0;11;46.9918861389;85.909576416;24;87.4595925808;
97;2;15.8000001907;34.0;10;34.0;11;47.9010467529;87.8407440186;25;88.8802666664;
98;2;15.8000001907;35.0;10;34.0;12;48.2612686157;89.191116333;18;105.299830198;
99;2;16.7999992371;33.0;11;34.0;12;52.2338371277;84.262802124;18;107.759770155;
100;2;15.8000001907;34.0;11;34.0;12;54.6734771729;83.5836029053;19;110.107191324;
