Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
58;7;27.5;31.5;11;54.1303920746;5;19.0;43.5;15;33.7010973692;
59;7;25.5;33.5;12;54.4319667816;5;20.0;44.0930175781;17;34.8923392296;
60;7;25.5;31.5;12;54.6896247864;5;23.0;42.2246398926;17;35.139662385;
61;7;26.5;31.5;12;54.9083213806;5;26.7440185547;41.2054023743;17;35.398176074;
62;7;25.5;30.5;12;55.0;5;26.2519798279;41.5;19;35.667725563;
63;7;24.5;29.5;13;56.0;5;26.0140228271;41.5;20;35.948040843;
64;7;25.5;32.5;13;56.0499999523;5;25.2966594696;42.5;20;36.2387294769;
65;7;26.5;35.5;13;56.1019749641;5;24.25;43.1349868774;20;36.5392719507;
66;7;25.5;38.5;14;56.1559499502;5;26.0437393188;42.1650238037;22;36.8490191698;
67;7;25.5;41.5;14;56.2119446993;5;25.3667869568;40.5;23;37.1671942472;
68;6;26.5;41.5;14;56.269973278;6;24.25;41.2281532288;21;37.4928972721;
69;6;26.5;41.1349868774;15;56.3300433159;6;26.073009491;40.2612380981;21;37.8251146078;
70;6;25.5;43.1650238037;16;56.3921557665;6;27.082649231;41.2953224182;22;39.2542922497;
71;6;26.5;42.1960792542;16;56.4563041925;6;25.25;44.1261825562;22;40.4756678343;
72;6;26.5;41.2281532288;16;56.9561636448;6;27.25;44.1103515625;22;41.5222071409;
73;5;23.5;37.5;16;57.4194793701;7;30.1111564636;43.3581771851;17;43.9943053722;
74;5;24.7999992371;37.0;17;59.0970392227;7;33.1205101013;42.6497650146;19;44.7593353987;
75;5;24.7999992371;35.0;17;60.464764595;7;34.1297836304;44.812538147;19;45.3557584286;
76;5;22.7999992371;36.6872596741;17;61.5689954758;7;35.1389770508;46.888420105;19;45.9622251987;
77;5;22.7999992371;33.6872596741;18;62.3067722321;7;30.25;51.8100357056;20;46.5610294342;
78;5;23.7999992371;32.6872596741;18;62.7744560242;8;30.0;53.2924232483;21;47.1619749069;
79;5;24.7999992371;32.6872596741;18;63.0;8;28.0;56.3778762817;21;47.7673938274;
80;5;25.7999992371;32.6872596741;15;63.0;8;27.0;58.9662246704;21;48.3753993511;
81;5;23.7999992371;34.6872596741;15;63.0;8;27.0;58.0572509766;28;48.9841589928;
82;5;23.0;36.6872596741;15;63.0;8;27.0;61.9662246704;28;49.5919082165;
83;5;22.0;38.6872596741;16;63.0;8;27.8999996185;62.5662231445;28;50.196958065;
84;5;22.0;40.6872596741;15;63.0;8;26.8999996185;63.5662231445;29;50.7977035046;
85;4;18.0;33.6872596741;15;48.0;9;25.0;66.0351104736;21;66.3926208019;
86;4;18.0;32.6872596741;16;48.0;9;23.0;71.4351119995;21;66.9802687168;
87;4;18.0;32.6872596741;16;48.0;9;24.0;76.4351119995;22;68.5592834949;
88;5;18.0;32.6872596741;15;48.0;10;26.0;82.4351119995;23;69.1483774185;
89;5;18.0;32.6872596741;15;48.0;10;26.0;88.4351119995;24;69.7265343666;
90;5;19.0;32.6872596741;15;48.0;10;26.0;94.4351119995;23;70.2926079035;
91;5;20.0;32.6872596741;16;48.0;11;26.0;99.4351119995;23;70.8455275297;
92;5;21.0;32.6872596741;16;48.0;12;27.0;100.61416626;24;71.3843009472;
93;5;22.0;33.0;16;48.0;12;26.0;103.711105347;24;71.9080194235;
94;4;22.3999996185;34.0;16;48.0;13;26.0;106.806060791;22;72.32970047;
95;4;22.3999996185;35.0;16;48.0;13;27.0;106.898696899;22;72.7287714481;
96;4;22.3999996185;36.0;17;48.0;13;29.0;106.988739014;24;73.1191575527;
97;4;21.3999996185;35.0;17;48.0;13;28.0;109.075920105;25;73.4997001886;
98;4;19.3999996185;37.0;17;48.0;13;29.0;111.160018921;26;75.8693710566;
99;4;18.3999996185;39.0;17;48.0;14;33.0;112.240867615;30;76.2972836494;
100;4;18.3999996185;38.0;17;48.0;14;35.5;114.318321228;30;77.7144714594;
