Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;13.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0;1;8.0;12.0;4;20.0;
4;2;9.19999980927;10.0;4;21.1200000048;1;9.0;11.0;4;20.0;
5;2;10.3360004425;10.0;4;21.2530560493;1;10.0;10.0;4;20.0;
6;2;11.375916481;10.0;4;21.4002518654;1;11.0;10.0;4;20.0;
7;2;11.4200754166;10.0;4;21.9766796827;1;12.0;10.0;4;20.0;
8;2;11.5930042267;10.1999998093;4;22.4989564419;1;13.0;10.0;4;20.3999996185;
9;2;11.7496871948;10.3632001877;4;22.9796661139;1;14.0;10.1999998093;4;20.7264003754;
10;2;11.8938999176;10.4951858521;4;24.3497066498;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;12.3049116135;11.0209560394;4;25.5842888355;1;14.8187427521;10.9097137451;4;22.7316036224;
12;2;14.3049116135;11.4571752548;3;26.7006480694;1;15.2292222977;11.3658018112;3;23.4745616913;
13;2;16.3049125671;11.8107032776;4;27.7219514847;1;16.8187427521;11.7372808456;3;24.0673980713;
14;2;17.6741790771;12.0916318893;4;28.6730384827;1;17.8187427521;12.0336990356;3;24.5325260162;
15;2;18.8277015686;12.3113050461;4;29.5772051811;1;18.8187427521;12.2662630081;3;24.892534256;
16;2;19.9972076416;12.4808797836;4;30.2332024574;1;19.8187427521;12.446267128;3;25.0;
17;2;21.1825332642;12.5;4;30.9013147354;1;20.8187427521;12.5;3;25.0;
18;2;22.3829689026;12.5;4;31.6152963638;1;21.8187427521;12.5;4;25.0;
19;2;23.484588623;12.5;4;32.3684282303;1;22.8187427521;12.5;4;25.0;
20;2;23.7105293274;12.5;4;33.151807785;1;23.25;12.5;4;25.0;
21;2;23.9455413818;12.5;4;33.9546136856;1;23.25;12.5;4;25.0;
22;2;24.186384201;12.5;4;34.7645931244;1;23.25;12.5;5;25.0;
23;2;24.4293785095;12.5;4;35.5687475204;2;23.25;12.5;5;25.0;
24;2;24.6706237793;12.5;4;36.3541374207;2;23.25;12.5;6;25.0;
25;3;24.9062423706;12.5;3;37.1087179184;2;23.25;12.5;6;25.0;
26;3;22.9062423706;13.5;4;37.8220767975;2;23.25;12.5;6;25.0;
27;3;21.9062423706;13.5;4;38.485994339;2;23.25;12.5;6;25.0;
28;3;20.9062423706;13.5;4;39.0947532654;2;23.25;12.5;6;25.0;
29;3;21.5;14.5;4;39.6451883316;2;23.25;12.5;6;25.0;
30;3;21.5;15.5;4;40.1365070343;2;23.25;12.5;6;25.0;
31;3;20.5;14.5;4;40.5699396133;2;23.25;12.5;6;25.0;
32;3;20.5;14.5;4;40.9482984543;2;23.25;12.5;6;25.0;
33;3;21.5;15.5;5;42.275510788;2;23.25;12.5;6;25.0;
34;4;22.5;16.8999996185;4;42.5861809254;2;23.25;12.5;6;25.0;
35;4;23.5;17.5;5;42.8558123112;2;23.25;12.5;6;25.0;
36;4;22.5;16.9242362976;5;43.0893323421;2;23.25;12.5;6;25.0;
37;4;22.8275299072;16.5;5;43.1235172749;2;23.25;12.5;6;25.0;
38;4;23.8370552063;17.5;5;43.1558350325;2;23.25;12.5;6;25.0;
39;4;23.5;18.9623336792;6;43.1887089014;2;23.25;12.5;7;25.0;
40;5;24.8566131592;16.5;5;43.2221269608;2;23.25;13.5;7;25.0;
