Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
68;4;26.7000007629;30.4331970215;12;33.9726945162;6;35.4000015259;47.0;17;49.4069455862;
69;4;27.8485622406;31.125;12;35.281873703;6;35.4000015259;49.0;17;49.6962572336;
70;4;27.4662361145;33.6171875;13;36.3644632101;7;35.4000015259;50.8815345764;16;49.9919456244;
71;4;27.7398891449;35.030872345;13;38.2423740625;7;35.4000015259;51.910068512;15;50.2929646969;
72;4;28.2349319458;35.778011322;13;39.7904632092;7;35.4000015259;52.9390106201;16;50.5981733799;
73;4;29.4749259949;35.2256507874;14;41.0648217201;7;35.4000015259;53.9683227539;16;50.9063538313;
74;4;29.8181304932;35.6137046814;15;42.1264052391;7;35.4000015259;54.9979858398;15;51.2162332535;
75;4;30.0948524475;35.8904724121;15;42.8620284796;7;34.4000015259;54.0279693604;16;51.5265042782;
76;4;30.271062851;36.0;15;43.3857831955;8;34.4000015259;54.0582313538;15;51.8358519077;
77;4;29.3901805878;37.0;16;43.9153614044;8;35.4000015259;55.0887451172;15;52.1429772377;
78;4;30.4623737335;36.0;16;44.4493825436;8;36.4000015259;54.1194763184;16;52.4466233253;
79;4;27.6000003815;38.0;16;44.9864604473;8;35.4000015259;56.1503829956;16;52.1455972195;
80;5;27.6000003815;39.4678268433;12;68.5252122879;9;35.2200012207;57.9814338684;12;66.898788929;
81;6;29.6000003815;38.5167160034;11;71.3642649651;9;37.0579986572;57.8325920105;12;67.7491958141;
82;6;32.5999984741;38.0;11;73.8503644466;10;36.9122009277;60.7018127441;12;69.5455038548;
83;6;33.0045166016;39.0;11;77.0431749821;10;38.7809829712;61.5872650146;12;70.3115415573;
84;6;33.0993423462;40.0;12;79.6967513561;10;38.6628799438;65.4872817993;13;70.9998297691;
85;6;31.9092731476;42.0;13;81.8163278103;11;38.5565948486;69.4003677368;13;71.6082184315;
86;6;31.9624423981;44.0;14;83.4733533859;11;39.4609375;70.3251800537;16;72.1395460367;
87;6;32.0126495361;46.0;14;84.7662591934;12;38.3748397827;74.2604827881;16;72.6000114679;
88;6;32.0598831177;48.0;14;85.7344880104;12;38.2973556519;77.8111190796;15;73.997679472;
89;6;32.1041717529;50.0;14;86.2287778854;12;40.2276229858;75.7871856689;15;74.4312874079;
90;6;32.1455612183;52.0;15;86.7119579315;12;40.1648597717;77.7713470459;16;77.9285142422;
91;6;32.1841201782;54.0;15;87.1829342842;13;41.1648597717;83.8014297485;15;81.715719223;
92;6;32.2199440002;56.0;18;87.6406812668;13;42.9616127014;91.4480667114;16;82.5041806698;
93;6;32.2531356812;58.0;17;88.0842523575;14;43.9054527283;97.4268798828;16;85.975438714;
94;6;32.2838096619;60.0;14;88.4724731445;15;45.4832992554;104.10962677;19;88.163590312;
95;7;32.2999992371;62.0;11;88.7984781265;15;46.8847312927;110.595794678;19;90.0655072927;
96;7;32.2999992371;64.0;13;89.1151576042;15;47.1548652649;116.410446167;20;91.4786754847;
97;7;32.2999992371;65.2006225586;14;89.4215583801;15;48.8301124573;119.024505615;20;94.035869956;
98;7;32.2999992371;66.2335968018;14;89.716861248;15;50.9410133362;119.157608032;22;96.7358264923;
99;7;32.2999992371;67.2652282715;15;90.0003919601;15;53.0696029663;119.293418884;23;99.5884664059;
100;7;32.2999992371;68.2955093384;15;90.2716217041;15;55.2180213928;119.431472778;24;102.604435682;
101;7;32.2999992371;69.3244628906;16;91.5301680565;16;57.3884162903;119.571250916;23;106.742677927;
102;7;33.2999992371;71.3520965576;17;91.7957911491;16;60.5828285217;120.712234497;24;111.037230968;
103;7;34.2999992371;73.3784332275;17;92.0398335457;16;64.1030731201;122.853866577;24;115.590408802;
104;7;34.6120605469;75.4000015259;17;92.220241189;16;66.5;125.99559021;26;120.391690373;
105;7;34.6181755066;77.4000015259;17;92.3909758329;16;69.8694915771;130.136795044;28;124.417282462;
106;8;34.6243476868;79.4000015259;17;92.5521719456;16;73.3154830933;131.276947021;30;128.568682194;
107;9;34.630569458;80.4000015259;15;92.7040427923;16;73.4962463379;134.993209839;32;132.790604234;
108;9;35.2999992371;81.3000030518;15;92.8468680382;16;74.6528396606;138.259246826;34;138.017475605;
109;9;36.1000022888;82.3000030518;16;92.980979681;16;77.7880554199;138.525817871;35;142.359364748;
110;9;34.2999992371;85.3000030518;16;93.1067502499;17;76.4887390137;144.775985718;37;146.440762758;
111;9;34.2999992371;88.3000030518;16;93.2080165148;18;76.4887390137;149.056915283;37;150.372309327;
112;9;34.2999992371;91.3000030518;16;93.2296639681;18;77.9432067871;152.319717407;39;154.13545537;
113;9;34.2999992371;92.9763183594;17;94.2514331341;18;76.561416626;158.735473633;39;157.702471972;
114;9;35.2999992371;94.9882888794;17;95.3033152819;18;74.1265792847;164.701370239;38;161.061553478;
115;9;37.2999992371;98.0003204346;18;95.4358924627;18;73.6432266235;167.102050781;39;164.214286208;
116;9;38.2999992371;101.012413025;19;99.9324051142;18;71.1306152344;171.784225464;40;168.172218561;
117;9;38.8880004883;104.937805176;19;103.346546412;19;77.1306152344;171.593048096;29;172.013303757;
118;9;39.3329277039;108.631874084;23;107.527838469;19;80.6706848145;176.754669189;29;174.75898385;
119;9;39.8388595581;112.314567566;23;110.847938895;19;80.4457855225;185.920837402;31;177.139810443;
120;9;40.2479400635;114.844970703;26;113.460347533;20;80.522857666;190.091339111;31;179.468205094;
121;9;40.5067749023;117.14012146;29;116.02246058;20;80.6018218994;194.265960693;33;181.748773694;
122;10;40.7530555725;119.434814453;28;118.509435534;20;80.6825256348;202.444412231;35;183.864524841;
123;10;40.9832458496;121.727294922;28;120.902696371;20;80.7648620605;204.626358032;37;186.895076156;
124;10;41.1947441101;124.015960693;30;123.190420389;20;82.4748687744;206.925308228;40;189.005012274;
125;10;41.3859519958;126.062271118;31;125.367273331;20;82.559967041;212.197372437;41;191.715407491;
126;11;41.5562515259;127.524047852;30;127.433530569;20;84.7092666626;216.678466797;42;195.380810618;
127;11;41.7058753967;128.992645264;31;129.393813372;20;84.8645324707;220.17791748;44;198.20843029;
128;11;42.8357391357;128.297119141;32;132.255669355;21;85.0253448486;227.694290161;46;201.050802231;
129;11;45.8244285583;127.524353027;33;134.148210883;21;87.1487579346;235.225891113;47;203.894036293;
130;11;47.9725646973;127.765060425;34;135.973989487;21;89.4596252441;233.3878479;47;206.727057695;
131;12;48.3979415894;128.018432617;33;137.743033648;21;84.3615036011;243.195648193;48;209.541882396;
132;12;47.5464668274;130.283370972;34;140.164317727;21;87.4568405151;247.195648193;50;212.333515406;
133;13;49.6180648804;130.558410645;33;141.656236053;21;89.4568405151;256.195617676;51;215.099514723;
134;13;50.8308982849;131.841842651;35;143.179857731;21;89.4568405151;266.022216797;52;217.839332581;
135;13;50.9398536682;133.618041992;36;144.731221676;22;91.4568405151;272.401855469;52;220.553560972;
136;13;51.0443496704;135.911972046;37;146.284638047;22;94.4568405151;272.821411133;54;223.209226131;
137;13;52.6748580933;132.911972046;34;148.759984732;22;94.4568405151;276.282012939;53;225.777936935;
138;13;50.8000030518;130.911972046;27;149.581705689;23;95.4568405151;280.7840271;50;228.33135438;
139;13;51.8000030518;131.911972046;24;150.516362667;23;95.4568405151;288.326782227;49;230.758583546;
140;13;54.1759185791;128.911972046;25;151.550623178;23;98.4568405151;289.908416748;50;233.112000942;
141;13;53.7998123169;130.911972046;25;152.672134995;23;102.456840515;288.525756836;51;236.428980827;
142;13;54.4387283325;130.488372803;27;153.869503975;23;103.456840515;295.174316406;48;238.767525554;
143;14;51.8000030518;127.488380432;27;155.132223606;23;105.456840515;304.848144531;44;241.099948883;
144;15;51.8000030518;126.488380432;27;156.4505651;23;110.456840515;305.540161133;47;244.413217425;
145;15;53.8000030518;127.488380432;27;157.815439463;23;109.456840515;319.540161133;48;246.784148097;
146;15;56.7081832886;129.488372803;26;159.218244791;23;112.456840515;333.54019165;51;249.116968155;
147;15;59.3107299805;131.488372803;27;160.65072298;24;117.456840515;338.54019165;53;251.399917841;
148;15;62.5294342041;133.488372803;28;162.104810715;24;116.456840515;352.54019165;56;253.622417092;
149;15;65.7644348145;135.488372803;28;163.572533846;24;119.456840515;363.54019165;60;255.775431633;
150;15;66.0156097412;139.488372803;28;165.045944452;24;124.456840515;365.54019165;63;257.851734281;
151;15;68.2825393677;140.488372803;29;166.517086029;24;126.0;367.54019165;67;259.846047282;
152;15;68.564491272;144.488372803;30;167.978014946;24;126.0;372.54019165;70;261.755046606;
153;15;69.8603820801;148.488372803;30;169.420861721;24;129.0;375.54019165;68;263.577251673;
154;15;71.1687545776;152.488372803;28;170.703089714;24;129.0;377.54019165;69;265.24745369;
155;15;73.4878005981;153.488372803;29;171.861920834;24;128.0;385.54019165;67;268.599157572;
156;14;71.8153991699;121.488380432;20;139.92523241;25;131.0;387.54019165;65;305.040092468;
157;14;73.1491317749;126.488380432;21;141.153614521;25;135.100006104;385.54019165;65;308.039680719;
158;14;74.4863433838;130.798919678;22;142.339518547;25;134.100006104;392.505340576;68;310.924425125;
159;14;75.8242492676;134.849029541;21;143.463564396;25;137.100006104;396.899841309;69;313.689170599;
160;15;77.1599960327;134.0;19;154.917209625;25;137.100006104;400.320404053;69;316.306695938;
161;12;70.7200012207;131.290008545;18;145.600988865;28;138.100006104;403.766052246;64;325.982545376;
162;11;69.0719985962;131.651000977;18;126.795891762;30;140.100006104;405.235351562;62;359.49684763;
163;11;68.1648025513;133.075897217;20;124.316304684;30;141.100006104;410.726226807;65;363.851635456;
164;11;67.3483200073;133.671325684;20;122.084674358;30;142.100006104;420.236053467;66;367.890302658;
165;11;66.6134872437;134.094192505;22;120.076206207;30;144.100006104;430.761627197;70;371.584583759;
166;11;65.9521408081;133.493728638;23;118.268585205;30;151.100006104;425.299255371;74;378.27314806;
167;11;65.3569259644;132.854370117;25;116.641727924;30;149.100006104;434.844848633;77;383.790093899;
168;11;64.8212356567;132.278930664;26;115.177553654;31;154.100006104;441.393920898;79;388.30628252;
169;11;64.3391113281;131.761032104;26;113.859797955;31;161.100006104;439.393920898;82;391.975868225;
170;11;63.9051971436;131.294937134;28;112.673819542;31;164.100006104;440.393920898;83;394.739581108;
171;11;63.5146789551;130.875442505;30;111.606436729;31;178.396362305;452.877044678;84;397.036899567;
172;11;63.1632118225;130.497894287;30;110.645791531;31;190.072647095;456.577026367;85;400.00778389;
173;11;62.8468894958;130.158096313;30;109.781211376;31;198.092453003;458.577026367;86;402.7179389;
174;11;62.5621986389;129.852294922;31;109.003091335;31;200.669784546;467.577026367;89;404.846357107;
175;11;62.3059844971;129.577056885;31;108.302780628;31;206.725387573;471.577026367;89;405.750974059;
176;11;62.0753860474;129.329360962;33;107.672502041;31;208.029678345;478.577026367;91;422.974739432;
177;11;61.8678436279;129.106430054;34;107.105250835;31;211.426818848;495.477020264;95;437.221976399;
178;11;61.681060791;128.905776978;34;106.594727039;32;215.636871338;514.081787109;96;448.946050286;
179;11;61.5129547119;128.725189209;29;106.135255337;33;223.87286377;551.678222656;91;458.063505054;
180;11;61.3616638184;128.562683105;29;105.721730232;33;229.316467285;570.566040039;94;465.108777285;
181;11;61.2254943848;128.416412354;29;105.14955616;33;232.70602417;588.018554688;96;470.572872281;
182;11;61.1029434204;128.204772949;30;104.634600639;33;232.931503296;604.637329102;97;474.532096863;
183;10;60.9926490784;127.094177246;30;104.171140671;35;233.65814209;617.722717285;95;477.528987408;
184;10;59.9359283447;125.994628906;31;103.754025459;35;234.1690979;629.875061035;98;480.068213224;
185;10;59.8848762512;125.905044556;34;103.378623962;35;234.607818604;641.054504395;104;481.597254038;
186;10;63.8848762512;115.905044556;33;103.040759563;35;234.921478271;648.533752441;106;482.413856626;
187;10;65.8848724365;112.905044556;33;102.736682892;36;235.141387939;655.168212891;107;483.004445672;
188;10;68.8848724365;109.905044556;33;102.463015079;36;235.200439453;659.727966309;112;483.420041919;
189;10;68.8848724365;108.905044556;33;102.216712952;36;238.242034912;666.05480957;116;521.478308678;
190;10;65.8848724365;108.905044556;34;101.995042324;36;249.774871826;700.764160156;117;540.696019411;
191;10;63.9038047791;106.905044556;34;101.795537949;36;256.961425781;724.609863281;118;565.269541502;
192;10;60.8419113159;103.905044556;34;101.61598444;36;267.361175537;754.290283203;120;585.585116863;
193;9;55.7862091064;99.4476165771;35;86.3709464073;38;276.045593262;777.48840332;119;619.979277134;
194;9;54.736076355;97.4476165771;35;86.2338528633;38;293.191589355;801.904052734;118;635.311807632;
195;9;53.6909561157;96.4488372803;36;86.1104669571;38;304.367797852;826.65826416;120;648.314763308;
196;8;41.8848762512;93.4488372803;36;77.5882649422;39;314.20526123;850.723388672;118;667.933386087;
197;8;42.8594551086;91.242767334;36;78.5681285858;39;319.681243896;880.208984375;121;678.674157381;
198;8;42.8594551086;94.234664917;36;79.5144100189;39;323.898742676;904.940551758;120;688.102199078;
199;8;43.8594551086;89.234664917;37;80.4231843948;39;330.867980957;925.545288086;123;695.973409176;
200;8;41.8594551086;91.2207946777;37;81.2913441658;39;337.336334229;943.91619873;127;701.391104221;
201;8;42.8594551086;94.2148895264;39;82.1165952682;39;338.256713867;959.598266602;133;706.332119465;
202;8;43.8594551086;89.2148895264;38;82.8974175453;39;339.102813721;974.835144043;130;711.02716589;
203;8;41.8594551086;91.2047729492;39;83.6330037117;39;339.94039917;988.38885498;136;715.507534027;
204;8;42.8594551086;94.2004699707;39;84.3231830597;39;340.764556885;1000.56524658;140;719.502374172;
205;8;44.8594551086;94.1965789795;39;84.9683442116;39;341.540405273;1009.03924561;139;722.983102322;
206;8;45.8594551086;94.1930999756;40;85.5693488121;39;342.257965088;1020.93914795;141;726.176679134;
207;8;45.8594551086;97.189956665;37;86.1274418831;39;342.733764648;1029.2644043;143;727.094589233;
208;8;47.4407196045;97.1871185303;35;86.6441817284;39;343.363891602;1040.37548828;141;729.836171627;
209;8;48.4366493225;94.1845855713;35;87.0194950104;39;343.954345703;1048.03442383;137;732.273992062;
210;8;46.4329833984;97.1822814941;34;87.3503642082;39;347.460754395;1053.14831543;125;732.426632404;
211;8;47.4296836853;97.1802215576;36;87.6394586563;39;350.729187012;1057.44482422;129;734.319904327;
212;8;48.4267158508;94.1783752441;36;87.8460531235;39;351.176269531;1056.76086426;128;735.830876589;
213;8;46.4240455627;97.1766967773;36;88.0369358063;39;351.750854492;1057.87023926;126;733.778715134;
214;8;47.4216384888;97.175201416;36;88.0486917496;39;352.05480957;1056.49584961;125;734.258993149;
215;8;48.4194755554;94.1738433838;36;88.0438232422;39;350.339324951;1040.22290039;123;734.652749062;
216;8;46.4175300598;97.1726226807;37;88.0394411087;39;350.703094482;1040.18054199;121;735.009970665;
217;8;47.4157752991;97.1715393066;37;88.0354967117;39;358.629638672;1031.16296387;122;729.290882111;
218;8;48.4141998291;96.1705474854;38;88.0319461823;39;357.336608887;1023.94708252;125;731.937849045;
219;8;46.412776947;97.1696624756;38;88.028752327;39;355.992645264;1028.20898438;115;729.415898323;
