Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
32;3;14.5;18.5;6;27.0708494186;4;25.25;12.5;4;26.428878665;
33;3;14.0;19.5;7;27.1315076351;4;25.25;12.5;4;27.4513280392;
34;3;14.0;20.5;7;27.1926498413;4;24.25;13.5;4;27.5138043165;
35;4;14.0;21.5;6;27.2542052269;4;24.25;14.5;4;27.577481389;
36;4;15.0;19.5;6;27.3161010742;4;23.7365322113;15.5;4;27.6423509121;
37;4;14.0;20.5;6;27.3782629967;4;22.25;16.5;5;27.7084013224;
38;4;14.0;21.5;6;27.4406147003;5;21.25;17.5;5;27.7756183147;
39;4;15.0;19.5;7;27.5030794144;5;22.25;19.5;5;27.8439840078;
40;4;14.0;20.5;6;27.5655794144;5;23.25;21.5;5;27.9134777784;
41;5;14.0;21.5;5;32.628036499;5;24.25;23.5;5;27.9840750694;
42;5;16.0;20.5;5;32.8403725624;5;25.25;25.5;7;28.0557479858;
43;5;16.0;20.5;5;33.049284935;5;26.25;27.5;7;28.1284649372;
44;5;16.0;21.5;6;33.2543311119;5;27.25;27.5;7;28.2021907568;
45;5;17.0;19.5;7;33.4551079273;5;25.25;28.5;7;29.2768864632;
46;5;16.0;20.5;7;33.6512553692;5;25.25;30.5;7;29.5225092173;
47;5;16.0;22.5;8;33.8424582481;5;25.25;32.5;8;29.7959237099;
48;5;18.0;22.5;8;34.0284461975;5;24.25;34.5;8;30.1006171703;
49;6;19.7912578583;23.5;8;34.2089943886;4;23.25;36.5;9;30.4402793646;
50;6;20.8276062012;24.5;8;34.3839225769;4;22.25;38.5;9;30.8187160492;
51;6;20.0;26.5;7;34.5530934334;5;21.25;39.5;9;31.2397223711;
52;6;21.0;28.5;8;34.7164113522;5;20.25;40.5;9;31.7069069147;
53;6;22.0;29.5;8;34.8738193512;5;19.25;41.5;10;32.2234666348;
54;6;24.0;27.5;8;35.0252962112;5;18.25;42.5;10;32.7919068336;
55;6;25.4869003296;27.5;8;35.1708536148;5;18.0;43.5;12;33.4137206078;
56;6;23.5;28.5;10;35.3105330467;5;18.0;44.5;12;34.089040637;
57;6;23.5;29.5;11;35.4444022179;5;18.0;45.5;11;35.8162953854;
58;6;23.5;30.2528400421;11;35.5725522041;5;20.0;44.5;12;36.6319158077;
59;7;24.5;28.2528400421;10;64.4136190414;5;22.0;44.5;12;37.4755339622;
60;7;26.5;28.5;10;66.4750797749;5;23.0;44.5;12;38.3508961201;
61;7;27.6000003815;29.5;11;68.0571551323;5;24.0;44.5;15;39.2521942854;
62;7;28.6000003815;30.5;11;69.2190499306;5;25.0;44.5;17;40.1676815748;
63;7;29.6000003815;31.5;11;70.0456223488;5;26.0;43.5;16;41.0845224857;
64;7;30.6000003815;32.5;13;70.6221466064;5;27.0;42.5;16;41.9895570278;
65;7;29.6000003815;32.5;13;70.6896123886;5;28.0;41.5;16;44.2798694372;
66;7;28.6000003815;33.5;14;70.7313876152;5;29.0;40.5;16;46.3321549892;
67;7;28.6000003815;34.5;15;70.75;6;30.0;39.5;14;48.1577320099;
68;7;27.6000003815;35.5;15;70.75;6;31.0;38.6872596741;14;49.7724997997;
69;8;25.6000003815;33.5;15;70.75;6;32.0;38.9097442627;14;51.0461860895;
70;8;25.5;32.5;14;70.75;6;32.5999984741;39.0;16;52.0528137684;
71;8;25.5;32.5;14;70.75;6;32.5999984741;39.0;16;52.9684734344;
72;8;25.5;32.5;14;70.75;6;30.5999984741;40.0;15;53.7935945988;
73;8;25.5;32.5;14;74.0418748856;6;29.5999984741;41.0;16;54.5324363708;
74;9;26.7999992371;34.0;15;77.4462537766;6;28.5999984741;42.0;15;55.1918880939;
75;9;28.0340003967;36.3899993896;15;79.2963284254;6;27.5999984741;43.0;17;55.7803275585;
76;8;28.5573558807;38.6872596741;14;80.6111373901;8;26.5999984741;44.0;14;56.3066809177;
77;8;28.3458442688;40.9097442627;14;81.0986059904;8;25.5999984741;45.0;14;56.7705283165;
78;8;28.3999996185;43.0;14;81.4287595749;8;24.5999984741;46.0;15;57.0001311302;
79;8;28.3999996185;44.0;14;82.7843660116;8;23.5999984741;47.0;16;57.2299280167;
80;8;31.3999996185;43.0;15;83.1876585484;9;22.5999984741;48.0;15;57.4594604969;
81;8;31.8725357056;45.0;15;83.6209499836;9;21.5999984741;49.0;15;57.6882715225;
82;8;31.9033336639;47.0;13;85.0861128569;9;20.5999984741;50.0;16;57.9159085751;
83;8;32.9332351685;50.0;13;85.6246381998;9;20.0;51.0;15;59.1419255733;
84;8;33.9622001648;53.0;14;86.1986560822;9;21.0;53.0;13;59.6158866882;
85;9;32.4000015259;56.0;13;86.8083950281;9;22.0;55.0;13;60.1467442513;
86;9;32.4000015259;59.0;14;87.4531849623;9;22.0;57.0;14;61.7464622259;
87;10;32.4000015259;62.0;13;88.1313015223;9;23.0;60.0;13;62.4886586666;
88;10;32.4000015259;64.0;13;88.8398451805;9;24.0;63.0;13;63.3312652111;
89;10;32.4000015259;66.6288757324;13;89.5746792555;9;24.0;65.0;12;64.2900165319;
90;10;32.4000015259;68.6524047852;13;90.3304499388;9;24.0;67.0;15;65.3802118301;
91;10;32.4000015259;70.6765136719;14;92.1006985903;9;25.0;66.0;14;66.6150089502;
92;10;33.4000015259;73.7011871338;14;92.958078742;9;24.0;67.0;15;68.0031012297;
93;11;34.4000015259;76.7264099121;14;93.8201948404;8;24.0;68.0;15;69.5459041595;
94;12;34.4000015259;79.7521820068;14;94.6274584532;8;25.0;66.0;17;71.2346125841;
95;12;34.4000015259;82.7784729004;15;95.4181630611;8;24.0;67.0;17;73.0478107929;
96;12;34.4000015259;85.8052825928;15;96.193846941;8;24.0;68.0;18;74.9505351782;
97;12;35.4000015259;85.5614242554;17;96.9482322931;8;25.0;66.0;16;76.8357704878;
98;13;34.4000015259;87.6441650391;16;97.6762287617;8;24.0;69.0;17;78.7112956047;
99;13;34.4000015259;89.7306289673;16;99.3740793467;8;24.0;72.0;17;80.5206382275;
100;13;36.4000015259;89.8208770752;17;101.099399328;8;25.0;72.0;19;82.2132508755;
