Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
30;4;16.9286632538;16.5;4;26.4513280392;3;29.9524707794;14.7648591995;6;39.9067591429;
31;4;15.9353981018;17.5;4;26.4738043547;3;29.901632309;15.0083732605;6;40.4915384054;
32;4;14.9421415329;18.5;4;26.4962974787;3;29.4755764008;14.0083732605;6;41.0543251038;
33;4;14.4488887787;19.5;4;26.5187973976;3;29.5486087799;15.0083732605;6;41.5949165821;
34;4;14.4556388855;20.5;5;26.5412938595;3;29.6298828125;16.0083732605;6;42.1147266626;
35;4;14.4623880386;21.5;5;26.5637768507;3;28.7200527191;15.0083732605;6;42.6164214611;
36;4;15.4691333771;19.5;5;26.5862361193;3;30.8197460175;18.0083732605;6;43.1035346985;
37;4;14.4758710861;20.5;5;26.6086617708;3;31.901632309;21.0083732605;7;43.5800802708;
38;4;14.4825983047;21.5;5;26.6310436726;3;33.6629333496;24.0083732605;7;44.0502107143;
39;4;15.4893131256;19.5;5;27.6533719301;3;34.5427818298;26.718837738;7;44.5179085732;
40;4;15.496011734;20.5;5;27.715636611;3;35.6104736328;27.6969528198;8;44.8584640026;
41;4;16.5026912689;21.5;5;28.779012084;3;36.1863098145;27.6772575378;8;45.190788269;
42;4;18.0;21.0116043091;5;28.883490324;3;36.3358535767;27.659532547;8;45.5510210991;
43;4;18.3370666504;21.603975296;6;28.9902445078;3;36.4979629517;27.643579483;9;45.937441349;
44;4;18.3501319885;22.6292552948;6;29.0992627144;3;34.5662994385;28.6292228699;10;46.3477263451;
45;4;19.0;21.139705658;7;29.210526824;5;34.5546722412;29.6162986755;9;46.7789387703;
46;4;18.5357017517;21.4699420929;8;29.3240128756;5;33.5442047119;28.6046695709;9;47.2275452614;
47;4;19.9057598114;22.4699420929;8;29.4396899939;5;33.5347824097;28.594203949;10;47.6894717216;
48;4;20.7832336426;24.4699420929;8;29.5575209856;5;35.5263061523;27.5847816467;10;48.1602106094;
49;4;21.975812912;27.4699420929;9;29.6774612665;5;36.5186767578;27.5763053894;10;48.6349492073;
50;4;22.9673919678;30.4699420929;10;29.7994593382;5;37.511806488;27.5686740875;10;49.1087384224;
51;5;23.9885292053;33.0030975342;9;29.9234563112;5;35.5056266785;28.5618057251;10;49.576672554;
52;5;25.0411891937;33.0811309814;10;30.0493857861;5;34.5000648499;29.5556259155;10;51.034072876;
53;5;26.0635070801;33.1017456055;11;30.1771740913;5;36.4950561523;28.5500640869;10;53.1642217636;
54;5;26.4666290283;33.2820320129;12;30.3067398071;5;36.7110557556;30.5500640869;10;54.9979710579;
55;5;26.5758209229;33.1882705688;12;30.4379941225;5;36.8979415894;32.5500640869;11;57.5679371357;
56;5;26.631855011;33.1660575867;12;30.5550512075;6;37.8979415894;34.7101593018;10;58.9294761419;
57;5;26.5665149689;33.2999992371;12;30.6695472002;6;36.8979415894;38.926738739;11;59.9236749411;
58;5;26.6008644104;33.2999992371;12;30.7856302261;6;36.8979415894;38.532661438;11;60.6739071608;
59;5;26.6356887817;33.2999992371;13;31.9031885862;6;36.8979415894;39.6288757324;11;61.1918340921;
60;7;28.2709579468;33.5;9;44.7921036482;6;34.8979415894;42.6524085999;11;61.6698317528;
61;7;26.5;37.328338623;10;45.5699465275;6;34.3950576782;45.4478416443;18;62.1081392765;
62;7;27.1394519806;41.1042976379;10;46.2956110239;7;33.3950576782;47.4871559143;12;72.5079749823;
63;7;26.5;45.0053977966;11;46.9663039446;7;34.3950576782;47.5271377563;11;73.3713114262;
64;7;26.5;48.0542831421;13;47.581400156;7;35.3950576782;48.5677680969;12;74.1731498241;
65;7;26.5;50.6544494629;13;48.1421064138;8;35.3950576782;49.6090240479;11;75.9132362604;
66;7;26.5;51.7143936157;12;48.6510481834;8;36.3950576782;52.6508903503;11;76.6324884892;
67;7;27.0;52.7746315002;14;49.1118452549;9;37.3950576782;55.6933364868;6;92.2525396347;
68;7;28.0;53.8350982666;16;49.5287148952;9;39.0999984741;58.8760032654;5;93.7648881674;
69;7;29.0;54.8957252502;16;49.9061414003;9;39.8499984741;63.7493133545;6;95.1510691643;
70;8;31.0;52.9564552307;15;51.2356158495;9;39.8499984741;67.7779541016;7;96.4017060995;
71;8;32.0;55.0172119141;17;52.9239735603;9;39.8499984741;71.4129104614;8;97.5147824287;
72;8;34.0;57.1199836731;18;54.3430820704;10;39.8499984741;74.4652709961;8;98.4945446253;
73;8;36.0;56.2243041992;19;55.5331391096;10;39.8499984741;75.8661346436;8;99.3499009609;
74;8;38.0;56.3299827576;19;56.5358000994;10;36.8499984741;76.5372772217;11;100.092726946;
75;8;37.9490814209;57.1713676453;20;57.1068086624;10;34.8499984741;78.5619506836;11;100.640646696;
76;8;38.945602417;58.6349182129;21;58.4478013515;10;35.75;80.5871810913;11;101.071046591;
77;8;41.9819869995;58.0465545654;21;58.8331494331;10;33.75;80.6129455566;12;101.346855044;
78;8;42.0;61.1459960938;20;59.2234523296;11;32.75;81.8101348877;10;102.485116601;
79;8;42.2000007629;63.6541748047;18;59.6181055307;11;33.75;83.8526916504;9;102.714557171;
80;9;42.2000007629;65.805847168;17;60.0164847374;10;34.75;86.8957290649;8;103.064658761;
81;10;42.2000007629;67.9588470459;16;60.4179502726;10;35.75;87.9771575928;8;103.428685069;
82;10;42.2000007629;66.5906143188;16;60.8218516111;10;36.75;90.0608825684;9;103.806703568;
83;10;42.2000007629;69.6131744385;18;61.2275319099;10;37.75;92.1468505859;15;104.198719501;
84;10;42.2000007629;71.1233215332;18;61.6343324184;11;38.75;93.9901046753;14;104.604668021;
85;10;43.2000007629;71.2790756226;19;62.0415971279;11;39.75;95.1119232178;14;105.024407506;
86;11;44.2000007629;71.4348449707;18;62.4486751556;12;40.75;96.2364807129;12;120.457711101;
87;11;45.2000007629;71.5903778076;19;62.8549271822;12;42.75;100.363647461;17;122.404257178;
88;11;46.2000007629;71.7453918457;19;63.2597267628;12;44.75;104.493263245;17;124.266123056;
89;11;47.2000007629;71.8996505737;20;63.6624635458;12;46.75;108.625144958;17;126.008406162;
90;11;48.2000007629;72.0528869629;19;65.0625455379;13;48.75;112.759109497;19;127.608891726;
91;11;50.2000007629;73.2048721313;20;65.4894031286;14;50.75;116.894943237;21;129.058661938;
92;11;49.2000007629;76.3553619385;22;67.7956992388;14;52.75;120.032424927;21;130.360383987;
93;11;48.2000007629;79.6778106689;23;69.7706065178;14;54.3097915649;123.171310425;22;131.525182724;
94;11;47.2000007629;82.035697937;21;71.4682774544;15;54.4564247131;126.311347961;20;133.146878242;
95;11;46.2000007629;84.3797073364;20;72.9476171732;15;54.5741157532;129.624740601;20;134.721376896;
96;11;45.2000007629;86.7245178223;21;74.0908712149;15;55.6671943665;129.951660156;21;137.264690161;
97;11;44.2000007629;89.0687713623;22;75.0159219503;15;55.7399368286;134.29133606;22;138.674200177;
98;11;44.2000007629;88.4111251831;22;75.9350328445;15;56.75;138.642745972;23;141.094873428;
99;11;44.2000007629;93.4124450684;23;76.8451406956;15;58.75;141.004714966;23;142.624269128;
100;11;44.2000007629;94.8762054443;23;77.7433407307;15;59.75;143.375854492;25;145.19667697;
