Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;11.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;12.0;10.0;5;20.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;13.0;10.0;5;20.3999996185;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;14.0;10.6999998093;4;21.7264003754;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;14.7768793106;10.3632001877;4;22.9194275141;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;15.3137426376;10.9097137451;4;23.9405035973;
12;2;12.1743059158;11.4571752548;3;24.6214065552;2;15.7732276917;11.3658018112;3;24.8018262386;
13;2;14.9125738144;11.8107032776;1;25.3532637358;2;18.3627471924;12.4009132385;2;25.5230454206;
14;2;16.9125728607;12.0916318893;1;25.9895210266;2;19.8187427521;12.7615222931;2;26.1271054745;
15;2;18.0226478577;12.3113050461;1;26.556030035;2;20.8187427521;13.0635528564;2;26.6370905638;
16;2;19.0908546448;12.4808797836;2;26.8558222055;2;21.8187427521;13.3185453415;2;26.9060227871;
17;3;20.1693210602;12.5;1;27.1554293633;2;22.8187427521;13.4530115128;2;27.0793559551;
18;3;21.2592029572;12.5;1;27.4969480038;2;23.8187427521;13.5396776199;3;27.2648479939;
19;3;22.2490844727;12.5;2;27.8840510845;2;24.8187427521;13.8589086533;3;27.4626858234;
20;3;22.3652153015;12.5;2;28.3200027943;2;25.25;13.9776115417;3;27.6729331017;
21;3;22.4960002899;12.5;3;28.8073790073;3;25.25;14.1037597656;2;27.8955099583;
22;3;22.6422138214;12.5;3;29.3477458954;3;25.25;14.2373056412;3;28.1301763058;
23;3;22.8043231964;12.5;3;29.9413113594;4;25.25;14.3781061172;2;28.3765156269;
24;3;22.9823932648;12.5;3;30.586581707;4;25.25;14.5259094238;2;28.633923769;
25;3;23.1759738922;12.5;3;31.2800674438;4;26.25;12.5259094238;2;28.9016013145;
26;3;23.3840198517;12.5;4;32.0160870552;4;27.0057201385;12.5;2;29.1785526276;
27;3;21.5;13.5;4;32.7867279053;4;27.1303482056;12.5;2;29.4635906219;
28;3;20.5;13.5;5;33.5820074081;4;27.2586154938;12.5;2;30.7553491592;
29;3;20.5;13.5;6;34.3902606964;4;26.2586154938;14.1999998093;2;31.0723042488;
30;3;21.5;14.5;6;35.1987380981;4;27.25;14.5;2;31.3929958344;
31;3;20.5;13.5;6;35.9943685532;4;28.25;16.22813797;2;31.7156649828;
32;3;20.5;13.5;6;36.7645931244;4;29.25;17.2424068451;3;32.0384935141;
33;3;21.5;14.5;6;37.4981632233;4;30.25;18.2568054199;3;32.3596475124;
34;4;21.5;15.5;5;38.1857919693;4;30.25;18.9033050537;3;32.677320838;
35;4;21.5;16.5;5;38.8205833435;4;30.7552642822;18.3990592957;3;32.9897780418;
36;4;21.5;17.5;5;39.3982028961;4;31.25;17.1997814178;3;33.2953956127;
37;4;22.5;15.5;4;39.9167966843;4;32.7743034363;20.1997814178;3;33.5926959515;
38;4;21.5;16.5;4;40.3767118454;4;33.7839241028;22.3007221222;3;34.8803774118;
