Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
5;2;12.4499998093;10.0;5;21.0;1;10.0;10.0;6;20.0;
6;2;13.4499998093;10.0;4;21.1200000048;2;11.3000001907;10.0;5;21.0;
7;2;14.5039997101;10.0;4;21.664255619;2;11.3000001907;10.0;5;21.4999996424;
8;2;14.7489156723;10.1999998093;4;22.151668787;2;11.4499998093;10.1999998093;5;21.9353003502;
9;2;14.9682502747;10.3632001877;4;23.4809303284;2;11.5805902481;10.3632001877;5;22.3176362514;
10;2;15.5664186478;10.9097137451;4;24.6645710468;2;11.6952905655;10.4951858521;5;23.5373773575;
11;2;17.5664196014;11.3658018112;4;25.7180995941;2;12.0612134933;11.0209560394;5;24.5968167782;
12;2;19.5664196014;11.7372808456;4;26.6644382477;2;14.0612134933;11.4571752548;5;25.5111111403;
13;2;20.987411499;12.0336990356;4;27.5295872688;2;16.0612125397;11.8107032776;5;26.3018171787;
14;2;21.3883132935;12.2662630081;4;28.3392426968;2;16.8905448914;12.0916318893;5;26.9928781986;
15;2;21.752658844;12.446267128;4;28.9483180046;2;17.097864151;12.3113050461;5;27.6076834202;
16;2;22.0267429352;12.5;4;29.5031232834;2;17.2823047638;12.4808797836;5;27.9463441372;
17;2;24.2280464172;12.5;4;30.1109042168;2;19.2706871033;12.5;5;28.2720229626;
18;2;25.5015487671;12.5;4;30.7696533203;2;20.368391037;12.5;5;28.6230447292;
