Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;13.0;10.0;5;20.0;2;11.3000001907;10.0;3;21.0;
7;2;14.4499998093;10.0;3;21.3999996185;2;11.3000001907;10.0;3;21.469999671;
8;2;14.6300001144;10.1999998093;3;21.7264003754;2;11.4409999847;10.1999998093;3;21.8705514669;
9;2;14.7768793106;10.3632001877;3;22.8494274616;2;11.5611658096;10.3632001877;3;22.2129640579;
10;2;15.282242775;10.9097137451;3;23.7921946049;2;11.6638889313;10.4951858521;3;23.3718163967;
11;2;17.2822418213;11.3658018112;2;24.5663278103;2;12.0115451813;11.0209560394;3;24.3595588207;
12;2;19.2822418213;11.7372808456;2;25.1909153461;2;14.0115451813;11.4571752548;3;25.1902494431;
13;2;20.3243255615;12.0336990356;2;25.6883610487;2;16.0115451813;11.8107032776;4;25.884378314;
14;2;20.5597629547;12.2662630081;2;26.0812431574;2;17.1229076385;12.0916318893;4;26.4648982286;
15;2;20.7365608215;12.446267128;2;26.2221269608;2;18.1652603149;12.3113050461;4;26.9543362856;
16;2;20.7999572754;12.5;2;26.2560760975;2;19.2103462219;12.4808797836;4;27.1521308422;
17;2;22.7668762207;12.5;2;26.2905418873;2;20.2582130432;12.5;4;27.3210272789;
18;2;23.7823848724;12.5;2;26.3255085945;2;21.3088817596;12.5;4;27.4992582798;
