Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;3;28.7917289734;12.5;4;41.7282881737;1;19.5;12.5;5;25.0;
20;3;29.9547519684;12.5;4;43.0287070274;1;19.5;12.5;4;25.0;
21;3;31.1288337708;12.5;4;44.2904157639;1;19.5;12.5;4;25.0;
22;3;32.3134269714;12.5;4;45.5007400513;1;19.5;12.5;4;25.0;
23;3;30.5076904297;13.5;4;46.6507158279;1;19.5;12.5;4;25.0;
24;3;29.7104969025;14.5;4;47.7349505424;1;19.5;12.5;4;25.0;
25;3;29.9204330444;15.5;10;48.7511029243;1;19.5;12.5;4;25.0;
26;4;30.1358222961;16.5;3;59.6991701126;1;19.5;12.5;4;25.0;
27;4;31.3547706604;18.5;3;60.9807181358;1;19.5;12.5;4;25.0;
28;4;32.5752258301;20.5;2;62.1726236343;1;19.5;12.5;4;25.0;
29;4;32.7950439453;22.5;2;63.2764921188;1;19.5;12.5;3;25.0;
30;4;33.0120735168;24.0177555084;2;64.2736997604;1;19.5;12.5;2;25.0;
31;4;33.2242507935;24.6768131256;4;65.0228338242;1;19.5;12.5;1;25.0;
32;4;33.4296531677;24.793888092;3;65.7263031006;1;19.5;12.5;1;25.0;
33;4;34.6265945435;25.793888092;3;66.3819503784;1;19.5;12.5;1;25.0;
34;4;35.813659668;28.1938877106;5;66.9886360168;1;19.5;12.5;1;25.0;
35;4;36.9897499084;31.1938877106;6;67.5461673737;1;19.5;12.5;1;25.0;
36;4;38.1540870667;34.1938858032;6;68.0552043915;1;19.5;12.5;1;25.0;
37;4;39.3062133789;37.1938858032;8;68.5171365738;1;19.5;12.5;1;25.0;
38;5;40.1459655762;37.6882171631;7;68.8298740387;1;19.5;12.5;1;25.0;
39;5;40.2734451294;37.7000007629;9;69.0865974426;1;19.5;12.5;2;25.0;
40;6;40.3889694214;37.7000007629;6;84.3178625107;1;19.5;12.5;2;25.0;
41;6;41.4930381775;38.7000007629;7;85.2750654221;1;19.5;12.5;3;25.0;
42;6;42.5862808228;39.7000007629;6;86.1291761398;1;19.5;12.5;3;25.0;
43;7;42.6694107056;40.7000007629;5;101.881072998;1;19.5;12.5;3;25.0;
44;7;43.7432022095;42.7000007629;5;103.266269684;1;19.5;12.5;3;25.0;
45;7;44.7999992371;44.7000007629;7;104.370700836;1;19.5;12.5;3;25.0;
46;8;45.7999992371;46.7000007629;8;105.326379776;1;19.5;13.5;3;25.0;
47;8;46.7999992371;48.7000007629;10;106.143287659;1;19.5;14.5;3;25.0;
48;8;47.7999992371;50.7000007629;10;106.834089279;1;19.5;15.5;3;25.0;
49;8;48.7999992371;51.7000007629;11;110.369502068;1;19.5;16.5;3;25.0;
50;8;50.5965003967;53.3040008545;12;113.318078995;1;19.5;17.5;3;25.0;
51;9;52.0370025635;54.7862892151;11;115.746421814;1;19.5;17.5;3;25.0;
52;9;52.7182350159;56.1649932861;8;118.727601051;1;19.5;17.5;5;25.0;
53;9;54.2671966553;58.4589996338;9;120.26101315;1;19.5;17.5;5;25.0;
54;9;55.6356468201;60.5999984741;9;120.919537067;1;19.5;17.5;4;25.0;
55;9;55.8159217834;62.5999984741;11;121.354710102;1;19.5;17.5;5;25.0;
56;10;56.9295043945;61.5999984741;10;121.562677503;1;19.5;17.5;4;25.0;
57;10;53.9499969482;64.5999984741;11;121.741405964;1;19.5;17.5;4;25.0;
58;10;52.9499969482;67.5999984741;13;121.93746376;1;19.5;17.5;5;25.0;
59;10;52.9499969482;66.9562225342;14;122.151796341;1;19.5;17.5;4;25.0;
60;10;54.9651756287;70.1062545776;15;122.38522768;1;19.5;17.5;4;25.0;
61;10;56.4885177612;73.2696609497;16;122.638414145;1;19.5;17.5;4;25.0;
62;11;57.763835907;74.2696609497;15;122.911795616;1;19.5;17.5;4;25.0;
63;12;57.5911750793;78.2696609497;16;138.205543518;1;19.5;17.5;4;25.0;
64;12;58.8205490112;83.2696609497;18;139.569508314;1;19.5;17.5;4;25.0;
65;12;60.8519477844;85.2696609497;16;140.858150244;1;19.5;17.5;4;25.0;
66;12;60.8853149414;90.2696609497;16;142.059997082;1;17.5;18.5;5;25.0;
67;12;61.705997467;95.2696609497;19;143.170030594;1;16.5;19.5;5;25.0;
68;12;63.8169975281;93.8028335571;16;144.18872118;1;15.5;20.5;4;25.0;
69;12;61.9188690186;98.0726547241;17;145.120569229;1;14.5;21.5;4;25.0;
70;12;62.0120544434;102.351829529;18;145.972547531;1;13.5;22.5;5;25.0;
71;12;63.0972480774;103.038475037;20;146.752700806;1;12.5;23.5;4;25.0;
72;12;63.1752662659;104.330490112;21;147.469078064;1;12.0;24.5;5;25.0;
73;12;64.2469024658;106.625549316;21;148.030310631;1;12.0;25.5;6;25.0;
74;12;63.303024292;107.921218872;20;148.449998379;1;12.0;26.5;6;25.0;
75;12;63.3449935913;109.214996338;19;148.863473415;1;12.0;27.5;8;25.0;
76;12;62.386341095;116.921218872;21;149.267382622;1;12.0;28.5;9;25.0;
77;13;62.4267349243;121.540641785;19;149.658646584;1;12.0;29.5;8;25.0;
78;13;62.4658584595;125.892784119;22;150.034548759;1;13.0;27.5;9;26.0;
79;13;61.5034484863;128.23109436;27;150.392808914;1;12.0;28.5;7;26.7800006866;
80;13;60.539276123;130.553527832;28;150.731625557;1;12.0;29.5;10;27.3745174408;
81;13;60.5731582642;129.858459473;28;151.0496912;1;12.0;30.5;9;27.8194847107;
82;13;59.5731582642;129.858459473;30;151.346188545;1;12.0;31.5;8;28.0;
83;13;57.6346130371;132.858459473;30;151.620757103;1;12.0;32.5;8;28.0;
84;13;57.662071228;132.858459473;30;151.873450279;1;13.0;30.5;8;28.0;
85;13;55.6873397827;135.858459473;31;152.104680061;1;12.0;31.5;9;28.0;
86;13;55.6873397827;135.858459473;32;152.315149307;1;12.0;32.5;6;28.0;
87;13;54.7315101624;135.858459473;32;153.505792618;1;13.0;30.5;5;28.0;
88;13;53.7505760193;139.858459473;28;154.717713356;1;12.0;31.5;6;28.0;
89;13;55.7505760193;141.858459473;28;155.973310471;1;12.0;32.5;6;28.0;
90;13;56.8913269043;144.858459473;23;157.276828527;1;13.0;30.5;6;28.0;
91;13;59.5831604004;148.858459473;22;157.539032221;2;12.0;31.5;5;28.0;
92;13;61.7423782349;153.858459473;21;157.781818151;2;12.0;32.5;6;28.0;
93;13;64.9072036743;152.858459473;23;158.0350492;2;13.0;30.5;6;28.0;
94;14;62.3035011292;160.590118408;22;158.298868418;2;12.0;31.5;6;28.0;
95;14;64.3298873901;164.631607056;25;158.57338357;2;12.0;32.5;7;28.0;
96;14;68.0995101929;161.858459473;28;158.858662963;2;13.0;30.5;7;28.0;
97;14;66.1689758301;168.858459473;29;159.154731512;2;12.0;31.5;7;28.0;
98;14;69.2411346436;169.858459473;28;159.461566687;2;12.0;32.5;8;28.0;
99;14;71.3159790039;167.858459473;28;159.779094696;2;13.0;30.5;9;28.0;
100;14;69.3934936523;174.858459473;28;160.107187033;2;12.0;31.5;9;28.0;
