Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;26.9174537659;12.5;4;29.0869145393;2;21.5;13.5;4;31.310028553;
20;2;27.0891113281;12.5;4;29.4920539856;2;22.5;12.5;4;32.0476689339;
21;2;27.2714233398;12.5;4;29.9191560745;2;23.5;12.5;4;32.8195528984;
22;2;27.4636192322;12.5;4;30.3658571243;2;23.845867157;12.5;4;33.6156187057;
23;2;27.6646347046;12.5;4;30.8291530609;2;21.845867157;13.5;4;34.4241409302;
24;3;27.8731193542;12.5;3;31.3054442406;2;22.845867157;12.5;4;35.2323417664;
25;3;28.0874500275;12.5;3;31.790620327;3;21.5;13.5;4;36.0271549225;
26;3;28.3057785034;12.5;4;32.2801818848;3;20.5;13.5;5;36.7960615158;
27;3;28.5260810852;12.5;3;32.7693967819;3;20.5;13.5;5;37.5278816223;
28;3;28.7462291718;12.5;3;33.2534770966;3;22.5;12.5;5;38.2134218216;
29;3;28.9640655518;12.5;3;33.7277650833;3;21.5;13.5;5;38.8458929062;
30;3;29.1774940491;12.5;3;34.187912941;3;20.5;13.5;5;39.4210662842;
31;3;29.3845596313;12.5;3;34.6300430298;3;20.5;13.5;5;39.9371862411;
32;4;25.3845596313;14.5;2;35.0508718491;3;19.5;13.5;5;40.3946847916;
33;4;25.3845596313;14.5;2;35.4477939606;3;19.5;14.5;5;40.7957649231;
34;4;22.3845596313;16.5;3;35.8189210892;3;19.5;15.5;6;41.1439399719;
35;4;21.25;18.5;3;36.1630792618;3;19.5;16.5;6;41.4435806274;
36;4;23.25;20.5;3;36.4797668457;3;19.4330749512;17.5;6;41.6995124817;
37;4;25.25;21.5;4;36.7690839767;3;19.009853363;18.5;7;41.9166870117;
38;4;27.25;22.5;4;37.0316419601;3;19.075006485;19.5;7;42.0;
39;4;29.25;22.5;4;37.2684679031;3;18.075006485;18.5;7;42.0;
40;4;30.25;22.5;5;38.4809007645;3;18.075006485;18.5;8;42.0;
41;4;31.8664054871;23.5;6;38.8004978895;3;18.075006485;18.5;8;42.0;
42;4;32.9517250061;24.5;6;39.1143831015;3;18.075006485;18.5;8;42.0;
43;4;33.0275268555;25.5;8;39.4257421494;3;19.0;18.5;9;42.0;
44;4;33.0946083069;26.5;8;39.6183350086;3;20.0;20.5;10;42.0;
45;4;33.0999984741;27.5;9;39.8187118769;3;21.0;22.5;10;42.0;
46;4;33.0999984741;28.2274856567;8;40.0402543545;3;21.5;24.5;11;42.0;
47;4;33.0999984741;28.3161010742;9;40.2842636108;3;21.5;26.5;11;42.0;
48;4;33.0999984741;28.4137058258;9;40.5518820286;4;21.5;27.5;9;52.0;
49;4;33.0999984741;28.5207519531;10;40.8440244198;4;22.5;29.5;9;52.3999996185;
50;5;33.0999984741;28.6376094818;6;52.6613030434;4;23.5;31.5;10;52.7743997574;
51;5;34.0999984741;29.7645206451;6;53.4639470577;4;24.5;33.5;11;53.1219387054;
52;5;35.0999984741;30.9015789032;7;54.255106926;5;26.5;32.5;11;53.4420347214;
53;5;35.0999984741;32.0486907959;7;55.033188343;5;26.0744571686;34.5;11;53.7347183228;
54;5;35.0999984741;33.2055435181;7;55.7970128059;5;26.1403121948;35.5;11;54.0005426407;
55;5;35.0999984741;34.37159729;7;56.5456118584;5;27.2001228333;33.5;12;54.2404880524;
56;5;35.0999984741;35.5460510254;8;58.9717907906;6;26.2541103363;34.5;11;54.4558610916;
57;6;35.7255020142;37.2687606812;7;61.1169013977;6;26.3025684357;35.5;10;54.6481971741;
58;6;37.2337646484;36.6587600708;8;63.0131225586;6;27.3458442688;33.5;10;54.8191757202;
59;6;38.6410598755;37.6872596741;7;64.6946959496;6;26.3843154907;34.5;8;55.9705476761;
60;6;39.9645843506;38.9097442627;7;66.0453243256;6;27.4183731079;36.5;8;56.0299999714;
61;6;40.8132247925;40.0;8;68.147652626;6;29.4249992371;35.5;8;56.0605909824;
62;6;42.1952514648;42.0;8;69.2409558296;6;28.4249992371;37.5;9;57.091766119;
63;6;43.5621299744;44.0;8;71.1490316391;6;29.4249992371;40.5;10;57.1735172272;
64;7;44.8617286682;47.0;7;71.8589789867;6;31.4249992371;40.5;12;57.2578099966;
65;7;46.1312561035;50.0;8;72.5457173586;6;31.4249992371;42.5;13;57.3446588516;
66;7;46.3882484436;53.0;9;73.2039231062;6;32.4249992371;44.5;12;57.43407166;
67;7;46.630279541;54.2000007629;11;73.8296152353;6;34.4249992371;43.5;11;57.5260493755;
68;7;45.630279541;54.2000007629;12;74.420211792;6;33.4249992371;44.5;10;59.6112457514;
69;8;43.630279541;57.068447113;11;74.9744756222;6;32.4835014343;44.1840705872;10;61.3615349531;
70;8;42.630279541;59.1054382324;11;75.4923825264;6;32.5354118347;45.1262779236;10;62.8190551996;
71;8;41.630279541;61.1435241699;13;75.9749246836;6;33.5812263489;46.4789619446;11;64.0298684835;
72;8;41.3499984741;62.4004554749;14;76.4238862991;6;31.6214561462;48.5376777649;14;64.8610231876;
73;8;42.3499984741;63.2229537964;15;76.8416191339;6;30.6499996185;49.6872596741;14;65.3309652805;
74;8;43.3499984741;64.2642669678;16;77.2308295965;6;30.6499996185;48.6872596741;14;65.7023149729;
75;10;44.3499984741;65.3066253662;14;101.594393492;6;28.6499996185;50.6872596741;15;65.9014667273;
76;10;46.3499984741;67.3499908447;14;103.614017129;6;27.6499996185;52.6872596741;17;66.1083109379;
77;10;45.3499984741;71.3943481445;15;105.151238918;6;27.6499996185;51.6872596741;17;66.3226702213;
78;10;44.3499984741;75.4396591187;15;106.39554441;6;26.1499996185;53.6872596741;19;66.5442967415;
79;10;43.3499984741;79.4858856201;16;107.38514328;6;26.1499996185;55.6872596741;19;66.7728688717;
80;10;43.3499984741;83.532989502;16;108.166960001;6;27.1499996185;54.6872596741;19;67.0079897642;
81;10;44.3499984741;84.5809173584;16;109.787247181;6;26.1499996185;56.6872596741;18;67.2491862774;
82;10;44.3499984741;89.5780715942;17;110.081298709;6;26.1499996185;58.6872596741;19;67.4959104061;
83;10;46.3499984741;92.2137985229;17;110.343111277;6;27.1499996185;57.6872596741;20;67.747541666;
84;10;47.3499984741;94.4042739868;19;110.611022592;6;26.1499996185;59.6872596741;20;68.003392458;
85;10;48.3499984741;96.5969009399;19;110.884773731;6;26.1499996185;61.6872596741;19;68.2627136707;
86;10;49.3499984741;98.7912979126;19;111.164079189;6;27.1499996185;60.6872596741;20;68.5247046947;
87;10;50.3499984741;100.987091064;20;111.44862628;6;27.1499996185;59.6872596741;21;68.7885222435;
88;10;51.3499984741;103.183876038;25;111.738076687;6;28.1499996185;59.6872596741;21;69.0532920361;
89;11;54.1238059998;107.181266785;25;112.032067657;6;27.1499996185;58.6872596741;22;69.3181219101;
90;11;57.1532058716;108.378837585;24;112.330212474;6;26.1499996185;60.6872596741;22;69.5821151733;
91;11;58.0330200195;112.576194763;23;112.632102251;6;27.1499996185;59.6872596741;19;69.8443837166;
92;11;59.5632095337;113.772911072;24;112.937306523;6;27.1499996185;58.6872596741;21;70.1040616035;
93;11;58.7937316895;117.968589783;24;113.24537611;6;26.1499996185;60.6872596741;20;70.3603184223;
94;11;58.8245391846;122.162841797;25;113.555841446;6;27.1499996185;59.6872596741;21;71.6123700142;
95;11;59.8555831909;123.355285645;24;114.868217707;6;28.1499996185;59.6872596741;19;71.899490118;
96;11;59.8868179321;128.545532227;24;115.242003441;6;28.1499996185;62.6872596741;19;72.1822013855;
97;11;60.9181976318;133.733276367;22;115.619646788;6;29.1499996185;62.6872596741;20;72.4599170685;
98;11;62.0619659424;135.918136597;22;116.000689864;7;29.1499996185;62.6872596741;19;85.4821251631;
99;11;62.1000671387;137.811721802;21;116.824529171;7;29.1499996185;66.6872558594;19;86.5452650785;
100;11;61.1824531555;142.495147705;25;117.701181769;7;31.1499996185;66.6872558594;20;87.5439560413;
