Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;25.3444671631;12.5;3;27.7290761471;2;21.9059104919;12.5;5;26.4023760557;
20;2;26.429725647;12.5;3;27.9275052547;2;21.5;12.920712471;5;26.4528282881;
21;2;26.5673770905;12.5;5;28.1345529556;2;21.5;12.9358482361;7;26.5043625832;
22;2;26.6605491638;12.5;5;28.3497540951;2;21.5;12.9513092041;7;26.5569496155;
23;3;26.7573890686;12.5;5;28.5725209713;2;21.9670848846;12.5;7;26.6105561256;
24;3;26.8576335907;12.5;5;28.8021440506;2;21.9831676483;12.5;7;26.6651450396;
25;3;26.9609642029;12.5;5;29.0377955437;2;21.5;12.99954319;7;26.72067523;
26;3;27.0670089722;12.5;5;29.2785372734;2;21.5;13.0162029266;9;26.7771017551;
27;3;27.1753425598;12.5;5;29.523332119;3;22.0331306458;12.5;8;26.8343759775;
28;3;27.2854995728;12.5;5;29.7710599899;3;21.5;12.5;8;26.8924454451;
29;3;27.3969764709;12.5;5;30.0205359459;3;22.0677337646;12.5;8;26.9512542486;
30;3;27.5092411041;12.5;5;30.2705316544;3;20.0853767395;13.5;9;27.0107431412;
31;3;27.6217384338;12.5;5;30.5197997093;3;19.1032218933;14.5;9;27.0708494186;
32;3;27.7339096069;12.5;5;30.76709795;3;18.1212539673;15.5;9;27.1315076351;
33;3;27.8451938629;12.5;5;31.0112137794;3;17.1394519806;16.5;9;27.1926498413;
34;3;27.9550457001;12.5;5;31.2509884834;3;16.1577949524;17.5;9;27.2542052269;
35;3;28.0629444122;12.5;5;31.4853386879;3;15.1762619019;18.5;9;27.3161010742;
36;3;28.1684036255;12.5;5;31.7132763863;3;14.6948299408;19.5;9;28.3782629967;
37;3;28.2709751129;14.5;5;31.9339232445;3;15.7134790421;20.5;9;28.5106147528;
38;3;28.3702659607;16.5;5;32.146522522;3;16.7321853638;21.5;9;29.9704488516;
39;3;28.4659347534;18.5;6;32.350446701;3;16.7728881836;22.5;9;31.1729958057;
40;3;28.5577011108;20.5;6;32.5452008247;3;16.8148078918;23.5;10;32.1525706053;
41;3;29.6453399658;23.5;6;33.7304205894;3;16.8578624725;24.5;10;32.9501869678;
42;3;30.7286891937;24.5;7;33.9558684826;3;16.9019603729;25.5;11;33.606102109;
43;3;31.8076400757;25.5;7;34.1734023094;3;16.9470005035;26.5;11;33.8911699057;
44;3;32.8821411133;26.5;8;34.3830407858;3;16.9928665161;27.5;12;34.1479170322;
45;3;33.9521903992;27.5;8;34.5848942995;3;17.0394363403;28.5;11;34.4113736153;
46;3;34.5632019043;27.5;8;34.7791552544;3;18.0865764618;28.5;11;34.6810789108;
47;3;34.6506195068;27.5;9;34.9660820961;3;19.134147644;29.5;12;34.9565217495;
48;4;34.7347373962;27.5;8;35.1459866762;4;20.1820030212;30.5;10;59.2371435165;
49;4;34.8156929016;27.5;8;35.3192230463;4;22.2299919128;32.5;11;60.722342968;
50;5;34.8936500549;27.5;7;35.4861716032;4;24.277961731;34.5;12;61.9690771103;
51;5;34.9687767029;27.5;6;35.5906432867;4;26.3257598877;34.5;12;63.0049755573;
52;5;35.015789032;27.5;6;35.6607804298;4;28.3732337952;34.5;12;63.8645539284;
53;5;35.0473518372;27.5;6;35.7328453064;4;30.4202327728;34.5;14;64.5827329159;
54;5;35.0797805786;27.5;6;35.8067884445;5;32.1666183472;34.5;13;64.9934709072;
55;5;35.1130523682;27.5;6;37.1167548895;5;33.2122497559;34.5;14;65.2916686535;
56;5;35.7025413513;28.0;6;39.2006294727;5;34.2569961548;34.5;14;65.5894379616;
57;5;37.190284729;29.3899993896;6;41.2432698011;5;35.3007507324;34.5;15;65.8860225677;
58;5;39.5919723511;31.6872596741;6;42.1917731762;5;36.3433952332;34.5;15;66.1806738377;
59;5;41.5182991028;33.9097442627;7;42.8951553106;5;36.7848434448;34.5;15;66.4726586342;
60;5;42.302822113;36.0;7;43.4401726723;5;36.8250045776;34.5;16;67.7612638474;
61;5;42.5480766296;38.0;7;44.0062811375;6;37.8638191223;35.5;15;68.1758030653;
62;5;36.052520752;41.7925758362;7;44.5043138266;6;38.901222229;36.5;12;68.6010535955;
63;5;36.052520752;41.9036827087;4;45.0416400433;6;39.3198013306;37.5;11;69.0378298759;
64;5;33.052520752;44.0278549194;4;45.6197886467;6;39.4029579163;38.5;11;69.4870131016;
65;5;33.052520752;43.1659011841;4;46.2398114204;6;39.4901046753;39.5;11;69.9495230913;
66;6;30.5999984741;45.3184623718;5;46.9021247625;6;39.0360565186;40.5;11;70.4262807369;
67;6;29.5999984741;46.0;5;47.6063414812;6;39.0659942627;39.5;11;74.1866872311;
68;6;29.5999984741;45.0;5;48.3511033058;6;40.733757019;41.0800018311;10;76.572404027;
69;6;27.5999984741;47.0;5;49.1339354515;6;42.243106842;42.5082702637;10;78.5855433941;
70;6;26.5999984741;49.0;7;49.9511384964;6;42.6265563965;44.8158721924;10;80.0226786137;
71;6;26.5999984741;48.0;7;50.7977381945;6;43.8226699829;45.0;11;81.047300458;
72;6;24.5999984741;50.0;7;51.667522192;6;42.8802604675;47.0;13;82.1115808487;
73;6;23.5999984741;52.0;7;52.5531656742;7;38.8802604675;50.0;12;83.214448452;
74;6;24.0;51.0;6;53.4464632273;7;37.5999984741;53.0;12;84.3538661003;
75;6;24.0;50.0;6;54.3386467695;7;36.5999984741;57.0;15;85.5266842842;
76;6;23.0;52.0;7;56.2207778692;7;35.5999984741;62.0;17;86.7285535336;
77;6;25.0;52.0;7;57.1041669846;7;35.5999984741;63.2049102783;17;87.1790552139;
78;6;26.0;52.0;7;57.9609818459;7;35.4799995422;64.8061065674;17;87.7197613716;
79;5;23.0;47.0;7;48.7842077017;8;34.7586364746;66.4591064453;20;98.3362534046;
80;5;23.0;49.0;8;49.5681198835;8;34.6027755737;70.1550140381;23;99.0139963627;
81;5;24.0;48.0;9;50.3084390163;8;35.4624977112;73.8843078613;23;99.7386193275;
82;4;21.0;44.4407577515;11;38.2441233397;9;34.3837661743;78.6371994019;20;112.79968214;
83;4;21.0;45.4491233826;12;38.4767227173;9;35.1085891724;82.9700775146;21;114.031998634;
84;4;22.0;43.4575576782;12;38.7025573254;9;37.1085891724;88.0926055908;22;115.230993748;
85;4;21.0;44.4660491943;12;38.9214656353;10;39.9165611267;92.8754730225;21;116.386098385;
86;4;21.0;45.4746017456;12;39.1333509684;10;40.4165611267;96.2440261841;22;117.48918438;
87;4;22.0;43.4832077026;12;39.3381735086;10;41.4165611267;100.619476318;23;118.534380913;
88;4;21.0;44.6763153076;13;39.5359466076;11;40.4165611267;102.998840332;22;119.517825603;
89;4;21.0;45.6882896423;13;39.7267292738;11;40.4165611267;105.859375;22;120.35895586;
90;4;21.0;46.7003250122;13;39.9106202126;11;41.4165611267;107.737091064;23;121.130212307;
91;4;21.0;47.7124176025;14;40.0877503157;11;43.1008529663;110.109222412;23;122.8199296;
92;4;21.0;48.7245597839;14;40.258278966;11;43.1665611267;112.472740173;24;123.480761886;
93;4;21.0;49.7367515564;14;40.3593534231;11;43.1665611267;114.824874878;24;124.12821722;
94;4;22.0;47.7489852905;14;40.4416866302;11;43.1665611267;117.163192749;25;125.764057994;
95;4;21.0;48.7612533569;15;40.5234433413;11;43.1665611267;120.485626221;26;126.572137117;
96;4;21.0;49.7735557556;15;40.6045492887;12;43.1665611267;123.790557861;26;127.345561743;
97;4;22.0;47.7858848572;15;40.684933424;13;44.1665611267;128.285629272;25;128.201953292;
98;4;21.0;48.7982292175;16;40.7645279169;13;44.1665611267;133.285629272;27;129.15455389;
99;4;21.0;49.8105926514;16;40.8432685137;13;46.1665611267;136.621643066;28;130.217916489;
100;4;22.0;47.8229637146;16;40.9210948944;13;48.0307502747;141.60194397;29;131.407141924;
