Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;2;12.4499998093;10.0;4;21.0;1;10.0;10.0;5;20.0;
6;2;13.4499998093;10.0;4;21.1499999762;1;11.0;10.0;5;20.0;
7;2;14.5174999237;10.0;4;21.7322745323;1;11.0;10.0;5;20.3999996185;
8;2;14.7795238495;10.1999998093;4;22.2674124241;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;15.0203351974;10.3632001877;4;23.6757149696;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;15.6540718079;10.9097137451;4;24.9618163109;2;11.597111702;10.4951858521;4;23.0619120598;
11;2;17.6540718079;11.3658018112;4;26.1456825733;2;11.9185733795;11.0209560394;4;23.9545464516;
12;2;19.6540718079;11.7372808456;4;27.2548167706;2;13.9185733795;11.4571752548;4;24.6819883585;
13;2;21.253080368;12.0336990356;5;28.319580555;2;15.9185733795;11.8107032776;5;25.2644146681;
14;2;22.5229167938;12.2662630081;5;29.3693227768;2;16.9369182587;12.0916318893;5;25.7245066166;
15;2;23.8332977295;12.446267128;5;30.2612657547;2;17.9431419373;12.3113050461;5;26.0845712423;
16;2;25.1863136292;12.5;5;31.1419348717;2;18.9494171143;12.4808797836;5;26.1438889503;
17;2;26.5826129913;12.5;5;32.1159267426;2;19.955739975;12.5;5;26.1651208401;
18;2;28.0209102631;12.5;5;33.1750669479;2;20.9621105194;12.5;5;26.1864993572;
