Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
54;2;31.1000003815;22.5;17;38.0;4;26.8649406433;27.5;10;39.4056310654;
55;2;31.1000003815;22.5;17;38.0;4;26.9415855408;27.5;12;39.7069542408;
56;2;31.1000003815;22.5;17;38.0;4;27.012046814;27.5;9;39.9819095135;
57;2;31.1000003815;22.5;17;38.0;4;27.0765361786;27.5;9;40.2317855358;
58;2;31.1000003815;22.5;18;38.0;4;27.135345459;27.5;10;40.4581010342;
59;2;31.1000003815;22.5;18;39.3900003433;4;27.1888160706;27.5;11;40.6625201702;
60;2;31.7255020142;23.0;17;40.5194797516;4;27.2373161316;27.5;11;40.8467798233;
61;2;32.2337646484;23.3899993896;14;41.424580574;4;27.2812423706;27.5;10;40.9085543156;
62;2;32.6410598755;23.6872596741;13;42.1435155869;4;27.2975654602;27.5;7;40.940299511;
63;2;30.8412971497;24.9097423553;13;42.5640974045;4;27.3070907593;27.5;7;40.9714579582;
64;2;29.9225273132;26.0;13;42.773223877;4;24.4249992371;29.5;8;41.0;
65;2;28.9225273132;27.0;10;42.9544582367;4;24.3999996185;29.5;8;41.0;
66;2;27.9225273132;28.0;9;43.0;4;24.3999996185;30.5;8;41.0;
67;2;26.9225273132;29.0;8;43.0;4;24.3999996185;31.5;9;41.0;
68;2;26.5999984741;30.0;8;43.0;4;24.3999996185;32.5;10;41.0;
69;2;26.5999984741;30.0;10;43.0;4;24.3999996185;33.5;10;41.0;
70;2;26.5999984741;30.0;9;43.0;4;24.3999996185;34.0;10;41.0;
71;2;26.5999984741;30.0;9;43.0;4;24.3999996185;34.0;10;41.0;
72;2;26.5999984741;30.0;9;43.0;4;24.3999996185;34.0;7;42.3200001717;
73;2;26.5999984741;30.0;12;43.0;4;24.7179985046;34.6300010681;7;43.3900892735;
74;2;26.5999984741;30.0;10;43.0;4;25.0340003967;34.0200004578;7;44.2468822002;
75;2;26.5999984741;30.0;9;43.0;4;24.2123565674;35.9062728882;8;44.9285538197;
76;2;26.5999984741;30.0;9;43.0;4;25.3166236877;35.5397415161;7;45.2930147648;
77;3;26.5999984741;30.0;6;53.0;4;26.3879051208;33.6300010681;7;45.3492259979;
78;3;27.5999984741;31.0;6;52.5;4;25.4047679901;34.6300010681;8;45.4045140743;
79;3;28.5999984741;32.0;6;53.0225000381;4;24.3999996185;36.6300010681;9;45.4588325024;
80;2;26.5999984741;30.0;7;43.0;5;25.3999996185;35.3594169617;6;55.5346388817;
81;2;26.5999984741;30.0;7;43.0;5;26.3999996185;35.6300010681;6;55.0857644081;
82;2;25.5999984741;29.0;5;43.0;5;27.4693183899;37.6300010681;6;54.6585757732;
83;2;25.5999984741;29.0;4;43.0;5;26.4846687317;37.6300010681;8;54.2473223209;
84;2;24.5999984741;28.0;5;43.0;5;26.4996852875;38.6300010681;8;54.8470349312;
85;2;22.5999984741;30.0;5;43.0;5;27.5143585205;40.6300010681;10;55.4306335449;
86;2;21.5999984741;32.0;5;43.0;5;26.5286846161;40.6300010681;10;55.9926829338;
87;2;21.5999984741;31.0;3;43.0;5;25.3999996185;42.6300010681;11;56.5285220146;
88;2;19.5999984741;33.0;3;43.0;5;27.3999996185;43.6300010681;11;57.0344204903;
89;2;18.5999984741;35.0;3;43.0;5;26.5695133209;43.6300010681;12;57.5076580048;
90;2;18.5999984741;34.0;4;43.0;6;26.5823974609;44.6300010681;11;57.9465329647;
91;2;16.5999984741;36.0;6;43.0;6;27.59491539;46.6300010681;11;58.3267564774;
92;2;15.5999984741;38.0;7;43.0;6;26.6000003815;46.6300010681;12;58.6562805176;
93;2;15.5999984741;37.0;7;43.0;6;24.6000003815;49.6300010681;12;58.9529085159;
94;2;14.0;39.0;7;43.0;6;25.6000003815;49.6300010681;13;59.2180662155;
95;2;15.0;38.0;7;43.0;7;27.6000003815;48.6300010681;13;59.4536037445;
96;2;15.0;37.0;7;43.0;7;27.6000003815;50.6300010681;13;59.661649704;
97;2;14.0;39.0;7;43.0;7;27.6000003815;52.6300010681;13;59.8444900513;
98;2;14.0;41.0;8;43.0;7;28.6000003815;51.6300010681;12;59.0;
99;2;14.0;43.0;8;43.0;7;27.6000003815;53.6300010681;11;58.2600002289;
100;2;14.0;45.0;8;43.0;7;27.6000003815;55.6300010681;12;57.5959243774;
101;2;14.0;47.0;9;43.0;7;28.6000003815;54.6300010681;13;57.9906587601;
102;2;16.0;43.0;10;43.0;7;28.6000003815;57.6300010681;11;57.1113115549;
103;2;14.0;45.0;10;43.0;7;29.6000003815;59.5819168091;11;58.7649745941;
104;2;14.0;47.0;10;43.0;7;31.0559997559;58.9342918396;12;61.0839589834;
105;2;16.0;43.0;11;43.0;7;29.1375198364;62.8310394287;12;63.0876661539;
106;2;14.0;45.0;11;43.0;7;30.369758606;64.5695037842;12;63.8418734074;
107;2;14.0;47.0;12;43.0;7;29.5353660583;66.4778594971;12;62.2959141731;
108;2;16.0;43.0;12;43.0;7;30.6000003815;64.5855789185;10;61.6101403236;
